,title1,page_url,title2,first_paragraph
0,Which World Are We Living In?,https://www.foreignaffairs.com/issue-packages/2018-06-14/which-world-are-we-living,What’s Inside,"Bismarck once said that the statesman’s task was to hear God’s footsteps marching through history and try to catch his coattails as he went past. It’s a great concept, but how do you spot him?"
1,Liberal World,https://www.foreignaffairs.com/articles/world/2018-06-14/liberal-world,Liberal World,"Decades after they were supposedly banished from the West, the dark forces of world politics—illiberalism, autocracy, nationalism, protectionism, spheres of influence, territorial revisionism—have reasserted themselves. China and Russia have dashed all hopes that they would quickly transition to democracy and support the liberal world order. To the contrary, they have strengthened their authoritarian systems at home and flouted norms abroad. Even more stunning, with the United Kingdom having voted for Brexit and the United States having elected Donald Trump as president, the leading patrons of the liberal world order have chosen to undermine their own system. Across the world, a new nationalist mindset has emerged, one that views international institutions and globalization as threats to national sovereignty and identity rather than opportunities."
2,Marxist World,https://www.foreignaffairs.com/articles/world/2018-06-14/marxist-world,Marxist World,"After nearly every economic downturn, voices appear suggesting that Marx was right to predict that the system would eventually destroy itself. Today, however, the problem is not a sudden crisis of capitalism but its normal workings, which in recent decades have revived pathologies that the developed world seemed to have left behind."
3,Warming World,https://www.foreignaffairs.com/articles/2018-06-14/warming-world,Warming World,"The world seems to be in a state of permanent crisis. The liberal international order is besieged from within and without. Democracy is in decline. A lackluster economic recovery has failed to significantly raise incomes for most people in the West. A rising China is threatening U.S. dominance, and resurgent international tensions are increasing the risk of a catastrophic war."
4,Tech World,https://www.foreignaffairs.com/articles/world/2018-06-14/tech-world,Tech World,"Predicting the future is hard, so let’s start by explaining the past. What’s the best lens for evaluating the arc of world history during the nineteenth century? For starters, it’s the dawn of liberal democracy. The French have already guillotined their king, and a handful of John Locke enthusiasts across the Atlantic have established a nascent republic. In the United Kingdom, the philosopher John Stuart Mill is ably defending liberal democracy and human dignity. It’s starting to look like monarchy has had its day. Then there’s the laissez-faire capitalist revolution, starring such economists as Thomas Malthus and David Ricardo. Karl Marx is bringing economics to the proletariat."
5,Tribal World,https://www.foreignaffairs.com/articles/world/2018-06-14/tribal-world,Tribal World,"Humans, like other primates, are tribal animals. We need to belong to groups, which is why we love clubs and teams. Once people connect with a group, their identities can become powerfully bound to it. They will seek to benefit members of their group even when they gain nothing personally. They will penalize outsiders, seemingly gratuitously. They will sacrifice, and even kill and die, for their group."
6,Realist World,https://www.foreignaffairs.com/articles/world/2018-06-14/realist-world,Realist World,"Geopolitics didn’t return; it never went away. The arc of history bends toward delusion. Every hegemon thinks it is the last; all ages believe they will endure forever. In reality, of course, states rise, fall, and compete with one another along the way. And how they do so determines the world’s fate."
7,Did America Get China Wrong?,https://www.foreignaffairs.com/articles/china/2018-06-14/did-america-get-china-wrong,Did America Get China Wrong?,The View From China
8,The People’s Authoritarian,https://www.foreignaffairs.com/reviews/review-essay/2018-06-14/peoples-authoritarian,The People’s Authoritarian,"In 1839, the French aristocrat Astolphe Louis Léonor, better known as the Marquis de Custine, traveled to Russia to understand “the empire of the Czar.” Competing with his compatriot Alexis de Tocqueville’s study of American democracy, Custine produced a travelogue that was also an analysis of “eternal Russia.” Russians excelled at submission, Custine believed. Dissidents were dispatched to Siberia, “that indispensable auxiliary of Muscovite civilization.” Despotism at home kindled the desire for empire abroad. “The idea of conquest,” Custine wrote, “forms the secret aspiration of Russia.”"
9,Divide and Invest,https://www.foreignaffairs.com/reviews/review-essay/2018-06-14/divide-and-invest,Divide and Invest,"The Marshall Plan was the most successful U.S. foreign policy program of the Cold War, and arguably the most successful in all of U.S. history. In France, Italy, the United Kingdom, West Germany, and beyond, the plan’s $13 billion in aid expedited economic recovery, buoyed morale, and eroded the appeal of communism. All that is well known. But what is often forgotten is that the Marshall Plan also ratcheted up Cold War tensions. By spurring the economic revival of the western occupation zones in Germany and their eventual merger into the country of West Germany, it rekindled fears across the continent, east and west, about the specter of renewed German power. That, in turn, led to the establishment of NATO and the division of Europe."
