,title1,page_url,title2,first_paragraph
0,"Democratization in Africa: Progress and Retreat, 2nd. ed.",https://www.foreignaffairs.com/reviews/capsule-review/2010-09-01/democratization-africa-progress-and-retreat-2nd-ed,"Democratization in Africa: Progress and Retreat, 2nd. ed.","Read together, the essays collected here provide a broad and sophisticated survey of the state of democratic politics in Africa. The volume's best general essays contribute both to democratic theory and to public policy, and its 15 country case studies are informative introductions to recent (and woefully underreported) political developments in the region. Almost all African countries moved to multiparty electoral politics in the early 1990s, but only a handful can be unambiguously characterized as democracies today. As a result, the view of the continent that emerges from these surveys is mixed, with encouraging democratic progress in some countries balanced out by failure and stagnation in others. Although constitutionalism and democratic institutions have undeniably strengthened over the course of two decades of competitive electoral politics, much political power remains personalized and unaccountable. Africans generally appear to be supportive of democratic forms of government, yet the region's enduringly mediocre economic performance and the failures of its state institutions threaten that support."
1,The International Relations of Sub-Saharan Africa,https://www.foreignaffairs.com/reviews/capsule-review/2010-09-01/international-relations-sub-saharan-africa,The International Relations of Sub-Saharan Africa,"Given Africa's poor economic performance, it is easy to dismiss the region as marginal. In this up-to-date and always readable introduction to Africa's international relations, Taylor argues that, on the contrary, Africa has often played a significant role on the global stage, and he provides many examples of how African leaders are able to manipulate the international system to pursue their own interests. They play the great powers off against one another, they leverage access to the region's substantial natural resources, and they take advantage of the region's economic failures to get foreign aid. Surveying the relationship between each of the world's major powers and Africa and discussing the region's international economic relations, the book also includes an especially incisive chapter on China's recent forays into the region and another one on recent British policies there. Although it is presumably targeted at an undergraduate audience, it will appeal to most interested readers."
2,Identity Economics: Social Networks and the Informal Economy in Nigeria,https://www.foreignaffairs.com/reviews/capsule-review/2010-09-01/identity-economics-social-networks-and-informal-economy-nigeria,Identity Economics: Social Networks and the Informal Economy in Nigeria,"Within development circles, conventional wisdom has it that successful manufacturing sectors often develop in low-income countries thanks to identity-based social networks made up of producers working together. These networks are said to generate the social capital that can be used to overcome many of the shortcomings of underdevelopment. Meagher's careful study of two such networks in southwestern Nigeria -- of small, undercapitalized garment and shoe manufacturers -- suggests that the advantages for producers within the networks are being undermined by an increasingly dysfunctional state. Meagher shows that these networks, whose roots go back to the colonial era, bring in hundreds of millions of dollars in revenue and export their goods to states throughout West Africa. But in recent years, they have proved vulnerable to Asian imports and have largely failed to develop economies of scale, invest in new machinery, or generate new lines of production; these networks, it turns out, stifle innovation and consolidation, even as they protect their members. Informed by theory as well as sustained fieldwork, Meagher's study is a useful antidote to the purveyors of magic-bullet solutions for African development. It should be read by anyone interested in Africa's industrialization."
3,"Christianity, Politics, and Public Life in Kenya",https://www.foreignaffairs.com/reviews/capsule-review/2010-09-01/christianity-politics-and-public-life-kenya,"Christianity, Politics, and Public Life in Kenya","A longtime observer of Christianity in Africa, Gifford has written a keen survey of the ideas and actions of Christian organizations and their leaders in Kenya. After analyzing the Catholic Church and mainstream Protestant churches, he examines the newer, lesser-known faiths making inroads in Africa, from the various Pentecostal churches to the syncretic churches that combine Christian and traditional African spiritual views. One of the book's main findings concerns the extent to which religion is linked to politics in Kenya. The mainstream churches' major role in promoting democratization in the early 1990s, it turns out, has been the exception. For the most part, the churches have been complacent about the country's social and economic ills, their laudable focus on the provision of social services notwithstanding. Gifford writes convincingly about the nature of Kenyan theology and various doctrinal issues, but the more notable contribution of this first-rate study derives from his focus on churches as social and political actors."
4,The Strange Alchemy of Life and Law,https://www.foreignaffairs.com/reviews/capsule-review/2010-09-01/strange-alchemy-life-and-law,The Strange Alchemy of Life and Law,"Justice Sachs retired last year from South Africa's Constitutional Court, following a 15-year term during which the court helped define the judicial contours of the post-apartheid state. A lawyer for the clandestine African National Congress who barely survived an assassination attempt in 1988, he would go on to help draft the current constitution. This memoir mixes personal reminiscences with commentary on contemporary South Africa, and also includes brief but eloquent disquisitions on his legal philosophy and excerpts from his most famous decisions. His arguments about the nature of judging and the role of dignity in the law will attract the attention of legal experts. Meanwhile, anyone with an interest in South Africa will appreciate Sachs' justification for explicitly including socioeconomic rights in the South African constitution and his analysis of the logic behind the Truth and Reconciliation Commission. Some readers will disagree with his interpretations, arguing, for example, that the commission's work was undermined by contradictory objectives and inconsistent application and largely failed in its mission of reconciliation. Nonetheless, Sachs emerges from his narrative as an empathetic and humanistic judge deeply committed to a democratic South Africa. And besides, it is hard not to like a man who admits to doing his best thinking in the bathtub."
5,Underground Front: The Chinese Communist Party in Hong Kong,https://www.foreignaffairs.com/reviews/capsule-review/2010-08-25/underground-front-chinese-communist-party-hong-kong,Underground Front: The Chinese Communist Party in Hong Kong,"Contrary to the expectations of many, Hong Kong has retained much of its liberal identity since the handover to China from the United Kingdom in 1997. The rule of law still applies, the media are still relatively free, and enough pro-democratic politicians are elected to the legislature to block proposed constitutional changes. Nevertheless, the influence of the Chinese Communist Party has been growing since 1997. Yet despite its being in effect the ruling party, it continues to remain underground. Loh, a former legislator and the leader of a Hong Kong think tank, breaks new ground in charting the history of the party in Hong Kong. Beijing's relations with the local party branch, she finds, have not always been harmonious, most recently when it failed to anticipate the huge demonstrations in 2003, which blocked state security legislation. But the party has been successful in co-opting the business elite and in winning elections. At issue now is how it will apply ""united front"" tactics to gain support for its version of elections for Hong Kong's leader and legislature.Loading...Please enable JavaScript for this site to function properly."
6,Vietnam: Rising Dragon,https://www.foreignaffairs.com/reviews/capsule-review/2010-08-25/vietnam-rising-dragon,Vietnam: Rising Dragon,"Hayton, a journalist for the BBC, was expelled from Vietnam in 2007 for his reporting on dissidents. While there, he seems to have figured out how all the gears mesh in this Southeast Asian paradox, where economic dynamism exists alongside political control, corruption alongside discipline, and a youth culture alongside a nanny state. Hayton reports how a network of elite families flourishes symbiotically within a secretive Communist Party apparatus, how a society intoxicated by consumerism is gingerly managed by a panoptic security bureaucracy, and how media workers and censors test one another's limits. According to Hayton, foreign foundations that think they are supporting governance reforms are instead solidifying the ""law-based state,"" a euphemism for one-party rule. Although he doubts the regime can keep control of an increasingly complex society, he does not claim to know when or how change will happen.Loading...Please enable JavaScript for this site to function properly."
7,"India, Pakistan, and the Bomb: Debating Nuclear Stability in South Asia",https://www.foreignaffairs.com/reviews/capsule-review/2010-08-25/india-pakistan-and-bomb-debating-nuclear-stability-south-asia,"India, Pakistan, and the Bomb: Debating Nuclear Stability in South Asia","India and Pakistan declared themselves to be nuclear powers after they conducted weapons tests in 1998. This book is set up as a debate between the two authors over whether nuclearization has created a barrier to escalation during crises between the two nations -- the so-called nuclear stability theory, drawn from the U.S.-Soviet Cold War experience -- or whether it has instead created a shield for Pakistani adventurism and a risk of Indian overreaction. Analyzing past and present behavior by the two states, they try to apply the lessons of history to the future. Ganguly and Kapur agree that the two sides have managed their conflicts since 1998 without escalation but disagree on the extent to which this was due to nuclear deterrence. They also agree that the presence of nuclear weapons would make a failure to manage a crisis more catastrophic but disagree about whether nuclear arms increase or reduce the likelihood of such a failure. As for policy recommendations, the authors think India should refrain from developing ballistic missile defenses and that Pakistan should rein in its militant groups.Loading...Please enable JavaScript for this site to function properly."
8,The Korean War: A History,https://www.foreignaffairs.com/reviews/capsule-review/2010-08-25/korean-war-history,The Korean War: A History,"Cumings takes a broad view of his subject, covering not just the Korean War itself but also its origins in civil strife before and during the U.S. occupation, the political and cultural drivers of U.S. policy, the politics of forgetting in the subsequent half century, the painful recovery of repressed truths in recent years, and the war's legacies in both Koreas and in the United States. He sees the war as a continuation of the long struggle by Korean nationalists against Japanese domination and Korean collaborationism, both of which were resurgent under the United States' post-World War II occupation. He exposes the racist attitudes the occupiers brought to Korea and the military atrocities they carried out. Today, he believes, North Korea continues to wage the anticolonial struggle that the rest of the world, blinded by old stereotypes of savage ""Asiatics,"" has never understood. The failure to understand history contributes to the inability of Washington and Pyongyang to understand each other. Cumings covers these difficult topics in a sure-footed style, providing insights that are always stimulating, if not always convincing. More than a reworking of existing literature (including his own previous monographs), the book is full of new discoveries from archival research.Loading...Please enable JavaScript for this site to function properly."
9,Taming Ethnic Hatred: Ethnic Cooperation and Transnational Networks in Eastern Europe,https://www.foreignaffairs.com/reviews/capsule-review/2010-09-01/taming-ethnic-hatred-ethnic-cooperation-and-transnational,Taming Ethnic Hatred: Ethnic Cooperation and Transnational Networks in Eastern Europe,"Instead of ethnic violence, which is the focus of much of the academic literature on eastern Europe, McMahon shifts attention to what she claims has been far more prevalent: cases of ethnic cooperation. Given the bloody outcome in Yugoslavia, many easily assumed that much of eastern Europe, with its mottled map of ethnicities, would quickly degenerate into bloodshed, too. That it did not even in countries that seemed prime candidates, such as Latvia and Romania, her primary cases, owes, she argues, to a new phenomenon in international politics: the existence of international organizations and nongovernmental organizations, which have deflated the potential for violence. She does not claim that this spider web of ""transnational networks"" deserves all the credit or that its influence came only from the benchmarks it set and the dialogues it imposed. The argument is more thoughtful, incorporating the complex bottom-up dynamic by which a loose conglomeration of outside institutions fostered domestic forces that defused tensions."
