,title1,page_url,title2,first_paragraph
0,A History of Modern Sudan,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/history-modern-sudan,A History of Modern Sudan,"With the referendum on southern Sudanese independence slated for January 2011, Collins’ concise history of Sudan since the onset of British colonialism offers a useful perspective on contemporary events in the country. Collins emphasizes the permanent estrangement between national elites in Khartoum and those in the marginalized peripheral areas of what is a huge country with very poor infrastructure. Regional inequalities and the absence of economic development outside Khartoum’s immediate vicinity have fueled a succession of regional revolts, the most famous of which have taken place in the south and, more recently, Darfur. Collins is particularly informative when he discusses the origins of the north-south divide, from the precolonial tradition of Arab slave raiding in the south to the incoherence of British colonial policy, which simultaneously encouraged the Christian missions in the south and the propagation of English as the language of administration, even as it allowed the Arabization of the Muslim north. Following independence, the cleavage was exacerbated by the combination of northern cultural imperialism and developmental neglect of the south. Collins also masterfully disentangles the endless petty squabbles of the Khartoum politicians that have resulted in instability and shortsighted policies for most of the country’s postcolonial history. The last chapter offers a succinct overview of the conflict in Darfur."
1,African Soccerscapes: How a Continent Changed the World’s Game,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/african-soccerscapes-how-continent-changed-worlds-game,African Soccerscapes: How a Continent Changed the World’s Game,"The history of soccer in Africa encapsulates many of Africa’s broader sociopolitical dynamics over the course of the last century, and it is surprisingly revealing of the continent’s evolving relationship with the rest of the world during that period. As Alegi narrates in this informative book, soccer was introduced to the region at the dawn of the colonial era by missionaries, soldiers, and colonial administrators. Its rapid growth in popularity was spurred by the region’s modernization, in particular the emergence of urban centers in need of collective enterprises and entertainment. The book argues that soccer played a significant role in the popular struggles of the late colonial period, stoking nationalist pride against the Europeans while also arousing ethnic identity. In the mid-1960s, the continent’s soccer federations played a key role in having apartheid South Africa banned from international soccer competition, in an early example of African diplomatic prowess. Alegi devotes less attention to the contemporary era, although he does describe in some detail how European professional teams recruit young African players all over the continent, a process that too often exploits African teenagers even as it profits various agents and coaches. Here, too, it is tempting to view African soccer as a metaphor for its relationship to the West."
2,Informal Institutions and Citizenship in Rural Africa: Risk and Reciprocity in Ghana and Côte d’Ivoire,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/informal-institutions-and-citizenship-rural-africa-risk-and,Informal Institutions and Citizenship in Rural Africa: Risk and Reciprocity in Ghana and Côte d’Ivoire,"Too much writing about Africa assumes a homogenous culture throughout the continent. One of the great merits of MacLean’s smart and insightful study of Akan villages on both sides of the Ghana–Côte d’Ivoire border is its convincing demonstration that significant differences exist in the practice of such quintessentially “African” cultural phenomena as the reciprocal exchange of gifts and favors between family and friends. She argues that although the two countries share an extremely similar precolonial history, differences between British and French colonialism, and in the countries’ paths since independence, have resulted in the development of very different informal institutions to deal with varying patterns of risk and uncertainty. MacLean makes great use of the wonderfully evocative quotations she derived from detailed surveys conducted in four villages during lengthy stays at each to build a nuanced theory of the interaction between informal cultural institutions and the process of formal state building. Contradicting much received wisdom, she shows that the central state has a powerful effect on rural Africa, even when it is weak and not particularly effective. MacLean’s book deserves a wide audience, both as a model of careful fieldwork and for its precise analysis of social relations in rural West Africa."
3,Why Africa is Poor: And What Africans Can Do About It,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/why-africa-poor-and-what-africans-can-do-about-it,Why Africa is Poor: And What Africans Can Do About It,"Mills' answer to the question posed by the title of his book is that Africa’s political leaders have chosen not to undertake the policies that would bring about economic growth. A South African and longtime observer of Africa, Mills appears to have traveled to just about every imaginable country in the continent and the rest of the developing world to build up an impressive array of examples for his argument that low-income countries can prosper when their leaders implement policies that promote private-sector-led investment. With mordant anecdotes of out-of-the-way factories, failed schemes, and wrongheaded government interventions, he describes African economies as undermined by dreadful infrastructure, low human capital, and in particular counterproductive policies governments use to put up endless obstacles to private investors. The book unabashedly advocates a pro-business point of view to escape the current morass. Some readers will no doubt argue that the search for private profit cannot address the region’s most intractable problems, which probably require public action rather than market solutions. But as a contribution to literature that too often absolves African governments for the region’s mediocre performance, the book’s argument that they are in large part responsible is refreshing. As is the book’s ultimate optimism about the region, since Mills clearly believes these same leaders could choose to make Africa rich."
4,The Trouble with the Congo: Local Violence and the Failure of International Peacebuilding,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/trouble-congo-local-violence-and-failure-international,The Trouble with the Congo: Local Violence and the Failure of International Peacebuilding,"Over a decade old, the United Nations Mission in the Democratic Republic of Congo (MONUC) is now the biggest multilateral peacekeeping effort ever, with close to 20,000 troops and civilian personnel and an operating budget over a billion dollars. Cycles of extreme violence in the country have led to some criticism of the UN’s efforts, and Autesserre’s book provides a unique ethnography of the organization in the Congo, the outlook and values of its staff, and its operational logic. The author’s main argument is that the internal culture of the UN and the socialization of its diplomats have blinded the MONUC from properly emphasizing the local causes for the conflict in eastern Congo. Favoring a top-down approach -- the kind for which diplomats are trained -- the international community has focused on national agreements and processes such as elections, ignoring the peace-building efforts that are necessary at the local level to mediate the festering conflicts over identity and land. Autesserre’s arguments are clearly stated and compelling, even if her policy prescriptions, implying a larger and more intrusive international presence in conflict zones, need more detail to be fully convincing."
5,Pearl Buck in China: Journey to The Good Earth,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/pearl-buck-china-journey-good-earth,Pearl Buck in China: Journey to The Good Earth,"A daughter of American missionaries, Pearl Buck shaped the American image of pre-communist China perhaps more profoundly than any other writer, winning a Pulitzer Prize for The Good Earth and a Nobel Prize for that seminal book and other writings. Spurling skillfully interweaves accounts of Buck’s life and work to defend against charges that her picture of China was a racist stereotype. On the contrary, Buck rebelled against the “paranoid self-righteousness” of her father and other missionaries, saw more deeply into the lives of the Chinese poor than most Chinese modernizers of her day, incorporated the structure and diction of Chinese popular fiction into her writing, and was ahead of her time -- often at great personal cost -- in opposing religious fundamentalism, racial prejudice, gender oppression, sexual repression, and discrimination against the disabled. Her best writing grew out of personal suffering, which Spurling brings vividly to life in describing Buck’s childhood, first marriage, encounters with famine and revolution, and mothering of a disabled child. This compassionate biography, which focuses on the first half of Buck’s life, when she lived in China, should move readers to rediscover her work as a source of insight into both revolutionary China and the United States’ interactions with it."
6,Changing Politics in Japan,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/changing-politics-japan,Changing Politics in Japan,"Kabashima and Steel argue that the Japanese political system has become more democratic since the early 1990s. Elected politicians have more influence over policy than they did before, reducing the power of bureaucrats; voters give less patronage-based loyalty to the local Liberal Democratic Party (LDP) candidates and vote increasingly in response to the policies of the prime minister; more voters are party switchers; and the media give voters better information about politics. Driving these changes have been economic stagnation, new electoral rules, reform of the policymaking system at the cabinet level, and increased news programming on TV. The twists and turns of the book’s argument are sometimes hard to follow, as the authors synthesize the work of numerous specialists, opinion and voting surveys, and the research of Kabashima’s seminar at Tokyo University. As the narrative unfolds, the populist ability of former LDP Prime Minister Junichirō Koizumi to run against his own party seems more important than any other factor. If the changes are structural, then politicians like him should continue to emerge, but no new Koizumi seems to be waiting in the wings."
7,"Arrested Histories: Tibet, the CIA, and Memories of a Forgotten War",https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/arrested-histories-tibet-cia-and-memories-forgotten-war,"Arrested Histories: Tibet, the CIA, and Memories of a Forgotten War","McGranahan has patiently interviewed elderly survivors of the Tibetan guerilla resistance to Chinese rule, which lasted from 1956 to 1974. One of them told her, “Everything is over now. Now we can tell the secrets.” The secrets concern the beginnings of the resistance in the region called Kham, an ethnically Tibetan area now in Sichuan; the Kham fighters’ escort of the Dalai Lama to exile in India in 1959; the rebels’ hit-and-run war against the Chinese army; internal rivalries among their leadership, which included the Dalai Lama’s brother Gyalo Thondup; the “flattening” of Kham identity into a broader Tibetan identity; and the failure of the Tibetan government in exile to acknowledge the role of violence in the resistance. CIA support for the guerillas is a known story, to which the old soldiers add some colorful details. Less well known are the roles of the Indian, Nepali, and (to a small degree) Taiwanese governments in supporting the small force. As an anthropologist, McGranahan attends chiefly to the politics of memory and forgetting, the formation of identity, and the construction of gender, leaving the military and political histories of the forgotten war, as she says, a work in progress."
8,"Mao’s Great Famine: The History of China’s Most Devastating Catastrophe, 1958-1962",https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/maos-great-famine-history-chinas-most-devastating-catastrophe,"Mao’s Great Famine: The History of China’s Most Devastating Catastrophe, 1958-1962","Scholars already know the high-politics story of how Mao, in his delusion and paranoia, forced his colleagues and the bureaucracy to create the greatest famine in world history by advancing the crazy policies of the Great Leap Forward even after he knew they had failed. Dikötter tells the story with vivid new details from recent memoirs. Then he plunges into even fresher territory, using provincial, county, and city archives to construct the most detailed account yet of the famine on the ground. As the state procured grain and cotton to supply China’s cities, exports, and even foreign aid, local society broke down. People did not just quietly die but were often tortured or persecuted to death. Few methods of cruelty remained to be invented a few years later when the Great Proletarian Cultural Revolution broke out. Based on careful archival forensics, Dikötter concludes that the death toll of the Great Leap Forward was at least 45 million, instead of the 30 million previously generally accepted. His relentlessly clinical, morally intense account of filth, disease, and hunger is both fascinating and numbing. Although the command economy that gave Mao the ability to create the famine is gone, the government continues to force the peasants to sacrifice for the welfare of city dwellers."
9,"As China Goes, So Goes the World: How Chinese Consumers Are Transforming Everything; In Search of Paradise: Middle-Class Living in a Chinese Metropolis",https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/china-goes-so-goes-world-how-chinese-consumers-are-transforming,"As China Goes, So Goes the World: How Chinese Consumers Are Transforming Everything; In Search of Paradise: Middle-Class Living in a Chinese Metropolis","Gerth writes with a light touch, but he shows deep knowledge of Chinese consumer society. He knows the products and brand names, stores and restaurants, and even the advertisements in women’s public restrooms. China’s golden demographic of 150 million–430 million (depending on where you set the bar for wealth) expresses individuality with credit cards. Everyone wants a car. People ski, golf, drink brandy, travel abroad, and waste huge amounts of food at fancy banquets. An integrated East Asian youth culture has emerged that encompasses music and clothes from Japan, South Korea, and Taiwan, as well as China. In many ways, urban Chinese tastes are becoming like those of Westerners. But Gerth believes the reverse is also beginning to happen. Chinese-designed cars are flooding the lower end of foreign markets. The government has started a program to make China a “branding superpower.” Where all this might lead politically, if anywhere, is not clear. The book is more sharply observed on its first theme -- “as China goes” -- than on its second, how the rising power of the Chinese market will influence the rest of the world."
10,Monsoon: The Indian Ocean and the Future of American Power,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/monsoon-indian-ocean-and-future-american-power,Monsoon: The Indian Ocean and the Future of American Power,"Kaplan takes the reader on a tour around the rim of the Indian Ocean, from Muscat to Malacca, discoursing on history, geography, and strategy. Just as the Indian Ocean, with its two huge bays (the Arabian Sea and the Bay of Bengal) and reliable monsoon winds historically forged economic and cultural links across huge distances, so today the rise of India and China intensifies interactions across a vast region that has been neglected in U.S. strategy. China’s search for energy security has led it to invest in ports and pipelines in Pakistan, Sri Lanka, and Myanmar (also known as Burma), while India seeks influence from Africa to the South China Sea. Pakistan is a mess, and radical Islam is a response to rapid change in many places. But Kaplan’s expectations are surprisingly upbeat. Asian investment may develop Africa, ethnic conflicts in Sri Lanka and Myanmar may soften as democracy takes hold, Indonesian democracy is strong, China and India will compete more with soft than with hard power since territorial expansion is an option for neither, and the U.S. Navy can engineer an “elegant decline” from hegemony by fostering cooperation with other navies to protect the maritime commons. The more China and India rise, the more welcome U.S. power will be in the region as a counterbalance to both."
11,Mad as Hell: How the Tea Party Movement Is Fundamentally Remaking Our Two-Party System,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/mad-hell-how-tea-party-movement-fundamentally-remaking-our-two,Mad as Hell: How the Tea Party Movement Is Fundamentally Remaking Our Two-Party System,"The latest upsurge in American populism continues to make waves. In this useful and balanced book, two well-known pollsters, one (Rasmussen) associated with the GOP and the other (Schoen) known for his work with Democrats, try to come to grips with the intensity and implications of Americans’ growing disenchantment with their political and intellectual leadership. The book looks at both the left- and the right-wing populism in the United States today. The Tea Party movement may be the latest and most dramatic illustration of voter discontent, but Schoen and Rasmussen remind us of the left-leaning populism that was a driving force in American politics during the waning years of the George W. Bush administration. While the populism of the right is clearly more energetic this political season, the left’s populism is a force that no Democrat can ignore. One of Schoen and Rasmussen’s most useful approaches is to try to measure the gap between what they call “mainstream Americans” and “the political class.” The reader learns, for example, that in April 2009, 19 percent of the political class believed that “tax increases hurt the economy,” while 74 percent of mainstream Americans accepted that idea. Sixty-one percent of the political class believed that the financial bailouts were a good idea; 59 percent of the mainstream thought they were bad.  Rasmussen and Schoen argue that the populist anger is more than a passing phenomenon; they believe that a significant wave of historic political change is taking shape.  Readers who think they are in the political class might do well to pay heed."
12,The Publisher: Henry Luce and His American Century,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/publisher-henry-luce-and-his-american-century,The Publisher: Henry Luce and His American Century,"“Backward ran sentences until reeled the mind,” ran the old New Yorker parody of Time magazine’s brash style. Brinkley’s sentences generally run in the ordinary direction, and his well organized, fluently written biography of the founder of Time and Life magazines comes at an opportune time. With Time’s old archrival Newsweek being sold for less than a six-pack of beer, and with the influence of the “mainstream media” everywhere under attack, this long look at the career of a dynamic American media mogul offers useful insights into the ways the American media landscape adapts to technological and social change. As Luce and his Yale classmate and rival Briton Hadden envisioned it, Time magazine was originally what might now be called a news aggregator, alerting readers to important stories from a wide range of printed sources. Like RealClearPolitics.com, Time sold itself to readers as a convenient way to keep up with a volume of otherwise indigestible and scattered information. Brinkley manages to tell the story of Luce’s (generally sad and frustrated) life while alerting readers to ways in which rapid technological change continually reshaped the business environment in which his magazines had to succeed. This is an outstanding book about an extraordinary man; one hopes it finds the wide readership it deserves."
13,The American Civil War: A Military History,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/american-civil-war-military-history,The American Civil War: A Military History,"This interesting study of the Civil War, well-timed for the sesquicentennial, comes from one of the world’s foremost military historians. A British citizen, Keegan brings both a foreigner’s fresh eye for detail and issues that Americans may overlook and the insight that comes from a lifetime’s study of war. This is not a groundbreaking book of original research, and readers will recognize (and Keegan generously and freely acknowledges) the book’s immense debts to great American historians such as Shelby Foote and James McPherson. It is nevertheless a compelling and illuminating read; Keegan is better than many U.S. historians at capturing the degree to which European ideas and precedents shaped the military ideas of American generals and civilian leaders who were engaged in what was then the most violent conflict since the fall of Napoleon. Young readers will find this an accessible introduction to the military history of the war; scholars and more experienced students will appreciate Keegan’s incisive judgments, clear prose, and keen eye for the telling facts."
14,The Grand Design: Strategy and the U.S. Civil War,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/grand-design-strategy-and-us-civil-war,The Grand Design: Strategy and the U.S. Civil War,"It is increasingly difficult to say anything new about the Civil War, given its treatment at the hands of so many historians with so many different points of view.  Yet Stoker’s book on the changing strategies of the military and civilian leaders in the North and South during the conflict casts a fresh light on what remains the most decisive and harrowing war in U.S. history.  Stoker presents us with a picture of what Abraham Lincoln and Jefferson Davis and their respective generals thought they should be doing, and with the advantage of hindsight, he evaluates the strategic concepts on both sides of the divide.  Not surprisingly, he gives high marks to Lincoln, whose ability to understand both the military and political elements of the conflict contributed greatly to the Union’s ultimate victory. Students of the Confederacy will find it interesting that he criticizes both Davis and General Joseph Johnston. The study of grand strategy is undergoing a much-needed revival at American universities; this clear and incisive book is a useful addition to the syllabus."
15,Last Call: The Rise and Fall of Prohibition,https://www.foreignaffairs.com/reviews/capsule-review/2010-11-01/last-call-rise-and-fall-prohibition,Last Call: The Rise and Fall of Prohibition,"This well-researched and thoughtful book casts new light on Prohibition, one of the oddest, most important, and least understood American historical developments in the twentieth century.  Often dismissed as an amusing but unimportant episode, the great social experiment of Prohibition was in reality the culmination of one of the most influential social movements in the history of the United States.  Okrent makes a strong case that the movement played a much greater role in progressive politics than is generally thought.  Both the 16th and the 19th Amendments to the Constitution, he argues, were passed principally because it was believed that only an income tax could make up for the revenue dip if governments lost the revenue from excise taxes on alcohol.  And women’s suffrage was needed to ensure the passage of the Prohibition Amendment.  Along the way, this extraordinary book demonstrates the sheer scale of bootlegging. (The problems with today’s drug laws pale by comparison.)  Virtually everyone in the United States seems to have been involved in bootlegging in some way, with the surprising exception of Joseph Kennedy.  Last Call belongs on the shelves of every serious student of the United States in the twentieth century."
