,title1,page_url,title2,first_paragraph
0,The Politics of Water in Africa; Domestic Politics and Drought Relief in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/politics-water-africa-domestic-politics-and-drought-relief-africa,The Politics of Water in Africa; Domestic Politics and Drought Relief in Africa,"Conventional wisdom holds that the African wars of the twenty-first century will be fought over resources, especially water. These two very different books inform readers about the political implications of water—and of its absence. Jacobs’ book focuses on the international cooperation that has developed around the management of two major river systems in Africa, the Nile River basin and the Orange River basin. She finds that an array of international conventions and conferences have allowed a set of norms to be progressively internalized by most of the states involved, despite a great deal of variation in the ability and willingness that those states bring to the task of managing shared water resources. Jacobs is thus reasonably optimistic about the role of such resources in encouraging international stability on the continent. She grants perhaps too much space to academic theories that will not interest the general reader, but her empirical materials are rich, and the book provides a good introduction to the international dimension of these issues."
1,Rêver à contre-courant (Dreaming Against the Current),https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/rever-contre-courant-dreaming-against-current,Rêver à contre-courant (Dreaming Against the Current),"How does the son of farmers from Benin become a professor of political science at Princeton University? A natural aptitude for mathematics, fostered by Benin’s surprisingly good rural primary schools, obviously helped Wantchékon. Young Léonard also appears to have benefited from a large number of relatives, friends, and mentors who believed in his talents and were willing to help him. His memoir’s most evocative sections deal with his career as a left-wing pro-democracy activist at the University of Benin in the late 1970s, which made him a celebrity in student circles and a target of the military regime of President Mathieu Kérékou. Wantchékon captures well the disillusionment of a generation of his compatriots as the promise of independence was overwhelmed by economic crisis and political repression. After being arrested, tortured, and imprisoned in northern Benin, Wantchékon managed to escape to Nigeria, then immigrated as a political refugee to Canada, where he discovered economics and began his ascent in North American academia. Disarmingly candid and generous to friend and foe alike, this book will leave readers with a smile. Loading...Please enable JavaScript for this site to function properly."
2,Interventions: A Life in War and Peace,https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/interventions-life-war-and-peace,Interventions: A Life in War and Peace,"Annan devotes much of his memoir to the problems of international peacekeeping, which were central to his career, first as assistant secretary-general of the United Nations for peacekeeping operations, from 1993 to 1994, and later as UN secretary-general, from 1997 to 2006. In recounting some of the major conflicts of the recent past, his book provides a sensible, often humane defense of the critical importance of multilateral diplomacy. Recounting the UN’s checkered role in troubled places, such as Somalia in the early 1990s, Rwanda in 1994, and Darfur in the early years of this century, he laments that a lack of resources and power prevents the UN from securing peace. Annan views the Western powers, and the United States in particular, as the primary culprits for this state of affairs. He repeatedly implies that greater resources would have allowed the UN to achieve its objectives, although he does not specify exactly what the organization would have done differently. A wide variety of powerful figures who do not share his vision come in for frank criticism, from John Bolton, the U.S. ambassador to the un during the George W. Bush administration, to Sudanese President Omar al-Bashir. Loading...Please enable JavaScript for this site to function properly."
3,"External Mission: The ANC in Exile, 1960–1990",https://www.foreignaffairs.com/reviews/capsule-review/2013-02-15/external-mission-anc-exile-1960-1990,"External Mission: The ANC in Exile, 1960–1990","The remarkably prolific Ellis has written a fascinating history of the internal politics of the African National Congress (ANC) in the 30 years during which it was banned in South Africa and was forced to operate from bases outside the country. Ellis’ research suggests that the South African Communist Party enjoyed a higher degree of influence on the ANC's decision-making than has been acknowledged by the ANC's leadership. The link between the two organizations was inconvenient to ANC leaders, who denied it, not only because it risked undermining support in the West for the struggle against apartheid but also because they feared that the mostly white leadership of the Communist Party would weaken the ANC's nationalist and anticolonial credentials among black Africans. The book also describes intense factional disputes within the exiled leadership, the tendency toward secrecy and fragmentation that the pressures of the struggle imposed and distance reinforced, and the corruption and repressive practices that inevitably resulted. Ellis recognizes that the ANC forged itself into an effective organization over time but insists that many of the flaws that have emerged since it came to power are the results of characteristics that were deeply ingrained during its period of exile. Loading...Please enable JavaScript for this site to function properly."
4,Three Books on the Rise of China,https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/three-books-rise-china,Three Books on the Rise of China,"These works concur in their skeptical assessments of the threat posed to the United States by China, but their reasoning is different. Luttwak invokes what he calls “the logic of strategy,” which “applies in perfect equality to every culture in every age.” Since aggrandizement generates resistance, he argues, China’s economic and military rise is producing a seemingly paradoxical decline in its diplomatic influence. Behind a screen of anodyne communiqués and innocuous military meetings, he decodes evidence that China’s neighbors are tightening their cooperation with the United States. This should send a message of caution to Beijing, but like all major powers, China is afflicted with what Luttwak tartly labels “great-state autism,” which leads it to respond with more assertiveness, only accelerating the formation of the coalition against it. Luttwak believes that frictions might decrease, although not disappear, if China were to democratize. Meanwhile, he hints that China’s rivals should take measures to slow China’s rate of economic growth, although he is not clear about what those measures should be."
5,Sources of Vietnamese Tradition,https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/sources-vietnamese-tradition,Sources of Vietnamese Tradition,"This addition to the venerable Introduction to Asian Civilizations series marks a major step in the maturation of Vietnam studies in the American academy. The book translates excerpts from more than 200 texts, many previously unavailable in Western languages, dating from the year 297 to 1991. Throughout their long history, people in the lowlands of Vietnam struggled to protect themselves against military incursions and cultural influences from minority peoples in the surrounding highlands and from Cambodia, China, Thailand, and, eventually, Europe. Many themes in this collection resemble those encountered in the Sources of Tradition volumes on China, Japan, and Korea. The imperial bureaucracy tried to control local society, Buddhism contended with Confucianism and eventually with Christianity and Marxism, women conformed to and resisted prescribed gender roles, nationalists debated how to resist Western incursions, and the South fought repeatedly with the North. The Vietnamese gradually forged a distinct civilization and a proud identity. The book lays a solid foundation for further teaching and research in many disciplines. Loading...Please enable JavaScript for this site to function properly."
6,Making and Faking Kinship: Marriage and Labor Migration Between China and South Korea,https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/making-and-faking-kinship-marriage-and-labor-migration-between,Making and Faking Kinship: Marriage and Labor Migration Between China and South Korea,"The flow of women from poorer parts of the world to fill gaps in the marriage markets of richer countries is one of the less examined features of globalization. A “Korean wind” swept northeastern China in the late 1990s as ethnic Korean female residents of that region left seeking to marry rural bachelors in South Korea. Seoul promoted the import of ethnic Korean brides from China instead of Vietnamese women or Filipinas because it believed Korean national identity would be threatened by racial mixing. This sensitive, revealing ethnographic study explores how matches hastily arranged during “marriage tours” to China came under strain when the brides arrived in their new homes. The husbands wanted their wives to adhere to traditional female norms that were no longer in vogue in China; the wives expected prosperity but found themselves laboring in the fields or in seafood-processing plants and caring for their new in-laws. In trying to maintain “racial purity” without inviting a flood of outside Koreans, the South Korean government created bureaucratic barriers to the very flow of brides it was trying to promote, which led to the forged claims of kinship alluded to in the book’s title and other attempts to game the system. Loading...Please enable JavaScript for this site to function properly."
7,"Welfare Through Work: Conservative Ideas, Partisan Dynamics, and Social Protection in Japan",https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/welfare-through-work-conservative-ideas-partisan-dynamics-and,"Welfare Through Work: Conservative Ideas, Partisan Dynamics, and Social Protection in Japan","For decades, Japan avoided widespread poverty through a system of guaranteed lifetime employment, which made a European-style social welfare system unnecessary. But lifetime employment rested on a substructure of gender discrimination. Corporations could require long, flexible hours from male employees as long as wives stayed home, and they could adjust their labor needs around the edges by hiring and firing women when necessary. But beginning in the late 1990s, neoliberal reforms reduced the number of lifetime jobs without leading to corresponding improvements in social protections. The result was harder work conditions for both regular and irregular workers and growing income inequality, unemployment, and poverty. Miura traces the problem to the ideological hostility of conservative political elites to gender equality and social rights. Despite a growing awareness of the problem in the country, she sees little prospect for change, because the coalition comprised of corporations and protected workers has more clout than the growing cadre of the disadvantaged.Loading...Please enable JavaScript for this site to function properly."
8,"Tombstone: The Great Chinese Famine, 1958–1962",https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/tombstone-great-chinese-famine-1958-1962,"Tombstone: The Great Chinese Famine, 1958–1962","A growing scholarly literature has left no doubt that the greatest famine in history, with a death toll of around 36 million Chinese, was caused not by natural disasters but by excessive state levies ordered by Chairman Mao Zedong. But in China, these facts remain officially taboo. For Yang, a journalist and one-time believer in Mao’s utopian vision, discovering the truth was a personal quest. This long book is an abridgement of an even longer work in Chinese that Yang intended as a memorial for his father and other victims. He fills it with hundreds of names of victims that he discovered in local archives during years of travel and research and with the stories of how they died. His painful account reveals the cruelties ordinary people are capable of when they are pitted against one another for survival. Yang discovers that among famished Chinese in extremis, cannibalism was more widespread than previously known. He also demonstrates Mao’s direct responsibility for the disaster; the slavish refusal of Mao’s chief aide, Zhou Enlai, to challenge Mao; and the complicity of local officials who launched misconceived construction projects that exacerbated the grain shortage by taking peasants away from farm work. Loading...Please enable JavaScript for this site to function properly."
9,Going to Tehran: Why the United States Must Come to Terms With the Islamic Republic of Iran,https://www.foreignaffairs.com/reviews/capsule-review/2013-02-18/going-tehran-why-united-states-must-come-terms-islamic-republic,Going to Tehran: Why the United States Must Come to Terms With the Islamic Republic of Iran,"The Leveretts, former U.S. National Security Council staffers, argue that the Islamic Republic is a powerful, rational actor in the Middle East. In their view, it enjoys political legitimacy internally and is faithful to its constitution and accountable to its people. It is also the main impediment to the United States’ hegemonic dominance in the region. Iran’s nuclear program aims to force the United States to deal with it on an even footing. The Islamic Republic has sought a grand bargain but has been repeatedly rebuffed by Washington, which is intent on regime change. The Leveretts conclude that the United States needs a “Nixonian moment,” in which Washington would seek strategic accommodation with Tehran, as it did with Beijing. The argument has merit, but the authors overargue it, straining the reader’s credulity. To the Leveretts, the Iranian regime and its supreme leader are models of good political practice. They report unblinkingly that the establishment of the Islamic Republic was approved by 98 percent of voters in a 1979 referendum. They dismiss as groundless the allegations of fraud in Iran’s 2009 presidential election. They insist that Iran’s regional posture is purely defensive. Most telling, the Leveretts’ list of those who get Iran wrong, from neoconservatives to liberal internationalists, leaves out almost no one except themselves. Loading...Please enable JavaScript for this site to function properly."
