,title1,page_url,title2,first_paragraph
0,"States, Markets, and Foreign Aid",https://www.foreignaffairs.com/reviews/states-markets-and-foreign-aid,"States, Markets, and Foreign Aid","In this meticulously researched book, Dietrich explores why and how donor countries deliver aid to needy recipients. She argues that the various ways in which aid is delivered reflect differences in national administrative cultures and, in particular, ideological notions of what role states should play in development. More neoliberal countries, such as the United States, tend to deliver aid via organizations that bypass the central state in the recipient country, particularly when that state has serious governance deficiencies. On the other hand, Dietrich finds that the social democratic states of western Europe are more likely to deliver their aid directly to state bodies. The statistical evidence offered for this arresting hypothesis will not convince all readers, but two compelling chapters reinforce its plausibility through extensive interviews with officials in donor agencies. Unfortunately, Dietrich does not discuss the developmental implications of these differences in aid delivery, so the reader is left wondering how the choices donors make affect development in low-income countries."
1,The Inheritors: An Intimate Portrait of South Africa’s Racial Reckoning,https://www.foreignaffairs.com/reviews/inheritors-intimate-portrait-south-africas-racial-reckoning,The Inheritors: An Intimate Portrait of South Africa’s Racial Reckoning,"In this often moving but sometimes rambling narrative, Fairbanks assesses the legacy of apartheid in South Africa through portraits of a handful of individuals and the people around them. She tells these stories ably, and a picture emerges of a South Africa battling various demons inherited from the institutionalized racism that benefited the white minority for a century. Blacks tend to be disappointed by the slow progress the country has made in eliminating social and economic inequalities, whereas whites are adjusting to their sense of their diminished status in a new order, rather oblivious to how they have retained much of their old privileges. Interestingly, Fairbanks argues that many whites feel a sense of guilt—and, in a curious way, a form of anger—over the fact that the Black majority has not exacted greater retribution for the crimes of the past. An underdeveloped theme in the book is the similarity between the United States and South Africa in their wrestling with the legacies of racial injustice."
2,"Sharia, Inshallah: Finding God in Somali Legal Politics",https://www.foreignaffairs.com/reviews/sharia-inshallah-finding-god-somali-legal-politics,"Sharia, Inshallah: Finding God in Somali Legal Politics","Responding to those who claim that sharia fuels much of Somalia’s violence and political instability, Massoud argues that Islamic law instead holds the key to rebuilding the political order in the country. He points out that sharia is invoked to justify misogyny and human rights abuses but that it has also been used to advocate for gender equity and democracy. He argues that it is not sharia but struggles over the legal system that have been the main source of contention and conflict going back to the beginning of the colonial era. Two noteworthy chapters discuss this history in which successive national states grappled with how to integrate Western jurisprudence and both customary law and sharia. Massoud views the conflicts that led to the collapse of the central state in 1991 as the logical continuation of these earlier debates about the legal underpinnings of the Somali state. The book is vague on how the principles of sharia can in practice reconstruct an organic and stable legal order, although Massoud appears to view the breakaway state of Somaliland as a potential model of how the right kind of sharia could emerge."
3,Multiethnic Democracy: The Logic of Elections and Policymaking in Kenya,https://www.foreignaffairs.com/reviews/multiethnic-democracy-logic-elections-and-policymaking-kenya,Multiethnic Democracy: The Logic of Elections and Policymaking in Kenya,"Conventional wisdom has it that in African countries such as Kenya, where the political salience of ethnicity is very strong, politicians will focus their campaigns on narrow promises of material benefits to their co-ethnic voters. This generalization is misleading on at least two counts, as Horowitz demonstrates in an original study of the role of ethnicity in recent Kenyan elections. Appealing only to one’s co-ethnics will not generate a majority vote in Kenya, as no ethnic group can claim more than a fifth of the population; politicians have to appeal to other groups to win national and many subnational elections. In addition, plenty of evidence suggests that ethnic attachment is not the only motivation for voters, who are often driven more by economic considerations than by the bonds of identity. Using carefully collected data on voters and on the dominant discourse in recent campaigns, Horowitz shows that Kenyan elections are fought over swing voters, who are typically not co-ethnics of any of the major candidates. Kenyan political leaders design their campaigns around broad, inclusive policy goals that will expressly appeal to all groups."
4,To Catch a Dictator: The Pursuit and Trial of Hissène Habré,https://www.foreignaffairs.com/reviews/catch-dictator-pursuit-and-trial-hissene-habre,To Catch a Dictator: The Pursuit and Trial of Hissène Habré,"Hissène Habré’s tenure as president of Chad lasted from 1982 to 1990 and was marked by large-scale human rights abuses. But well over a decade after he was deposed in a coup and exiled to Senegal, it seemed likely he would escape responsibility for his record in office. Brody, a longtime lawyer with Human Rights Watch, tells the story of how a broad coalition of human rights activists, lawyers, and victims of Habré’s violence conducted a 25-year campaign to bring the dictator to justice. The book makes for great reading. Brody provides just enough detail of Habré’s grisly rule to sketch the extent of his human rights abuses but moves quickly to an engrossing blow-by-blow account of the international campaign that began in 2000 and would end in a courtroom in Dakar in May 2016, when Habré was found guilty of rape, sexual slavery, and the killing of over 40,000 citizens. He was sentenced to life in prison. Brody provides fascinating insights into the nature of such an international legal coalition, the larger-than-life personalities involved, and their inevitable arguments over tactics."
5,Poverty and Pacification: The Chinese State Abandons the Old Working Class,https://www.foreignaffairs.com/reviews/poverty-and-pacification-chinese-state-abandons-old-working-class,Poverty and Pacification: The Chinese State Abandons the Old Working Class,"Although the Chinese Communist Party has received much credit for “lifting millions out of poverty,” Solinger delves into how the party’s economic reforms have also left millions behind. Scholars have fixated on the lot of poor peasants, but she focuses on the urban poor created by the shuttering and privatizing of state-owned enterprise in the late 1990s. Solinger argues that dibao, China’s social assistance program for the urban poor, is shaped by political motivations. It is designed to pacify its recipients rather than to lift them up. Based on outdated benchmarks, the minimum income guarantees condemn the urban poor to being a permanent underclass, offering a sufficient threshold to both keep them silent and prevent them from becoming upwardly mobile. The book obviously benefits from Solinger’s decades of experience studying this issue, evidenced in copious firsthand interview notes and government statistics, but it buries some of its key insights in the latter half. Solinger compares the Chinese case with those of other countries to reveal the irony of China’s avowed “socialism with Chinese characteristics,” which, by neglecting the plight of the proletariat, shows that there is really nothing socialist about the party any longer."
6,We Uyghurs Have No Say: An Imprisoned Writer Speaks,https://www.foreignaffairs.com/reviews/we-uyghurs-have-no-say-imprisoned-writer-speaks,We Uyghurs Have No Say: An Imprisoned Writer Speaks,"Tohti is the most famous of the hundreds of Uyghur intellectuals imprisoned by the Chinese state in its effort to destroy Uyghur culture and identity. In 2014, he was a professor at the Chinese government’s special university for the study of ethnic minority issues when he was arrested and given a life sentence on the charge of “separatism.” This selection of his writings shows what this separatism consisted of: bracingly honest analyses of the racism, discrimination, marginalization, and coercive policies that shape Beijing’s treatment of the country’s 55 recognized “national minorities”; nuanced analyses of the social tensions between Uyghurs and Han Chinese; and thoughtful recommendations for how to realize the promises of equal citizenship and minority cultural self-rule laid out in the Chinese constitution and the Regional Ethnic Autonomy Law. Describing himself as a “Chinese patriot,” Tohti warned for years against a rising tide of “totalitarian ethnonationalism,” until that tide swept him away."
7,Ultimate Economic Conflict Between China and Democratic Countries: An Institutional Analysis,https://www.foreignaffairs.com/reviews/ultimate-economic-conflict-between-china-and-democratic-countries-institutional-analysis,Ultimate Economic Conflict Between China and Democratic Countries: An Institutional Analysis,"Four prominent legal and trade specialists from Taiwan argue that China should be seen not as a market economy that gets away with transgressing international norms but as a different type of system that prospers under different rules. The authors use case studies of Chinese e-commerce platforms, social media companies, corporate governance structures, antitrust legislation, and inbound and outbound investment practices to show that the Chinese system works through direct and indirect mechanisms of state guidance, subsidization, protection, and data control. These practices apply to both state and nominally private large enterprises. Such a complex and well-functioning system could not be taken apart and reassembled into a Western-style market economy even if Chinese leaders wanted to—and they like their economic model the way it is. The authors suggest that instead of complaining about inequitable trading practices, market economies should create a separate trading community outside the WTO that implements market principles among themselves. But they acknowledge that this will be difficult, given the huge stakes that key Western companies have in China."
8,Coalitions of the Weak: Elite Politics in China from Mao’s Stratagem to the Rise of Xi,https://www.foreignaffairs.com/reviews/coalitions-weak-elite-politics-china-maos-stratagem-rise-xi,Coalitions of the Weak: Elite Politics in China from Mao’s Stratagem to the Rise of Xi,"In the last ten years of his life, Mao Zedong purged his senior colleagues and installed in high positions very young officials or those with checkered records. Shih is the first scholar to draw theoretical insight from this curious fact. He suggests that at moments of vulnerability, dictators may surround themselves with “coalitions of the weak” to prevent challenges from powerful rivals. Mao’s successor, Deng Xiaoping, and his fellow elders followed a similar strategy near the end of their lives, putting a weak group of leaders in place. Shih bases his narrative of intricate factional strife on the biographies of Chinese elites, enabling him to assess who was strong and who was weak partly on the basis of how many connections each politician had generated with other ranking actors on his path to high office. Xi Jinping, who came to power with a strong personal network, was able to step into the post-Deng power vacuum and start a new cycle of one-man control, backed by his own coalition of the weak."
9,Two Books on China's Campaign for Influence Abroad,https://www.foreignaffairs.com/reviews/two-books-chinas-campaign-influence-abroad,Two Books on China’s Campaign for Influence Abroad,"Two books consider the subtle and covert ways Beijing is seeking to spread its influence abroad. China’s Ministry of State Security (MSS) engages in traditional spycraft, but unlike most countries’ intelligence agencies it also has a large portfolio of campaigns designed to influence opinion in the West and among Chinese overseas communities. With prodigious digging on the Internet, Joske has been able to expose many of the ministry’s senior operatives and their achievements. A vice minister who worked under the pseudonym Yu Enguang charmed Westerners while serving as a journalist in London and Washington, created the China International Culture Exchange Center (whose mission was to “use culture to make friends” abroad), and infiltrated George Soros’s China Fund, which attempted to promote liberal reforms in China in the year and a half before the 1989 Tiananmen crackdown. Zheng Bijian, known for the emollient concept of “China’s peaceful rise” (which he described in an article for this magazine), was not an MSS employee but chaired an MSS-created think tank called the China Reform Forum, which encouraged Western academics and officials to support engagement with China. The ministry’s Tenth Bureau infiltrates overseas student and dissident groups; the Eleventh Bureau runs a foreign policy think tank that engages Western diplomats; the Twelfth Bureau manages front organizations designed to sway unwitting Western targets of influence—many of whom Joske identifies by name."
10,Line of Advantage: Japan’s Grand Strategy in the Era of Abe Shinzo,https://www.foreignaffairs.com/reviews/line-advantage-japans-grand-strategy-era-abe-shinzo,Line of Advantage: Japan’s Grand Strategy in the Era of Abe Shinzo,"Green knows Japanese foreign policy like few others. He argues that Shinzo Abe, who served as Japan’s prime minister from 2006 to 2007 and again from 2012 to 2020, reoriented Tokyo’s strategy in a way that will persist, despite his tragic assassination in July 2022. Proactive rather than reactive, he created the concept of a “free and open Indo-Pacific” that became part of American thinking; strengthened military cooperation between the two allies; consolidated the quasi-alliance of Australia, India Japan, and the United States known as the Quad; and resuscitated Washington’s abandoned trans-Pacific trade pact in the form of the Comprehensive and Progressive Agreement for Trans-Pacific Partnership (which the United States has yet to rejoin). These initiatives reflected a “maritime and cosmopolitan” approach that aims to secure Japan’s access to the surrounding oceans on the basis of rule of law and free commercial transit. In Southeast Asia, Abe advanced a “values-oriented diplomacy” and positioned Japan as a trusted partner of countries seeking to hedge against China. At home, he embedded his vision in a strengthened security establishment. Despite its failure to bridge intractable differences with South Korea, Japan today “arguably has the clearest conceptualization, consensus, and implementation of a grand strategy of any of the democracies confronting Chinese hegemonic ambitions in the Indo-Pacific.”"
11,All Necessary Measures? The United Nations and International Intervention in Libya,https://www.foreignaffairs.com/reviews/all-necessary-measures-united-nations-and-international-intervention-libya,All Necessary Measures? The United Nations and International Intervention in Libya,"Martin, a UN Special Representative to Libya from 2011 to 2012, has produced a judicious, thoughtful analysis of international involvement in Libya during and immediately after the 2011 uprising against Libyan President Muammar al-Qaddafi in Libya. This book combines the perspective of an insider with the acuity of a seasoned practitioner and analyst. Martin painstakingly weighs the pros and cons of the NATO intervention in 2011, concluding that “a smooth path to a modern democratic state” was not possible. At the same time, he argues that outside powers must bear much of the blame for the country’s collapse into civil war: the United States advocated for and supported the NATO operation but refused to take responsibility for it; European countries worked at cross-purposes; and the UN was hamstrung by coordination challenges. Martin acknowledges but plays down one of the most destructive features of the international involvement: within days of the imposition of an international arms embargo on Libya, at least half a dozen countries began sending arms and military personnel to aid an uprising they did not understand. This support continued long after Tripoli fell and contributed mightily to the country’s plunge into civil war."
12,Reaching for the Heights: The Inside Story of a Secret Attempt to Reach a Syrian-Israeli Peace,https://www.foreignaffairs.com/reviews/reaching-heights-inside-story-secret-attempt-reach-syrian-israeli-peace,Reaching for the Heights: The Inside Story of a Secret Attempt to Reach a Syrian-Israeli Peace,"In the early years of the Obama administration, Hof led a U.S. attempt to secure a peace treaty between Israel and Syria. The effort foundered in 2011 when Syrian President Bashar al-Assad’s bloody crackdown on peaceful protesters horrified U.S. officials and sank the negotiations. It is not clear, however, that the process, which was shot through with flaws, would have succeeded in any event. U.S. President Barack Obama’s National Security Council seems to have mistaken Israeli-Palestinian negotiations for a comprehensive settlement to the region’s troubles, and neglected the Syrian track. Syria appears to have entertained the discussions largely to improve relations with the United States. And the Israeli government was alternately tempted by and skeptical about the prospects for a separate peace. Hof himself concedes that it was “an American-facilitated beating of Iran and Hezbollah,” Syria’s principal allies, that motivated his “interest in mediating peace.” In the event, no party got what it hoped for. The U.S. administration came away looking indecisive and ineffectual, and Hof was disappointed and chastened. Refreshingly self-critical, Hof faults himself for not understanding the ways of Washington, torn between its self-appointed roles as honest broker and global hegemon."
13,Black Markets and Militants: Informal Networks in the Middle East and Africa,https://www.foreignaffairs.com/reviews/black-markets-and-militants-informal-networks-middle-east-and-africa,Black Markets and Militants: Informal Networks in the Middle East and Africa,"In this dense, deeply researched, and edifying volume, Medani takes on the vexed question of how Islamist political movements use informal financial networks in recruiting and sustaining their members. He draws on an unusual and remarkably fruitful comparison of the Islamists of Egypt, Somalia, and Sudan, starting in the 1980s. That decade witnessed the rapid expansion of migrant labor to the Gulf and the parallel growth of remittances sent home by migrant workers. The elaborate informal mechanisms for transferring money were shaped by, and in turn reinforced, networks of clan, tribal, and religious affiliation. New private banks and other financial institutions helped strengthen an Islamist bourgeoisie in Egypt and an Islamist military elite in Sudan. In the 1990s, an economic downturn in the region limited the capacity of states to manage the economy and restrain local militant mobilization. Somalia’s state succumbed altogether; the regime in Egypt cracked down, pushing many moderate Islamists into the waiting arms of more militant groups; and Sudan staggered under the international sanctions imposed on its Islamist government. Medani is particularly acute in describing the complexity of local politics in these countries. The utility of regional identities, clan links, and religious ties varied with fluctuations not only of state policy but also of global business cycles."
14,Degrees of Dignity: Arab Higher Education in the Global Era,https://www.foreignaffairs.com/reviews/degrees-dignity-arab-higher-education-global-era,Degrees of Dignity: Arab Higher Education in the Global Era,"A brisk, comprehensive look at universities in the Arab world, this book seeks to assess how well the institutions fulfill their missions. Buckner has lived and worked throughout the region, and she puts to good use her understanding of a variety of educational systems, including in Jordan, Morocco, Qatar, and Syria. Growing populations, shrinking government budgets, and increasing global competition have put a strain on ministries of higher education in the region. Many governments have responded by authorizing the establishment of private, sometimes for-profit institutions to operate beside the public universities that were established soon after many of these countries won independence in the twentieth century. Sometimes, these new private initiatives have absorbed some of the demand for university places, created healthy competition, and encouraged the introduction of novel curricula, particularly if they are affiliated with foreign institutions or offer instruction in foreign languages. But often they have failed in these tasks and poorly serve their faculty and students. Buckner argues that by framing education and research as technical issues—quantified in terms of graduation rates, citation frequencies, and institutional rankings—governments end up crippling universities and suppressing their intrinsically political, often subversive missions of fostering critical thinking, thoughtful research, and creative invention."
15,States of Subsistence: The Politics of Bread in Contemporary Jordan,https://www.foreignaffairs.com/reviews/states-subsistence-politics-bread-contemporary-jordan,States of Subsistence: The Politics of Bread in Contemporary Jordan,"The nine million residents of Jordan consume ten million loaves of the local flat khubz arabi a day, nearly all of it made with government-subsidized wheat. Martínez worked as a baker in Amman, accompanied government inspectors on their rounds, talked to customers, and visited bakeries from Aqaba to Ma’an. In this fascinating book, he reveals the extent to which the bread subsidy is intimately woven into the economic, social, and political life of the kingdom. The Jordanian government did not always support this staple: the Ministry of Industry, Trade, and Supply and its subsidy were introduced in the mid-1970s; before that, as one of Martínez’s informants observed, “We used to feed ourselves.” As bread-making moved from the family hearth to the neighborhood bakery, bread became both an essential staple and a symbol of state authority. Decades of economic liberalization, however, have left the Jordanian welfare state in tatters. As Martínez deftly shows, the public debates about bread—a universal demand in the Arab Spring uprisings—illustrate both the state’s profound role in shaping national identity and its fading influence in popular understandings of political authority. As Martinez says, “The bread subsidy was never just about providing food.” It symbolized the monarchy’s patrimonial responsibility for its people, a role lost in neoliberalism’s cash transfers to low-income families."
16,Central Peripheries: Nationhood  in Central Asia,https://www.foreignaffairs.com/reviews/central-peripheries-nationhood-central-asia,Central Peripheries: Nationhood  in Central Asia,"Laruelle, a prolific expert on post-­Soviet Central Asia, compiles ten updated essays on nationalist ideologies in the post-Soviet era. The oldest of the essays here—a 2007 paper positing the resurgence of pagan Tengrism, the old Turko-Mongolic religion of the Eurasian steppes, as a rival for Islam—admittedly feels a bit dated; Islam still dominates in all Central Asian republics. Fortunately, the rest of the book offers a stronger introduction to Laruelle’s important work. One highlight is her alarming study of the embrace of “Aryanism” in Tajikistan, where President Emomali Rahmon dubbed 2006 “The Year of Aryan Civilization” and Tajik historians proposed that their “Aryan” ancestors embarked on a civilizing mission against neighboring Turkic nomads. Another is her incisive survey of Soviet ethnography, in which she connects Soviet forms of “race science” to the ethnic chauvinism endorsed by some post-Soviet regimes. The volume’s second half uses case studies from Kazakhstan to show how the country has at once embraced globalization as well as the kind of classical ethno­­nationalism that globalization is often presumed to undermine. Kazakh citizens are encouraged to engage with the world but to speak Kazakh at home, or else risk marginalization. Ethnic minorities, meanwhile, have left the country in droves despite its post-Soviet prosperity."
