,title1,page_url,title2,first_paragraph
0,Would China Go Nuclear?,https://www.foreignaffairs.com/articles/china/2018-12-11/would-china-go-nuclear,Would China Go Nuclear?,"I read with interest Caitlin Talmadge’s article “Beijing’s Nuclear Option” (November/December 2018), in which she quotes me estimating in 2015 that the odds of a U.S.-Chinese nuclear exchange were “somewhere between nil and zero.” She then goes on to make a case against remaining complacent in the face of the risk of escalation, with no discussion of what is in fact a very high nuclear threshold in a U.S.-Chinese confrontation or conflict. I continue to believe that the chances of nuclear use are very small."
1,The Crisis of Peacekeeping,https://www.foreignaffairs.com/crisis-peacekeeping,The Crisis of Peacekeeping,"In nearly 50 conflict zones around the world, some one and a half billion people live under the threat of violence. In many of these places, the primary enforcers of order are not police officers or government soldiers but the blue-helmeted troops of the United Nations. With more than 78,000 soldiers and 25,000 civilians scattered across 14 countries, UN peacekeepers make up the second-largest military force deployed abroad, after the U.S. military."
2,Life After Liberation,https://www.foreignaffairs.com/reviews/review-essay/2018-12-11/life-after-liberation,Life After Liberation,"Welcome to the Wild East. First, there are Bulgarian Gypsies with dancing bears. Then there is a Polish village whose inhabitants dress up as Hobbits from The Lord of the Rings, along with Gandalf, played by a woman, and Gollum—in private life a farmer who receives European Union subsidies. There are hundreds of thousands of communist-era bunkers in Albania, some of them now being demolished by men in search of rebar. Meanwhile, a Serbian remembers being “treated” by the former Bosnian Serb leader Radovan Karadzic in Belgrade, where the notorious war criminal was in hiding, disguised in a ponytail and beard and pretending to be a faith healer: “At one point he told me that cosmic energy came to him via the hair and beard.” And to cap it all off, a Georgian woman dreams of Joseph Stalin visiting her at night: “He gazes at me, puffs on his pipe, and twirls his moustache. He smiles, and then heads for the door. Then I weep and cry for him to stay.”"
3,The Eroding Balance of Terror,https://www.foreignaffairs.com/eroding-balance-terror,The Eroding Balance of Terror,"Thus far the chief purpose of our military establishment has been to win wars,” the American nuclear strategist Bernard Brodie wrote in 1946. “From now on its chief purpose must be to avert them.” Brodie’s injunction summed up the grim lesson of the first five decades of the twentieth century: after two horrific world wars and the development of nuclear weapons, it was clear that the next major conflict would produce no winners—only survivors. As U.S. President John F. Kennedy put it a decade and a half later, in the midst of the Cuban missile crisis, “Even the fruits of victory would be ashes in our mouth.” For decades, U.S. policymakers followed Brodie’s and Kennedy’s lead, putting deterrence—preventing rivals from attacking in the first place—at the center of U.S. defense strategy."
4,"More, Less, or Different?",https://www.foreignaffairs.com/reviews/review-essay/2018-12-11/more-less-or-different,"More, Less, or Different?","Since November 2016, the U.S. foreign policy community has embarked on an extended voyage of soul-searching, filling the pages of publications like this one with essays on the past, present, and future of the liberal international order and the related question of where U.S. grand strategy goes from here. The prevailing sentiment is not for just more of the same. Big questions are up for debate in ways they have not been for many years. What is the purpose of U.S. foreign policy? Are there fundamental changes in the world that demand a corresponding change in approach?"
5,The Age of Uneasy Peace,https://www.foreignaffairs.com/china/age-uneasy-peace,The Age of Uneasy Peace,"In early October 2018, U.S. Vice President Mike Pence delivered a searing speech at a Washington think tank, enumerating a long list of reproaches against China. From territorial disputes in the South China Sea to alleged Chinese meddling in U.S. elections, Pence accused Beijing of breaking international norms and acting against American interests. The tone was unusually blunt—blunt enough for some to interpret it as a harbinger of a new Cold War between China and the United States."
6,Islamist Terrorism in Europe,https://www.foreignaffairs.com/reviews/capsule-review/2018-12-11/islamist-terrorism-europe,Islamist Terrorism in Europe,"This sober and detailed analysis of Islamist terrorism in Europe generalizes not just from the attacks that have succeeded but also from the over two-thirds of planned attacks that have been foiled. Nesser shows that although their basic goals are constant, Islamist terrorists adapt their tactics with the times. In recent years, heightened security has made complex bombings and aircraft hijackings all but impossible—so terrorists have gone minimalist. Attacks today tend to be one-man operations, carried out with vans and knives. Most perpetrators are refugees or European-born jihadists. They are almost always motivated by religion, and they communicate with outside groups through encrypted messaging tools, such as WhatsApp. This form of terrorism is, as Nesser says, “less lethal, but almost impossible to stop.” So although the annual European death toll from terrorism is far below what it was during the 1970s and 1980s, the number of attacks is higher than ever. Nesser concludes that military operations abroad do less to quash terrorism than sound policing at home. Police, he says, should focus on stopping “entrepreneurs”—skilled jihadist activists who assist perpetrators—through aggressive surveillance. He ends on a pessimistic note, but perhaps the striking decline in successful European terrorist attacks over the past year would lead him to reconsider his conclusion."
7,The Empire’s New Clothes: The Myth of the Commonwealth,https://www.foreignaffairs.com/reviews/capsule-review/2018-12-11/empires-new-clothes-myth-commonwealth,The Empire’s New Clothes: The Myth of the Commonwealth,"Murphy, the director of the University of London’s Institute of Commonwealth Studies, argues that the Commonwealth of Nations does not exist. Formally, to be sure, the organization encompasses one-third of the world’s population in its 53 postimperial member states. Queen Elizabeth II is its titular head, Prince Charles is her presumed successor, and Prince Harry and his wife, Meghan, are freshly minted Commonwealth youth ambassadors. Euroskeptics profess a deep faith that Brexit offers a golden opportunity for the United Kingdom to reembrace the Commonwealth, thereby unleashing a bonanza of trade and investment. Yet all of this, Murphy argues, is little more than pomp and circumstance. Commonwealth members disagree about almost everything, even basic human rights. The organization coddles “a grim collection of charlatans, chancers and outright villains.” Decades ago, citizens of member countries could immigrate to the United Kingdom, but no more. The United Kingdom still grants Commonwealth members preferential tariffs, but only through common eu rules: the threat of exclusion from the European market means Commonwealth leaders have unanimously denounced Brexit. Murphy ends by encouraging the United Kingdom to shed its post-imperial delusions—even though that may put him out of a job."
8,Empires of the Weak: The Real Story of European Expansion and the Creation of the New World Order,https://www.foreignaffairs.com/reviews/empires-weak-real-story-european-expansion-and-creation-new-world-order,Empires of the Weak: The Real Story of European Expansion and the Creation of the New World Order,"The imperialism through which France, Spain, the United Kingdom, and other European countries came to dominate the globe was not simply a function of superior military technology, naval power, or administrative organization. Europeans were rarely in a position to dominate the world solely by means of their military might. Instead, they subtly co-opted foreign elites by trading with them, hiring them as mercenaries, supporting them in their struggles against local enemies, and, if all else failed, bribing them or blockading their ports. Sometimes the spread of infectious diseases did the work. This adds up to a more nuanced story than one might think, although Sharman does admit that this informal imperialism ran out of steam in the late nineteenth century, when Europe simply rolled over Africa. Anyone even slightly familiar with the historical literature will be baffled by the book’s repeated claims of originality for a thesis that echoes (daringly, without citation) the ideas of Karl Marx, Ronald Robinson and John Gallagher, and generations of eminent historians of empire. Yet in an era when great-power competition seems to be on the rise, this book reminds readers that few, if any, modern nations have ever been strong enough to dominate all those around them through brute force alone."
9,Berlin,https://www.foreignaffairs.com/reviews/capsule-review/2018-12-11/berlin,Berlin,"Berlin under the Weimar Republic was a crucible that helped forge modern society and politics. Its violent partisan conflicts, extreme disparities between social classes, floods of rural and foreign migrants, and fluid cultural and gender identities set the tone for urban life ever after. Lutes, a legendary artist, devoted two decades to this magisterial graphic novel. Its multilayered story line follows a set of loosely connected characters in Berlin between 1928 and 1933. A young girl from the provinces arrives in Berlin and is swept up in a world of convinced Communists, militant Nazis, disillusioned Social Democrats, conservative businessmen, impoverished workers, dissipated elites, spirited youth exploring new life-styles, and Jews seeking to preserve ancient identities—as well as cruel police, tortured drug addicts, wounded veterans, black jazz musicians, and closeted gay people. Some of the events Lutes portrays are grim, others inspiring, and still others confusing and troubling. Throughout, one is constantly aware of an eerie resemblance to today’s world."
