,title1,page_url,title2,first_paragraph
0,Present at the Destruction?,https://www.foreignaffairs.com/issue-packages/2017-04-17/present-destruction,What’s Inside,"Covering the Trump administration is difficult because it requires disentangling three strands of its behavior: the normal, the incompetent, and the dangerous."
1,Hack Job,https://www.foreignaffairs.com/reviews/review-essay/2017-04-17/hack-job,Hack Job,"Today’s cyberbattles could almost make one nostalgic for the Cold War. The nuclear arms race created a sense of existential threat, but at least it was clear who had the weapons. In contrast, a cyberattack could be the work of almost anyone. After hackers broke into the U.S. Democratic National Committee’s servers in 2016 and released e-mails embarrassing to the DNC’s leadership, the Republican presidential candidate Donald Trump said the attacker could be China, Russia, or “somebody sitting on their bed that weighs 400 pounds.”"
2,Why Comrades Go to War: Liberation Politics and the Outbreak of Africa’s Deadliest Conflict,https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/why-comrades-go-war-liberation-politics-and-outbreak-africas,Why Comrades Go to War: Liberation Politics and the Outbreak of Africa’s Deadliest Conflict,"The two Congo wars that shook sub-Saharan Africa between 1996 and 2003 constitute a tragedy of mind-boggling proportions, with casualties in the millions. Much effort has gone into explaining the wars’ causes. Area experts have tended to focus on complex local dynamics that resist theorizing. Political scientists and economists, meanwhile, have emphasized more generic problems, such as the looting of the failing state’s natural resources and the grievances caused by the exclusion of ethnic groups from power and prosperity. Roessler and Verhoeven avoid the either-or trap. In their telling, the First Congo War saw the replacement of the “neocolonialist” Mobutu regime with a “neoliberation” state inspired by socialist, pan-African ideals. The second war broke out when former allies—the “comrades” of their book’s title—turned against one another in a fight to secure the spoils of victory. This fascinating book is both analytically sharp and empirically rich, drawing on a vast amount of primary-source research, including scores of interviews with various high-level protagonists."
3,Understanding Zimbabwe: From Liberation to Authoritarianism,https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/understanding-zimbabwe-liberation-authoritarianism,Understanding Zimbabwe: From Liberation to Authoritarianism,"In the years immediately following the Lancaster House Agreement of 1979, which converted Rhodesia (in which the white minority ruled through repression) into Zimbabwe (in which the black majority gained power through elections), the country was widely considered a success story: it was even referred to as “the breadbasket of Africa.” But in the 1990s, the country descended into a prolonged economic and political crisis that continues to this day, with the dictatorial regime of Robert Mugabe barely clinging to power. Dorman’s excellent history of the postindependence era explains this reversal of fortune by focusing on the increasingly contentious relations between the regime and organized factions within society. Rather than view the Mugabe regime as merely personalistic, Dorman argues that the state progressively ratcheted up its repression as economic failures began to undermine its traditional (and ongoing) strategies of buying off key segments of the population and pacifying others with patriotic appeals that glorified the regime’s anticolonial origins."
4,"Living by the Gun in Chad: Combatants, Impunity, and State Formation",https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/living-gun-chad-combatants-impunity-and-state-formation,"Living by the Gun in Chad: Combatants, Impunity, and State Formation","Chad’s history is littered with violence, from the wars fought among its precolonial kingdoms in the eighteenth and nineteenth centuries; to France’s “pacification” campaigns, which ran from the 1890s until the 1920s; to the country’s postcolonial history of rebellions at home and participation in regional conflicts. In her insightful book, Debos argues that pervasive violence has fostered a soldiering culture that now permeates the country and that has normalized armed violence, even in times of peace. For Chadian boys with few viable employment prospects, learning to use a gun counts as job training. Debos provides powerful evidence that ideological commitments and ethnic grievances motivate Chad’s fighters less than their simple need to make a living. In periods of relative peace, when their skills are less in demand, these hired guns readily turn to banditry. Sitting atop this mess is Chadian President Idriss Déby, whom Debos portrays as an amoral kingpin who has nevertheless managed to curry favor with the West in recent years by offering support for French and U.S. military actions in the region."
5,A Fraught Embrace: The Romance and Reality of AIDS Altruism in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/fraught-embrace-romance-and-reality-aids-altruism-africa,A Fraught Embrace: The Romance and Reality of AIDS Altruism in Africa,"Swidler and Watkins spent the better part of two decades studying foreign aid programs in Malawi, especially those addressing the country’s HIV/AIDS crisis. They have produced a savvy and insightful book that focuses on the actors involved and the culture in which they operate and, refreshingly, pays remarkably little attention to policies and organizational charts, which are the usual focus of such studies. Through detailed ethnographic observation of the workshops, training sessions, and monitoring and evaluation exercises in which foreign aid personnel interact with aid recipients, the authors reveal how miscommunication bedevils people who make good-faith efforts to work together but who have different interests and values and face many constraints. Swidler and Watkins zero in on the importance of the local brokers who inevitably emerge as intermediaries between donor officials and recipient communities. The brokers’ effectiveness and commitment help determine the success of aid projects, but donors too often misunderstand, neglect, or antagonize them. This is a deeply empathetic book that explains the failures of foreign aid even as it celebrates the idealism, generosity, and courage of those who deliver it."
6,Madame President: The Extraordinary Journey of Ellen Johnson Sirleaf,https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/madame-president-extraordinary-journey-ellen-johnson-sirleaf,Madame President: The Extraordinary Journey of Ellen Johnson Sirleaf,"This enjoyable and highly readable biography of Ellen Johnson Sirleaf, the president of Liberia and one of the three winners of the 2011 Nobel Peace Prize, is at its best when it gives voice to Sirleaf’s fellow Liberians. Cooper, a Pulitzer Prize–winning journalist for The New York Times, captures the local patois exceptionally well, with its odd syntax and curious expressions (“to know book” is to be an educated person). The book doubles as a fascinating account of the two murderous civil wars that racked Liberia between 1989 and 2003. Cooper argues that Sirleaf owes her electoral victories in 2005 and 2011 to the women of Liberia, among whom she enjoys enormous popularity. Her success in office has rested on an unusual combination of a good local reputation and excellent contacts in the West, many of which she acquired during a career spent in international banking prior to her entry into politics—a background that came in handy when renegotiating Liberia’s crushing debts after the civil wars. Still, Cooper makes clear that no amount of goodwill or connections can overcome all the challenges of running a dirt-poor, postconflict country with a long history of poor governance."
7,To Build a Free China: A Citizen’s Journey,https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/build-free-china-citizens-journey,To Build a Free China: A Citizen’s Journey,"Xu is one of many Chinese who have imagined a better political future for his country and one of the few sent to prison for working toward this goal as a legal advocate. While awaiting his release, scheduled for later this year, a number of his friends have published this accomplished, engaging translation of his writing. The book provides fascinating details about Xu’s life, his ideas, and his civic campaigns and sheds light on the experience of the disadvantaged and exploited in China. Xu’s most recent and boldest initiative invited people to envision themselves as free citizens in a legal system that uses “rights talk” but often treats them as subjects, denying them the protection of the law. Using social media and techniques inspired by movements such as Occupy Wall Street, Xu’s New Citizens Movement called out the Chinese Communist Party for corruption that enriches elites and for denying equal access to education for rural and migrant children. “Revolution,” Xu predicted in 2013, “will break out in the blink of an eye.” But when he is released, he will find China an even more repressive country and the world a darker, more uncertain place."
8,"Ascending India and Its State Capacity: Extraction, Violence, and Legitimacy",https://www.foreignaffairs.com/reviews/capsule-review/2017-04-14/ascending-india-and-its-state-capacity-extraction-violence-and,"Ascending India and Its State Capacity: Extraction, Violence, and Legitimacy","Political scientists are increasingly returning to the discipline’s original fascination with the state as an institution, but today they use more sophisticated empirical tools than the discipline’s founders did. Ganguly and Thompson searched far and wide for the best measures of the three key components of state capacity that they list in their subtitle. When the measures are applied to India, the findings are informative but not surprising: India is an “in-between power,” with high regime legitimacy, low extractive capacity, and weak control over violence. They assess the state’s ability to overcome its deficiencies by comparing India’s economic, social, and political circumstances with those of previous rising powers and contemporary competitors. The sobering conclusion they reach is that for India to achieve its potential, a great deal would have to change in the country’s inefficient bureaucracy, corrupt and reform-resistant politics, deficit-ridden budgeting process, fragile infrastructure, and weak educational and health-care systems."
9,A Most Enterprising Country: North Korea in the Global Economy,https://www.foreignaffairs.com/reviews/capsule-review/2017-04-17/most-enterprising-country-north-korea-global-economy,A Most Enterprising Country: North Korea in the Global Economy,"Hastings details the ingenious ways in which North Korea has conducted foreign trade despite its political isolation. In the 1970s, the country’s diplomatic missions used smuggling, counterfeiting, and weapons trafficking to cover their expenses and send money home to support the ruling Kim family’s lifestyle. In the 1990s, after assistance from the Soviet Union dried up, Pyongyang’s overseas missions and trading companies sold heroin, methamphetamines, and counterfeit cigarettes. In addition, North Korea supplied missile technology to Pakistan in exchange for nuclear weapons technology, and Pyongyang’s diplomats in Europe acquired equipment for the country’s nuclear program from companies in Austria and Germany. Even after the UN levied sanctions against North Korea in 2006, state companies disguised as private firms found ways to access weapons technology and equipment from suppliers all over the world; Chinese and Taiwanese brokers were especially helpful. Meanwhile, Pyongyang lost control over ordinary citizens’ economic lives, so they, too, have taken up smuggling and human trafficking across the Chinese border, a process that contributes to a rising tide of petty corruption. The Stalinist state is rotting from within, but its economy is doing fairly well."
