,title1,page_url,title2,first_paragraph
0,Women’s International Thought: A New History,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/womens-international-thought-new-history,Women’s International Thought: A New History,"In most histories of the academic field of international relations, very few women make an appearance. The “greats” in the scholarly canon are overwhelmingly Anglo-American men. In this ground-breaking book, a distinguished group of scholars engages in what the historian Glenda Sluga calls “recovery history,” reconstructing the forgotten and marginalized ideas of 18 female thinkers, including several African American women, who played formative roles in defining and launching the field beginning in the late nineteenth century. The goal of the book is not to simply add women to the traditional story of international relations scholarship but to expand and complicate the theories and debates within the field, bringing questions such as gender, race, and empire into the mainstream. The editors note that the first use of the term “international thought” can be traced to Florence Melian Stawell’s 1929 book, The Growth of International Thought, a work that has received hardly any scholarly attention. One chapter of the volume considers the contributions of Eslanda Robeson, a Black activist and intellectual whose internationalist thought focused on the struggles of women for participation in world politics. There are also chapters on the revolutionary Rosa Luxemburg and the philosopher Simone Weil, who concentrated on problems of class and colonialism. Another chapter provides an interesting portrait of Vera Micheles Dean, who as director of research for the Foreign Policy Association in the mid- twentieth century formulated a brand of liberal internationalism that emphasized cosmopolitanism and democratic solidarity. Together, the essays lay the foundation for interdisciplinary debates and new histories of the field."
1,Civil Resistance: What Everyone Needs to Know,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/civil-resistance-what-everyone-needs-know,Civil Resistance: What Everyone Needs to Know,"This is a work of advocacy as well as analysis. Civil resistance is a form of collective action in which unarmed people coordinate a variety of measures, such as work stoppages, sit-ins, hunger strikes, and boycotts. Chenoweth believes that when it comes to inspiring social change, such means are both more ethical and more effective than violence. When nonviolent activists topple a regime, for example, what follows is usually more stable and inclusive than the aftermath of a violent insurrection. She uses an impressive range of examples to address some of the more obvious objections to civil resistance as a method: that nonviolence is equivalent to passivity, that such movements can be easily suppressed with violence, that they often contain violent elements, and that they work only against democratic governments. Chenoweth sees civil resistance as a form of pressure building up from below against illegitimate and unjust practices and regimes. She identifies a close link between the tactics of civil resistance and progressive political change, implying that those who use these methods are invariably in the right. But as she acknowledges, sectarian and regressive movements can also employ civil resistance, and they frequently do."
2,"Spies, Lies, and Algorithms: The History and Future of American Intelligence",https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/spies-lies-and-algorithms-history-and-future-american,"Spies, Lies, and Algorithms: The History and Future of American Intelligence","The inspiration for Zegart’s guide to the U.S. intelligence community and the challenges it faces appears to have been her discovery that Americans are poorly informed about how the community works—and what they think they know has been heavily influenced by intelligence-themed pop culture (“spytainment”). To correct the misperceptions this has produced, she uses a wealth of examples from the annals of spycraft, from Washington’s failure to anticipate China’s entry into the Korean War to its successful search for Osama bin Laden. The digital revolution is changing the practice of intelligence as information becomes more plentiful and accessible but also more manipulable. This raises for Zegart a number of interesting questions, such as whether artificial intelligence can correct some of the cognitive biases that lead to analytic failures and how analysts can verify the authenticity of information when the Internet makes fakery so easy. She also discusses the importance of nonstate actors, including technology giants such as Google and even private individuals tracking illicit nuclear activities."
3,"Three Dangerous Men: Russia, China, Iran and the Rise of Irregular Warfare",https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/three-dangerous-men-russia-china-iran-and-rise-irregular-warfare,"Three Dangerous Men: Russia, China, Iran and the Rise of Irregular Warfare","Jones takes an unusual and helpful approach to the security challenges facing the United States by exploring how three men shaped the strategies of some of the country’s most troublesome rivals. They are General Valery Gerasimov, chief of Russia’s general staff; the late Iranian major general Qasem Soleimani, who was blown up on U.S. President Donald Trump’s order in early 2020; and General Zhang Youxia, vice chair of China’s Central Military Commission. Using Russian, Farsi, and Mandarin materials, Jones shows how they all turned to irregular forms of warfare, including information campaigns on social media, as well as espionage and special operations, to weaken the United States. All three assumed a constant struggle with the West. Whereas Soleimani had a certain swagger, Gerasimov and Zhang appear as somewhat two-dimensional characters: competent, professional, and loyal to their countries’ presidents. Jones does not quite make clear whether or how these men created policy, as opposed to just articulating and implementing it. Still, he shows how menacing and disruptive their efforts can be and proposes ways to fight back. He is less convincing in arguing that these efforts are more important than building up conventional forces, at least for China and Russia."
4,"I, Warbot: The Dawn of Artificially Intelligent Conflict",https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/i-warbot-dawn-artificially-intelligent-conflict,"I, Warbot: The Dawn of Artificially Intelligent Conflict","Payne has produced an engaging and accessible guide to the development of artificial intelligence (AI) as applied to war. He shows how an initial push stalled in the 1970s; what made the difference later was the remarkable increase in computing power, the amount of data being generated on the Internet, and the way engineers came to appreciate how machines can learn. Warbots are AI-enabled platforms that can make their own decisions: in principle, they can identify targets, as well as maneuver and fire, independently. From Payne’s analysis, three main conclusions emerge. First, profound ethical issues arise once machines can decide which humans to kill, but the technology is now too varied and too far advanced to be banned. Second, AI favors the offense, owing mainly to the ability of AI-enabled weapons to swarm. Third, and perhaps most important, if AI receives a lot of data and a narrow goal, it will be tactically brilliant in ways that human commanders could never match—but AI will never be a true strategist."
5,Bitskrieg: The New Challenge of Cyberwarfare,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/bitskrieg-new-challenge-cyberwarfare,Bitskrieg: The New Challenge of Cyberwarfare,"Arquilla was one of the first analysts to appreciate how digital technologies were transforming the nature of conflict, and he remains one of the most perceptive. His latest book pulls together the strands of his three decades of studying this issue. A constant theme is frustration at the failure of policymakers to adjust their thinking, despite his own efforts to advise and inform them. It took too long for them to appreciate the vulnerability of computer networks to crooks and hostile political actors. Companies and governments placed too much emphasis on firewalls and antivirus software when encryption and cloud computing offered better defenses. In addition, because military planners were reluctant to abandon the legacy systems of industrial age warfare, such as tanks, they failed to notice the potential of tactics involving numerous small units, in constant communication with one another, overwhelming targets in swarms—a form of warfare that Arquilla dubs “bitskrieg.” One distinctive feature of his approach is his belief in arms control agreements to ensure that civilians and critical infrastructure are spared harmful attacks. Sadly, despite some occasional high-level interest, there have been no serious negotiations on that issue among the major powers."
6,The Rise and Fall of OPEC in the Twentieth Century,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/rise-and-fall-opec-twentieth-century,The Rise and Fall of OPEC in the Twentieth Century,"Garavini’s rich history starts with the emergence of petroleum-producing countries in the 1920s and covers the establishment of the Organization of Petroleum Exporting Countries in the 1960s, the oil shocks of the 1970s, and OPEC’s declining ability to control prices in the 1980s and 1990s. Garavini, a diplomatic historian, focuses on the interaction of so-called petrostates with the U.S. government, with their oil companies, and with one another. He details OPEC’s internal machinations using the minutes of the organization’s conferences, a primary source not available to previous investigators. Although Garavini’s account ends at the turn of the twenty-first century, many of the themes he sounds are strikingly contemporary: tension between Iran and Saudi Arabia, dysfunction in Venezuela, and the need for oil-producing and oil-consuming countries to think about the coming transition to a global economy that no longer relies on fossil fuels."
7,Emerging Powers and the World Trading System: The Past and Future of International Economic Law,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/emerging-powers-and-world-trading-system-past-and-future,Emerging Powers and the World Trading System: The Past and Future of International Economic Law,"The post–World War II global trading system was largely designed by the United States and was heavily criticized by developing countries, including Brazil, India, and (later) China, for placing unfair restraints on their economic development policies. Yet now, paradoxically, the United States has become a leading critic of the World Trade Organization, and emerging powers have become its chief defenders. As Shaffer explains, once emerging markets became major exporters, they developed an interest in maintaining and even strengthening the rules-based system. For its part, the United States, possessing a limited social safety net, resorted to import restrictions to protect workers and turned away from the WTO when it ruled against Washington. Importantly, emerging markets developed the legal capacity—the cadres of attorneys and negotiators with trade law expertise—needed to use global trade rules and procedures to their advantage. Shaffer argues for reinvigorating the WTO as a primary interface between the United States and China but also for revising WTO rules to provide more space for Beijing to pursue state capitalism and for Washington to intervene to protect workers from import shocks."
8,How We Give Now: A Philanthropic Guide for the Rest of Us,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/how-we-give-now-philanthropic-guide-rest-us,How We Give Now: A Philanthropic Guide for the Rest of Us,"In this thought-provoking meditation on philanthropy in the United States, Bernholz argues that such giving is an admirable American tradition but also a response to citizens’ deep and abiding skepticism about the role of government and the consequent inadequacy of public programs. The author highlights new questions for philanthropy in the digital age: For example, should individuals donate their genetic data in the name of medical research, despite privacy concerns, and should they favor nonprofits over commercial gene-sequencing companies? Economists will search in vain for data on who provides charitable donations and for what kinds of activities. But they will not search in vain for novel ideas; the book does not lack for them."
9,Making Social Spending Work,https://www.foreignaffairs.com/reviews/capsule-review/2021-10-19/making-social-spending-work,Making Social Spending Work,"Lindert has produced a worthy successor to his landmark book Growing Public, which used historical evidence to describe the rise of the welfare state. Whereas that earlier book focused on the North Atlantic economies, this one paints on a global canvas. Lindert again debunks the view that government spending on social services tends to slow economic growth. He shows that social programs help equalize incomes, even in countries such as the United States, where their scope is relatively limited. But he also points to worrisome trends: too many countries invest too little in high-return social programs, such as education for the young, and spend too much on pensions for the politically influential elderly. The author concludes by exploring whether immigration tensions will further fray social safety nets and whether increases in life expectancy will threaten the solvency of public pensions or crowd out other valuable forms of social spending—and, if so, how social programs might be redesigned to meet these risks."
