,title1,page_url,title2,first_paragraph
0,Data Minding,https://www.foreignaffairs.com/articles/united-states/2014-08-18/data-minding,Data Minding,"Craig Mundie recommends changing privacy laws and practices to focus more on preventing and mitigating the misuse of personal data than on limiting the collection and retention of such data (“Privacy Pragmatism,” March/April 2014). That would be a mistake: limits on the collection of personal data should remain central to the protection of privacy. Simply put, governments and organizations cannot abuse or lose control of personal data that they cannot collect or retain in the first place."
1,Showdown in Santiago,https://www.foreignaffairs.com/articles/south-america/2014-08-18/showdown-santiago,Showdown in Santiago,"More than 40 years after the 1973 military coup that cost Chilean President Salvador Allende his life and brought General Augusto Pinochet to power, the historical record on the U.S. role in Chile continues to stir debate. Far from being a “cold case” of the Cold War, as Foreign Affairs implied in its July/August issue, it remains a hot and controversial topic. Jack Devine’s audaciously titled article, “What Really Happened in Chile,” relates his version of the story of infamous U.S. covert actions in which Devine himself played a key role as a young CIA officer based in Santiago."
2,Coupdunnit,https://www.foreignaffairs.com/articles/middle-east/2014-08-11/coupdunnit,Coupdunnit,"For as long as the shah of Iran occupied the Peacock Throne, his relations with the United States depended on a mutually accepted falsehood. Neither side stood to gain from acknowledging that Washington’s favorite dictator owed his position to American skullduggery. So regarding the events of August 1953, when the shah fled his country after unsuccessfully challenging its constitutionally elected prime minister, only to be restored a few days later after a military coup, both sides stuck to the story that the shah’s loyal subjects were responsible for his salvation."
3,Success Stories,https://www.foreignaffairs.com/reviews/success-stories,Success Stories,"Strategy: A History. By LAWRENCE FREEDMAN. Oxford University Press, 2013, 768 pp. $34.95"
4,The Triumph of the Hindu Right,https://www.foreignaffairs.com/reviews/review-essay/2014-08-11/triumph-hindu-right,The Triumph of the Hindu Right,"On Hinduism. By WENDY DONIGER. Oxford University Press, 2014, 680 pp. $39.95."
5,Can't Buy Me Love,https://www.foreignaffairs.com/reviews/review-essay/2014-08-18/cant-buy-me-love,Can’t Buy Me Love,"Age of Ambition: Chasing Fortune, Truth, and Faith in the New China. By EVAN OSNOS. Farrar, Straus, and Giroux, 2014, 416 pp. $27.00."
6,Passage to India,https://www.foreignaffairs.com/articles/india/2014-08-11/passage-india,Passage to India,"In the century ahead, U.S. strategic interests will align more closely with India’s than they will with those of any other continental power in Asia. The United States and India both seek to spread democracy, expand trade and investment, counter terrorism, and, above all, keep the region peaceful by balancing China’s growing military power. As Washington expands its presence in Asia as part of the so-called pivot, New Delhi will be a critical partner. In the Asia-Pacific region, especially, India joins Australia, Japan, South Korea, and others in a U.S.-led coalition of democratic allies. And as the most powerful state in South Asia, India will exert a positive influence on a troubled Afghanistan, as well as on Bangladesh, Nepal, and Sri Lanka."
7,Leaders Indicating,https://www.foreignaffairs.com/articles/americas/2014-08-11/leaders-indicating,Leaders Indicating,"The normal rhythm of politics tends to lead most nations’ economies around in a circle, ashes to ashes. This life cycle starts with a crisis, which forces leaders to reform, which triggers an economic revival, which lulls leaders into complacency, which plunges the economy back into crisis again. Although the pattern repeats itself indefinitely, a few nations will summon the strength to reform even in good times, and others will wallow in complacency for years -- a tendency that helps explains why, of the world’s nearly 200 economies, only 35 have reached developed status and stayed there. The rest are still emerging, and many have been emerging forever."
8,An Army to Defeat Assad,https://www.foreignaffairs.com/articles/middle-east/2014-08-18/army-defeat-assad,An Army to Defeat Assad,"Syria is a hard one. The arguments against the United States’ taking a more active role in ending the vicious three-year-old conflict there are almost perfectly balanced by those in favor of intervening, especially in the aftermath of the painful experiences of the wars in Afghanistan and Iraq. The cons begin with the simple fact that the United States has no interests in Syria itself. Syria is not an oil producer, a major U.S. trade partner, or even a democracy."
9,Print Less but Transfer More,https://www.foreignaffairs.com/articles/united-states/2014-08-11/print-less-transfer-more,Print Less but Transfer More,"In the decades following World War II, Japan’s economy grew so quickly and for so long that experts came to describe it as nothing short of miraculous. During the country’s last big boom, between 1986 and 1991, its economy expanded by nearly $1 trillion. But then, in a story with clear parallels for today, Japan’s asset bubble burst, and its markets went into a deep dive. Government debt ballooned, and annual growth slowed to less than one percent. By 1998, the economy was shrinking."
10,A Broken Promise?,https://www.foreignaffairs.com/articles/russia-fsu/2014-08-11/broken-promise,A Broken Promise?,"Twenty-five years ago this November, an East German Politburo member bungled the announcement of what were meant to be limited changes to travel regulations, thereby inspiring crowds to storm the border dividing East and West Berlin. The result was the iconic moment marking the point of no return in the end of the Cold War: the fall of the Berlin Wall. In the months that followed, the United States, the Soviet Union, and West Germany engaged in fateful negotiations over the withdrawal of Soviet troops and the reunification of Germany. Although these talks eventually resulted in German reunification on October 3, 1990, they also gave rise to a later, bitter dispute between Russia and the West. What, exactly, had been agreed about the future of NATO? Had the United States formally promised the Soviet Union that the alliance would not expand eastward as part of the deal?"
11,The New Arabs; Arab Social Media Report,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/new-arabs-arab-social-media-report,The New Arabs; Arab Social Media Report,"Since the Arab uprisings of 2011, Cole, an academic historian and prolific blogger, has tracked the young generation he calls “the Arab millennials,” or “the Arab Gen Y,” or simply “the Arab New Left.” In this book, he focuses on Egypt, Libya, and Tunisia and argues that the millennials brought down those countries’ authoritarian regimes and that, any appearances to the contrary, the millennials will remain a force in one form or another and will find ways to hold to account the new regimes in all three countries. Cole’s chronicle is interesting, but he doesn’t provide enough quantitative data about the millennials’ basic characteristics, making it difficult to understand their agenda, assess their staying power, or grasp the political variety that surely exists within the demographic. For example, the leaders of the 2011 uprising in Egypt, such as the young people who formed the April 6 Youth Movement, are quite different from the youthful leaders of Tamarod (Mutiny), the group that provoked the downfall of Egypt’s first freely elected civilian president, Mohamed Morsi, two years later."
12,"Invasion of Laos, 1971: Lam Son 719",https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/invasion-laos-1971-lam-son-719,"Invasion of Laos, 1971: Lam Son 719","Sander was a U.S. Army helicopter pilot during a little-known battle of the Vietnam War, code-named Operation Lam Son 719, that took place in early 1971, in which South Vietnamese forces, back by U.S. airpower, attacked routes used by the North Vietnamese to infiltrate Laos. Sander has produced something better than a battlefield memoir: an accomplished history of the operation that explains why it failed. The U.S. Army had long wanted to destroy a North Vietnamese transportation hub in the Laotian village of Tchepone but had refrained because such a move would have presented political problems for the Nixon administration and would have required a great deal of military effort. By the end of 1970, however, the administration decided that an attack on Tchepone was worth the potential costs. But the mission was a disaster: the North Vietnamese pushed back, and the South Vietnamese ended up withdrawing under heavy fire. As it had done many times before, Washington overestimated the capabilities of the South Vietnamese forces and underestimated the strength of the North Vietnamese."
13,Africa’s Urban Revolution,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/africas-urban-revolution,Africa’s Urban Revolution,"Sub-Saharan Africa boasts the fastest-growing urban population of any region in the world. With an annual rate of urbanization of 3.3 percent, the region can’t be viewed as primarily rural anymore. Indeed, the authors of this timely collection of essays estimate that if the region maintains its present rate of growth, a majority of Africans will live in cities by 2030. Already today, in absolute terms, there are more Africans living in cities than there are Americans or Europeans living in cities. The authors resist the common tendency to depict Africa’s cities as unfolding ecological and political disasters, instead recognizing that urban populations in sub-Saharan Africa have exhibited great resilience and ingenuity. But the authors do criticize the relative inattention paid to urban policy concerns by the region’s governments and lament the woefully inadequate public resources devoted to improving urban infrastructure and to addressing welfare needs. A lack of resources plays a major role, they concede, but they also argue that African governments have historically feared the potential political power of concentrated urban populations and so have been reluctant to devolve power to the municipal level."
14,Authoritarian Origins of Democratic Party Systems in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/authoritarian-origins-democratic-party-systems-africa,Authoritarian Origins of Democratic Party Systems in Africa,"Africa’s fledgling democracies feature both stable, strong political parties, in countries such as Ghana, and fractious, weak, and unstable parties, in countries such as Benin. In this finely crafted book, Riedl argues convincingly that the main factor in determining the strength of parties in any given country in the region is the extent to which the authoritarian regime that dominated politics prior to the country’s democratic transition was able to influence the terms of democratization. But the relationship is somewhat counter-intuitive: the greater the staying power of the old regime, the more likely it is that the opposition coalesced into a well-institutionalized, strong party. The book’s best sections smartly observe and carefully compare the electoral politics of Benin, Ghana, Senegal, and Zambia. Riedl demonstrates that in contemporary Africa, single-party authoritarian rule might well have left a positive legacy."
15,"Eritrea at a Crossroads: A Narrative of Triumph, Betrayal, and Hope",https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/eritrea-crossroads-narrative-triumph-betrayal-and-hope,"Eritrea at a Crossroads: A Narrative of Triumph, Betrayal, and Hope","A good deal of optimism greeted Eritrean independence in 1993, after a long war against Ethiopia. The Eritrean People’s Liberation Front (EPLF) took power and promised rapid development, suggesting that it would model its economic policy after Singapore’s, focusing on exports to the European market and tourism on the coral-rich coastline of the Red Sea. Many hoped that a vibrant and well-educated expatriate population would return to Eritrea and spearhead its development. Instead, the country has remained one of the poorest in the world, and its government pursues a counterproductive policy of autarky that owes considerably more to North Korea than Singapore. This insider’s account by a former member of the EPLF’s leadership blames President Isaias Afwerki, who turned the country into a personal fiefdom. Giorgis never completely explains why he chose to accept leadership positions in the Afwerki regime until finally breaking with it in 2006, but he provides interesting behind-the-scenes descriptions of key policy decisions and power struggles within the EPLF. Particularly good are two chapters devoted to the 1998–2000 border war with Ethiopia and the subsequent peace negotiations."
16,"Africa in the World: Capitalism, Empire, Nation-State",https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/africa-world-capitalism-empire-nation-state,"Africa in the World: Capitalism, Empire, Nation-State","This wide-ranging essay on the evolving relationship between Africa and the rest of the world since the Middle Ages is erudite and insightful. Cooper uses his considerable knowledge of the historical record to comment on contemporary debates about the role of institutions in economic development and the extent to which Africa’s progress has been impeded by its international relations. He also asks whether the current political map of the continent, which features more than 50 countries, was inevitable, or whether multistate federal structures could have developed. He has no easy answers to these questions but offers good ways of thinking about them. The book’s most novel passages concern the failure to create a broad Francophone federation in West Africa in the waning years of French colonial rule. Cooper shows how such a federation was thwarted by French concerns about granting full citizenship rights to Africans and by the ways that the quest for sovereignty quickly put African nationalist leaders at odds with one another."
17,The Bright Continent: Breaking Rules and Making Change in Modern Africa,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/bright-continent-breaking-rules-and-making-change-modern-africa,The Bright Continent: Breaking Rules and Making Change in Modern Africa,"In her sunny tour of contemporary sub-Saharan Africa, Olopade does not deny the existence of the region’s ills so much as selectively focus on the positive contributions of individuals and grass-roots civic organizations. In her telling, kanju, a Yoruba term that broadly suggests resilience and ingenuity, will help Africans overcome poor governance and material scarcity. The book profiles creative entrepreneurs who have improved people’s lives or who have forced governments to act more positively; these stories include fascinating details and make the book an excellent introduction to contemporary sub-Saharan African society and the region’s economy. Olopade’s optimism is refreshing, especially because she does not oversell her arguments and never peddles fashionable magic bullets to solve the region’s problems. The more policy-oriented reader will nonetheless be disappointed that few prescriptions emerge from her analysis and will wonder whether kanju is more a palliative for the region’s shortcomings than a solution to them."
18,"An Anatomy of Chinese: Rhythm, Metaphor, Politics",https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/anatomy-chinese-rhythm-metaphor-politics,"An Anatomy of Chinese: Rhythm, Metaphor, Politics","Link focuses on how Chinese syntax is to a great extent ordered by speech and sound and not by the kind of grammatical logic at work in many Western languages. He scrutinizes the ways in which certain Chinese words take on metaphoric meanings. For example, the word for “yellow” can imply “licentious,” and the word for “black” sometimes connotes “calamity”; the terms for “to eat” or “to ingest” can imply “taking or conquering,” “suffering,” or “incurring blame.” In writing about the intersection of politics and language in China, Link reveals -- with precision, courage, and irony -- how the Chinese Communist Party’s officialese dominates the speech and writing of the world’s most populous country. Link’s mastery of Chinese extends beyond modern Mandarin to include subdialects of Cantonese, and it is difficult to overstate the breadth and subtlety of his analysis. This book should be read by anyone who wants to engage with China intellectually, commercially, or culturally."
19,In Transit: The Formation of a Colonial East Asian Cultural Sphere,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/transit-formation-colonial-east-asian-cultural-sphere,In Transit: The Formation of a Colonial East Asian Cultural Sphere,"The short-lived Japanese empire (1895–1945) espoused a confused and contested ideology. One of its strands was assimilationist: Koreans, Taiwanese, and others were supposed to act as imperial subjects and, in some parts of the empire, were encouraged to accept Japanese names, language, culture, and even marriage partners. But the project was also racist, and many Japanese treated other Asians as inferior. The diverse ways in which both Japanese and colonial subjects navigated these contradictions have rarely been explored in English. Although Kleeman’s book is sometimes disjointed, it helps open up this interesting subject by examining the lives of a number of women who crossed boundaries for personal or professional reasons. Her subjects include Japanese aristocrats who married into Manchu or Korean royal families, fiction writers who romanticized colonial encounters, and actors and dancers who became exotic superstars. More people cooperated with the Japanese colonial project than most Asians today acknowledge or realize. But after World War II, many of these boundary crossers were rejected by their own societies, as anti-Japanese sentiments drove the reassertion of exclusively national identities."
20,A Middle Class Without Democracy: Economic Growth and the Prospects for Democratization in China,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/middle-class-without-democracy-economic-growth-and-prospects,A Middle Class Without Democracy: Economic Growth and the Prospects for Democratization in China,"About a quarter of the Chinese population is now middle class. Classic modernization theory predicts that these new middle-class citizens will push for democracy. But as earlier researchers have pointed out, few have done so. Chen attributes this restraint to three factors. The middle class depends on the state-dominated economy for its prosperity, it is relatively satisfied with the state’s provision of urban services, and it fears the disruptive potential of the lower classes, which still form a large majority. Middle-class Chinese want individual rights, but they are less likely than workers and farmers to support democratizing reforms that they fear might destabilize the government. Chen’s study relies chiefly on survey research, which makes it difficult to uncover the effects of the fear of repression, and of the government’s control of information, on people’s attitudes. Chen believes that middle-class support for the government could weaken if economic conditions worsen or if economic liberalization reduces the dependence of the middle class on the state."
21,North Korean Nuclear Operationality: Regional Security and Nonproliferation,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/north-korean-nuclear-operationality-regional-security-and,North Korean Nuclear Operationality: Regional Security and Nonproliferation,"Pyongyang is well on the way to mastering the technologies it needs to build a deliverable nuclear weapon. But the expert contributors to this volume argue convincingly that little will change when North Korea crosses that threshold. The retaliatory capabilities of Japan, South Korea, and the United States are already sufficient to deter Pyongyang from attacking anyone with a nuclear weapon, and North Korea already has enough military power to deter its neighbors from attacking it. China and Russia do not approve of further advances in North Korean nuclear weaponry, but they will continue to support Pyongyang in order to avert a collapse of the North Korean regime, which serves as a buffer against U.S. power. Several contributors believe that the key to changing this dead-end dynamic is for Washington to give Pyongyang diplomatic recognition and institutionalized security guarantees and for South Korea to deepen its engagement with the North, in exchange for a freeze on North Korean weapons development. But these proposals are unlikely to be adopted -- and even if they were, they would probably fail to alleviate the sense of siege that motivated Pyongyang to pursue nuclear weapons in the first place."
22,Asia’s Cauldron: The South China Sea and the End of a Stable Pacific; Strategic Reassurance and Resolve,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/asias-cauldron-south-china-sea-and-end-stable-pacific-strategic,Asia’s Cauldron: The South China Sea and the End of a Stable Pacific; Strategic Reassurance and Resolve,"These two books ponder the changes taking place in the strategic environment of Asia and come to similar conclusions about how the United States should respond to them. Kaplan traveled around the rim of the South China Sea in an attempt to understand competition among the littoral states. Those countries value this body of water for its transportation routes, undersea oil, and fishery resources. And modern military technology has made the South China Sea vital to the security of the entire Asia-Pacific region: as technology has shrunk distances, China’s interests have conflicted with the other states in the area. Kaplan may overdramatize when he says that Chinese domination of the South China Sea would make it a “virtual hegemon” in a region that stretches from the Indian Ocean to the Pacific, but he does not think this is the most likely outcome. Rather, he argues that balance-of-power politics might allow for a growing Chinese role without major conflict, albeit amid constant tension and friction. But this least worst scenario depends on a continued robust U.S. presence and on American technological superiority, both of which are perennially uncertain."
23,The Army and Democracy: Military Politics in Pakistan,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/army-and-democracy-military-politics-pakistan,The Army and Democracy: Military Politics in Pakistan,"Shah is a strong advocate for civilian control of military forces. His book explores why such control has consistently eluded Pakistan’s government. Many others have studied the Pakistani military, but Shah brings new insights based on interviews with intelligence officials and analyses of Pakistan’s National Defense University and its publications. He argues that Pakistan’s military maintains its own institutional norms and culture. It views civilian politicians as inherently incompetent and therefore as a threat to national security. The military blames its own serial bungling, from the loss of East Pakistan in 1971 to the fiasco of the Kargil conflict with India in 1999, on the failings of the civilian leadership. Since the military regime led by Pervez Musharraf ended in 2008, there have been glimmers of hope that civilian control of the military might be established. But Shah cautions that the military’s spy agency, Inter-Services Intelligence, remains a powerful tool and that the military retains tight control of Pakistani policy on Kashmir, India, and nuclear weapons. The military seems to have learned to prefer indirect control to direct rule, and Pakistan’s most powerful partner, the United States, is unlikely to pressure the military to change its ways."
24,Temptations of Power: Islamists and Illiberal Democracy in a New Middle East,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-04/temptations-power-islamists-and-illiberal-democracy-new-middle,Temptations of Power: Islamists and Illiberal Democracy in a New Middle East,"An Egyptian colleague of mine recently suggested that Hamid, who has emerged as a prominent commentator on the Muslim Brotherhood in recent years, had been duped by the organization. My colleague should read Hamid’s book; so should others. Many observers have explored the question of whether Islamist moderation is tactical or sincere. Hamid’s answer is clear: it is tactical. Hamid has extensively researched the Brotherhood’s branches in Egypt, Jordan, and Tunisia. He explains that only a legitimate concern for survival led the Brotherhood to moderate its positions before 2011 and to deliberately underperform in elections held by authoritarian regimes in all three countries. The democratic openings after 2011 forced a change in strategy: now, in order to survive, the Brotherhood had to win elections. The strong showing of Salafists in Egypt’s first open parliamentary elections, in 2011–12, was a Tea Party moment for the Brotherhood, forcing the organization to tack to the right. Looking to the future, Hamid takes a clear stand: “Liberalism cannot hold within it Islamism.” Liberal secularists and Islamists, he writes, hold “irreconcilable worldviews.”"
25,Do Muslim Women Need Saving?,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-20/do-muslim-women-need-saving,Do Muslim Women Need Saving?,"""It is never easy to cleanly distinguish freedom and duty, consent and bondage, choice and compulsion.” So writes Abu-Lughod, an anthropologist with three decades of field experience in the Middle East, reflecting on the question of women’s rights and status in Muslim-majority societies. This elegantly written and compelling book contends that women in such places suffer more from the inequities of globalization than from patriarchy. Indeed, she suggests that humanitarianism represents the new face of colonialism, sometimes unwittingly -- arguing, for example, that well-intentioned Western feminism has served as a cover for the U.S.-led war against the Taliban in Afghanistan, a military action she deems to be deeply flawed. She criticizes a genre of writing about the Muslim world that she terms “pulp nonfiction”: sensationalized accounts of rape, oppression, and brutality that are suffused with a kind of titillating sexuality. She presents an interesting and original analysis of Muslim feminism and tells the complex life stories of a number of ordinary Egyptian women, revealing them to be far more than simple tales of oppression. Abu-Lughod’s message is valuable, but she asks readers to evince a sensitivity to nuance that has taken her 30 years to acquire."
26,"To the Edge of the World: The Story of the Trans-Siberian Express, the World’s Greatest Railroad",https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/edge-world-story-trans-siberian-express-worlds-greatest-railroad,"To the Edge of the World: The Story of the Trans-Siberian Express, the World’s Greatest Railroad","Wolmar is a historian of railroads, not of Russia, but his story of the Trans-Siberian Express opens a fascinating window onto aspects of Russian history only touched on obliquely in conventional histories. The book begins in the late nineteenth century by exploring the politics surrounding the monumental project of building the railroad and the extraordinary challenges it posed. Wolmar describes in textured detail what travel on the Trans-Siberian Express has looked like from its early years up to the present. He notes the railway’s original mission as a military and imperial project, its role in populating the emptiness of Siberia, and its unique impact as a solitary thread tying Russia together. He follows its fate during the civil war following the 1917 revolution, when it became a high-stakes prize in the struggle between the Bolsheviks and their opponents. Above all, he recounts the vital role that the railroad played in saving the Soviet Union during World War II."
27,The Golden Age Shtetl: A New History of Jewish Life in East Europe,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/golden-age-shtetl-new-history-jewish-life-east-europe,The Golden Age Shtetl: A New History of Jewish Life in East Europe,"For one shining period, the shtetls of eastern Europe were not the melancholy, ramshackle places familiar from Fiddler on the Roof. On the contrary, argues Petrovsky-Shtern in this important history, from the 1790s, when parts of the Polish-Lithuanian Commonwealth were incorporated into the Russian empire, until the 1840s, shtetls were economically vibrant, culturally diverse, lively merchant communities. Had the Russians left these communities intact as the private holdings of Polish magnates, sustained by Jewish traders and businessmen and unburdened by serfdom, these areas might have remained a dynamic western outpost of the Russian empire. But beginning in the 1840s, industrialization and Russian nationalism destroyed that prospect and transformed the shtetls into something closer to the popular image that persists today. In a tour de force of archival research, Petrovsky-Shtern re-creates life in the shtetls in all its amazing richness: the whirl of trade fairs, taverns, inns, and the traditional Jewish house, alongside prolific smuggling, the social role of liquor, Jewish-Slavic relations, “kosher” sex, and the flowering of Hasidism."
28,Russian Roulette: How British Spies Thwarted Lenin’s Plot for Global Revolution,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/russian-roulette-how-british-spies-thwarted-lenins-plot-global,Russian Roulette: How British Spies Thwarted Lenin’s Plot for Global Revolution,"Readers who can overlook the far-fetched claim in this book’s subtitle will be in for one wild ride. True spy stories are good fun, and this one -- relating the madcap efforts of a small band of British intelligence agents sent into Russia during World War I -- is better than most. The team included Arthur Ransome, a leftist journalist who romanced Leon Trotsky’s secretary and joined the social circles of the highest Bolshevik leaders, including Lenin, and Sidney Reilly, the likely inspiration for Ian Fleming’s James Bond, who hatched a loony plot in 1918 to capture Lenin and Trotsky and overthrow the Bolshevik government. Through bravery, incredible ruses, and narrow escapes, these spies provided the United Kingdom with vital intelligence on Russia -- including information about the Bolshevik plot to foment a revolution in India, the crown jewel of the British Empire."
29,The Last Empire: The Final Days of the Soviet Union,https://www.foreignaffairs.com/reviews/capsule-review/2014-08-18/last-empire-final-days-soviet-union,The Last Empire: The Final Days of the Soviet Union,"Books on the end of the Cold War tend to skim over the four months between the failed August 1991 attempt to oust Soviet Premier Mikhail Gorbachev and the final curtain that fell on the Soviet Union in December of that year. Plokhy claims that period is a critical and misunderstood antecedent to the entire historical era that followed. Using recently released documents, he traces in fascinating detail the complex events that led to the Soviet Union’s implosion and profiles the principal actors -- Gorbachev, Russian President Boris Yeltsin, Ukrainian President Leonid Kravchuk, and U.S. President George H. W. Bush -- revealing that their roles were far more complicated than is generally assumed. In particular, the Bush administration, far from seeing those months as the best moment to secure a final victory in the Cold War, was more concerned with ensuring that the Soviet Union remain intact -- its nuclear weapons under central control and its arms control arrangements with the United States secured."
