,title1,page_url,title2,first_paragraph
0,Drop Your Weapons,https://www.foreignaffairs.com/articles/libya/2014-06-16/drop-your-weapons,Drop Your Weapons,"Over the past three years, the world has witnessed a surge of nonviolent resistance movements. Pictures of huge demonstrations in public squares have become a staple of international news broadcasts, and Time named “the protester” as its Person of the Year for 2011. These days, it seems that at any given moment, thousands of people are mobilizing for change somewhere in the world."
1,What the Kremlin Is Thinking,https://www.foreignaffairs.com/articles/russia-fsu/2014-06-16/what-kremlin-thinking,What the Kremlin Is Thinking,"Soon after the Soviet Union’s collapse in 1991, Western leaders began to think of Russia as a partner. Although Washington and its friends in Europe never considered Moscow a true ally, they assumed that Russia shared their basic domestic and foreign policy goals and would gradually come to embrace Western-style democracy at home and liberal norms abroad. That road would be bumpy, of course. But Washington and Brussels attributed Moscow’s distinctive politics to Russia’s national peculiarities and lack of experience with democracy. And they blamed the disagreements that arose over the former Yugoslavia, Iraq, and Iran on the short time Russia had spent under Western influence. This line of reasoning characterized what could be termed the West’s post-Soviet consensus view of Russia."
2,Managing the New Cold War,https://www.foreignaffairs.com/articles/united-states/2014-06-16/managing-new-cold-war,Managing the New Cold War,"No one should casually label the current confrontation between Russia and the West a “new Cold War.” After all, the current crisis hardly matches the depth and scale of the contest that dominated the international system in the second half of the twentieth century. And accepting the premise that Russia and the West are locked in such a conflict could lead policymakers to pursue the wrong, even dangerous strategies. Using such a label is thus a serious matter."
3,The Case for Net Neutrality,https://www.foreignaffairs.com/articles/united-states/2014-06-16/case-net-neutrality,The Case for Net Neutrality,"For all the withering criticism leveled at the White House for its botched rollout of HealthCare.gov, that debacle is not the biggest technology-related failure of Barack Obama’s presidency. That inauspicious distinction belongs to his administration’s incompetence in another area: reneging on Obama’s signature pledge to ensure “net neutrality,” the straightforward but powerful idea that Internet service providers (ISPs) should treat all traffic that goes through their networks the same. Net neutrality holds that ISPs shouldn’t offer preferential treatment to some websites over others or charge some companies arbitrary fees to reach users. By this logic, AT&T, for example, shouldn’t be allowed to grant iTunes Radio a special “fast lane” for its data while forcing Spotify to make do with choppier service."
4,Taper Trouble,https://www.foreignaffairs.com/articles/united-states/2014-06-04/taper-trouble,Taper Trouble,"In April 2013, Ukraine was sporting a massive current account deficit of eight percent, and it badly needed dollars to pay for vital imports. Yet on April 10, President Viktor Yanukovych’s government rejected terms set by the International Monetary Fund (IMF) for a $15 billion financial assistance package, choosing instead to continue financing the gap between its domestic production and its much higher consumption by borrowing dollars privately from abroad. So a week later, Kiev issued a ten-year, $1.25 billion eurobond, which cash-flush foreign investors gobbled up at a 7.5 percent yield."
5,New World Order,https://www.foreignaffairs.com/articles/united-states/2014-06-04/new-world-order,New World Order,"Recent advances in technology have created an increasingly unified global marketplace for labor and capital. The ability of both to flow to their highest-value uses, regardless of their location, is equalizing their prices across the globe. In recent years, this broad factor-price equalization has benefited nations with abundant low-cost labor and those with access to cheap capital. Some have argued that the current era of rapid technological progress serves labor, and some have argued that it serves capital. What both camps have slighted is the fact that technology is not only integrating existing sources of labor and capital but also creating new ones."
6,What Really Happened in Bangladesh,https://www.foreignaffairs.com/articles/bangladesh/2014-06-16/what-really-happened-bangladesh,What Really Happened in Bangladesh,"On November 13, 1970, a devastating cyclone struck East Pakistan, a province dominated by the Bengali ethnic group and physically separated from the rest of Pakistan by India. The cyclone killed an estimated 230,000 people, and in its wake, the national government, based in West Pakistan, did too little to alleviate the suffering, further alienating the long-underrepresented Bengalis. A year later, they would declare independence. As an officer in the U.S. consulate in the East Pakistani capital of Dhaka later noted, “The cyclone was the real reason for the final break.”"
7,What Really Happened in Iran,https://www.foreignaffairs.com/articles/middle-east/2014-06-16/what-really-happened-iran,What Really Happened in Iran,"Back in 2009, during his heavily promoted Cairo speech on American relations with the Muslim world, U.S. President Barack Obama noted, in passing, that “in the middle of the Cold War, the United States played a role in the overthrow of a democratically elected Iranian government.” Obama was referring to the 1953 coup that toppled Iranian Prime Minister Mohammad Mosaddeq and consolidated the rule of the shah, Mohammad Reza Pahlavi. Obama would go on to remind his audience that Iran had also committed its share of misdeeds against Americans. But he clearly intended his allusion to Washington’s role in the coup as a concession -- a public acknowledgment that the United States shared some of the blame for its long-simmering conflict with the Islamic Republic."
8,What Really Happened in Congo,https://www.foreignaffairs.com/democratic-republic-congo/what-really-happened-congo,What Really Happened in Congo,"It didn’t take long for Congo’s transition from Belgian colony to sovereign state to turn ugly. Both the Soviet Union and the United States were keeping a close eye on the mineral-rich country at the heart of Africa when, on June 30, 1960, it gained independence under a democratically elected government headed by Prime Minister Patrice Lumumba. A charismatic nationalist, Lumumba led the only party in parliament with a nationwide, rather than ethnic or regional, base. Within days, however, Congo’s troops mutinied against their all-white officer corps (a holdover from the colonial era) and started terrorizing the European population. Belgium responded by sending forces to reoccupy the country and helping Congo’s richest province, Katanga, secede. The United States, declining the appeals for help from the new Congolese government, instead threw its support behind a UN peacekeeping mission, which it hoped would obviate any Congolese requests for Soviet military assistance. But Lumumba quickly came into conflict with the UN for its failure to expel the Belgian troops and end Katanga’s secession. After issuing a series of shifting ultimatums to the UN, he turned to Moscow for help, which responded by sending transport planes to fly Lumumba’s troops into Katanga."
9,Nurturing Nature,https://www.foreignaffairs.com/articles/africa/2014-06-17/nurturing-nature,Nurturing Nature,"Jon Hoekstra (“Networking Nature,” March/April 2014) summarizes well some of the ways that technology is improving conservation efforts, including through the use of LIDAR, a laser-imaging technology that measures forests from a plane. The U.S. Agency for International Development, in partnership with NASA’s Jet Propulsion Laboratory, is currently using that technology to measure forest cover in western Colombia. The agency is also using satellite imagery to help Bang­ladesh predict disastrous floods more than a week before they occur and investing in new ways of reducing wildlife poaching and trafficking. Over the last 50 years, a host of new actors have become active in conservation; USAID hopes to mobilize this energy to overcome critical environmental problems."
