,title1,page_url,title2,first_paragraph
0,Mau Mau’s Children: The Making of Kenya’s Postcolonial Elite,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/mau-maus-children-making-kenyas-postcolonial-elite,Mau Mau’s Children: The Making of Kenya’s Postcolonial Elite,"As a young college graduate, Sandgren taught in a rural Kenyan school for boys from 1963 to 1967 before returning to the United States for graduate school and a career in academia. Most of his pupils had been affected in some way by the Mau Mau rebellion against the British colonizers in the 1950s. Following Kenya’s independence in 1963, many became part of the country’s first relatively well-educated indigenous elite and rose to prominence in government and business. Sandgren returned to Kenya in 1995 and interviewed 75 of the 90 or so students he had taught three decades earlier. This book is the fascinating result. Interesting details abound, including the fact that many of his students started their careers in the public sector but later left for the much higher wages available in business. Although Kenya was mired in a recession in the mid-1990s and some of his former students were nervous about the country’s future, they had generally ensured solid educational opportunities for their children, many of whom took university educations for granted.Loading...Please enable JavaScript for this site to function properly."
1,"The Postcolonial State in Africa: Fifty Years of Independence, 1960–2010",https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/postcolonial-state-africa-fifty-years-independence-1960-2010,"The Postcolonial State in Africa: Fifty Years of Independence, 1960–2010","In this political history of Africa since the 1950s, Young reviews the political science literature on such important issues as the legacy of colonialism, the reasons why African states turned autocratic soon after independence, and the best ways to assess their performance since then. Unlike similar books, Young’s considers the areas north and south of the Sahara, focusing on the political and diplomatic links between the two, as well as their common history. The book is at its strongest when addressing the relationship between ethnic identity, nationalism, and the state, a subject on which Young has produced seminal analyses for several decades. With remarkable command of the evidence and a keen grasp of theoretical nuance, Young shows how colonialism and the patterns of modernization it wrought dramatically altered cultural identities and created cleavages between groups, which still shape domestic conflict throughout the region, sometimes with devastating consequences. Loading...Please enable JavaScript for this site to function properly."
2,"Multi-ethnic Coalitions in Africa; Business, Politics, and the State in Africa",https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/multi-ethnic-coalitions-africa-business-politics-and-state-africa,"Multi-ethnic Coalitions in Africa; Business, Politics, and the State in Africa",Policymakers and students of African political economy have long wondered why more African governments have not done a better job of promoting investment by the private sector and what factors differentiate the minority of countries that have enjoyed good relations with business. Both of these books shed light on this question by emphasizing political processes rather than ideology or economic policy.
3,Poor Numbers: How We Are Misled by African Development Statistics and What to Do About It,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-21/poor-numbers-how-we-are-misled-african-development-statistics-and,Poor Numbers: How We Are Misled by African Development Statistics and What to Do About It,"Jerven demonstrates with devastating clarity that African governments produce imprecise economic statistics that should not be trusted. Based on his firsthand observations of a number of bureaucracies that issue economic statistics, Jerven paints a disturbing portrait of how sub-Saharan African governments devise their national accounts. Entire subsectors of some economies are not recorded, and others are assumed not to have changed in several decades. Data often reflect assumptions about production and consumption patterns that are questionable or even demonstrably false. As a result, Jerven claims, national statistics about economic production might be off by as much as 50 percent, probably in the direction of underestimating economic activity. In 2010, when Ghana corrected the methods it used to calculate its GDP, the figure grew by 70 percent. Jerven concludes with a number of useful suggestions for how to remedy the situation, such as encouraging national statistical offices, which tend to rely on occasional efforts to collect lots of information, to instead take more frequent, smaller surveys. But readers who use African statistics will still be left deeply unsettled.Loading...Please enable JavaScript for this site to function properly."
4,Two Books on Terror in Mao's China and Stalin's Russia,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/two-books-terror-maos-china-and-stalins-russia,Two Books on Terror in Mao’s China and Stalin’s Russia,"If anyone needs a reminder of the inscrutability and mercilessness of the Stalin and Mao regimes, these books can help. Hu Feng was a distinguished Marxist literary critic whom Mao made a prime target of a major campaign to intimidate independent thinkers in the early years of the Chinese communist regime. Hu spent 24 years in various forms of imprisonment. For much of the time, he was accompanied by his wife, Mei Zhi—an unusual privilege probably attributable to Hu’s age and fragile health. In her memoir, she recounts their experiences. Hu was constantly pressured to “reform his worldview” to match the new political campaigns Mao launched. As the couple’s situation became more and more hopeless, Hu stopped insisting on his innocence and lost his sanity. He outlived Mao but passed away a few years after his release from prison, at the age of 82."
5,"Aging, Economic Growth, and Old-Age Security in Asia",https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/aging-economic-growth-and-old-age-security-asia,"Aging, Economic Growth, and Old-Age Security in Asia","It is well known that the populations of China and Japan are aging. But this book shows that the same is true throughout Asia—except in the poorest countries, where life expectancies are low. According to the book’s authors, by 2050, the portion of Asians over age 65 will range from 14 percent, in India, to 38 percent, in Japan. In the United States, the figure will be about 20 percent. Even more remarkable is the speed of the transition: in many countries, the over-65 share of the population will double or even triple over the course of four decades. To deal with the implications of this change for economic growth and social dependency, the authors recommend that governments establish or strengthen pension and retirement saving systems. They suggest that some governments should stop trying to limit population growth and instead encourage more births. Retirement ages should be raised. Countries with relatively young populations, such as India and the Philippines, should take advantage of the productivity of younger cohorts by increasing educational opportunities and labor-market flexibility. Finally, they argue, loosened restrictions on labor migration would benefit everyone.Loading...Please enable JavaScript for this site to function properly."
6,Beyond Shangri-la: America and Tibet’s Move Into the Twenty-first Century,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/beyond-shangri-la-america-and-tibets-move-twenty-first-century,Beyond Shangri-la: America and Tibet’s Move Into the Twenty-first Century,"Here, for the first time, is the full story of Washington’s official relationship with Tibet, from the first encounter between a U.S. diplomat and the then Dalai Lama in 1908 to the recent pattern of congressional and White House pressure on Beijing to engage in dialogue with the Tibetan leadership in exile. Throughout this century of contact, the Americans assured the Tibetans of their friendship and support but never abandoned the position that Tibet is part of China. In the 1950s and early 1960s, the United States provided limited training and assistance to Tibetan guerillas resisting Chinese rule, a program in which Knaus participated as a CI officer. But this aid was sufficient only to harass, not expel, Chinese forces. What ultimately drives U.S. policy on Tibet seems to be a fascination with Tibetan culture and religion rather than any strategic calculus. Although Knaus celebrates U.S. support for Tibet, his narrative shows how inconsistent attention, confused thinking, and intermittent diplomatic freelancing on Washington’s part have produced a murky policy that has served the Tibetan cause poorly. Loading...Please enable JavaScript for this site to function properly."
7,The Cage: The Fight for Sri Lanka and the Last Days of the Tamil Tigers,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/cage-fight-sri-lanka-and-last-days-tamil-tigers,The Cage: The Fight for Sri Lanka and the Last Days of the Tamil Tigers,"In early 2009, during the closing weeks of the Sri Lankan civil war, the Tamil Tigers—a militant group that had waged a bloody, decades-long campaign to win independence for Sri Lanka’s Tamil minority—herded 300,000 Tamil civilians into a shrinking redoubt on the island’s northeast coast, forcing them to serve as human shields against the encroaching Sri Lankan army. The army responded by bombing and shelling tent encampments and makeshift schools and hospitals while denying the refugees access to food, water, and medical supplies. Terrorized families were smashed by artillery if they stayed in this cage and shot by one side or the other if they tried to escape. The general outlines of this story are familiar. But Weiss, a UN official in Colombo at the time, provides harrowing details, as well as insight into the decades of brutal conflict that brought the two sides to the point where they were willing to commit war crimes. The perpetrators on one side are dead. Those on the other continue to govern Sri Lanka and to resist all attempts to demand accountability.Loading...Please enable JavaScript for this site to function properly."
8,Changing Worlds: Vietnam’s Transition From Cold War to Globalization,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/changing-worlds-vietnams-transition-cold-war-globalization,Changing Worlds: Vietnam’s Transition From Cold War to Globalization,"Faced with the end of the Cold War and the intensification of globalization, the Vietnamese leadership began to rethink their country’s foreign policy in the 1990s. Elliott’s interviews and his close reading of texts show that the country’s revolutionary true believers went through a contentious process to justify a more pragmatic approach. They ultimately came to terms with Vietnam’s need, as a small country, to cooperate with its neighbors, and so Vietnam joined the Association of Southeast Asian Nations. The leaders decided that U.S. power was sufficiently balanced by other big powers to prevent Washington from dominating the region, and they began to cooperate with the United States. They decided that they could defend socialism and still join the World Trade Organization, so long as they were able to raise domestic living standards. These compromises were paradoxical: the leaders could protect Vietnam’s autonomy only by opening up the country’s economy. As a result, Vietnam is deeply interdependent with the rest of the world but still authoritarian and suspicious of foreign actors. Loading...Please enable JavaScript for this site to function properly."
9,"A Death in the Lucky Holiday Hotel: Murder, Money, and an Epic Power Struggle in China",https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/death-lucky-holiday-hotel-murder-money-and-epic-power-struggle,"A Death in the Lucky Holiday Hotel: Murder, Money, and an Epic Power Struggle in China","Recent power struggles in China have generated torrents of leaks and rumors. The sources, always obscure, apparently seek to influence the course of the struggles by outing secrets and maligning reputations. In the case detailed in this book, they succeeded. Anonymous e-mails and cell-phone calls alerted a number of reporters, including Ho (an exiled veteran journalist who published the Chinese-language version of The Tiananmen Papers, the English-language version of which I co-edited), to a split between Bo Xilai, the Communist Party boss of Chongqing, and his subordinate, the local police chief. Reporters soon uncovered a cesspool of scandals involving Bo, his wife, and others in high places, which involved the abuse of power, corruption, sexual misbehavior, and, most famously, the murder of a British businessman in a Chongqing hotel. The scandal caused a delay in the power transition from Hu Jintao to Xi Jinping last fall, and it still casts a shadow over the Xi administration. Although Ho acknowledges that many details of the tale are unverifiable for now, he has probably gotten the story largely right. The book provides remarkable insight into the vicious culture of court politics in today’s China.Loading...Please enable JavaScript for this site to function properly."
10,Shiism and Politics in the Middle East,https://www.foreignaffairs.com/reviews/capsule-review/2013-04-22/shiism-and-politics-middle-east-0,Shiism and Politics in the Middle East,"Louer takes a close look inside Shiite international networks and the efforts to control them, a struggle that pits the official clergy against a group that Louer calls the effendi: lay leaders without religious credentials who nonetheless exercise influence in Shiite communities (Iraq’s prime minister, Nouri al-Maliki, is a good example). She notes that substantial resources are at stake, since marjas—religious leaders whose teachings and conduct are considered “worthy of emulation”—can claim one-fifth of a follower’s net income as a form of quasi-obligatory charity. The struggle is not only between the effendi and the clergy but also between both of those groups and the central Shiite authority represented by Iran’s supreme leader, Grand Ayatollah Ali Khamenei, the successor to Ayatollah Ruhollah Khomeini. Louer focuses on how these dynamics play out in Bahrain, Iraq, Lebanon, and Kuwait. In her view, the trend is toward greater “domestification” of Shiite movements, at the expense of the central authority in Iran. Khomeini’s doctrine of wilayat al-faqih, or the rule of the Islamic jurist, has been accepted more in appearance than in reality.Loading...Please enable JavaScript for this site to function properly."
