,title1,page_url,title2,first_paragraph
0,The Missing Middle in American Politics,https://www.foreignaffairs.com/reviews/review-essay/missing-middle-american-politics,The Missing Middle in American Politics,"After Lyndon Johnson’s victory over Barry Goldwater in the 1964 U.S. presidential election, the once-mighty Republican Party was reduced to a regional rump. The Democrats won overwhelming majorities in the House and the Senate, which they used to pass Johnson’s Great Society legislation. Republicans, meanwhile, were at one another’s throats, having endured the most divisive campaign in modern political history. Goldwater had managed to win the Republican presidential nomination over the impassioned opposition of moderate and progressive Republicans, who at the time may well have constituted a majority of the party’s members. Moderates blamed Goldwater’s right-wing views for the defection of millions of Republican voters."
1,Clear and Present Safety,https://www.foreignaffairs.com/north-america/clear-and-present-safety,Clear and Present Safety,"Last August, the Republican presidential contender Mitt Romney performed what has become a quadrennial rite of passage in American presidential politics: he delivered a speech to the annual convention of the Veterans of Foreign Wars. His message was rooted in another grand American tradition: hyping foreign threats to the United States. It is “wishful thinking,” Romney declared, “that the world is becoming a safer place. The opposite is true. Consider simply the jihadists, a near-nuclear Iran, a turbulent Middle East, an unstable Pakistan, a delusional North Korea, an assertive Russia, and an emerging global power called China. No, the world is not becoming safer.”"
2,The Case for Space,https://www.foreignaffairs.com/articles/space/2012-02-15/case-space,The Case for Space,"In 2010, U.S. President Barack Obama articulated his vision for the future of American space exploration, which included an eventual manned mission to Mars. Such an endeavor would surely cost hundreds of billions of dollars -- maybe even $1 trillion. Whatever the amount, it would be an expensive undertaking. In the past, only three motivations have led societies to spend that kind of capital on ambitious, speculative projects: the celebration of a divine or royal power, the search for profit, and war. Examples of praising power at great expense include the pyramids in Egypt, the vast terra-cotta army buried along with the first emperor of China, and the Taj Mahal in India. Seeking riches in the New World, the monarchs of Iberia funded the great voyages of Christopher Columbus and Ferdinand Magellan. And military incentives spurred the building of the Great Wall of China, which helped keep the Mongols at bay, and the Manhattan Project, whose scientists conceived, designed, and built the first atomic bomb."
3,Debating Europe,https://www.foreignaffairs.com/articles/europe/2012-03-01/debating-europe,Debating Europe,"Andrew Moravcsik’s review of David Marquand’s book The End of the West (“Recent Books on International Relations,” September/October 2011) characterized Marquand as both a political turncoat and a weak-kneed, inconsistent thinker who has reversed his position on European integration. These are damaging accusations, and both are manifestly untrue. Marquand has always been a pillar of the United Kingdom’s democratic left; he stuck with the Social Democratic Party from start to finish, and he has never wavered in his advocacy of European integration."
4,Reports Of The Bear’s Death Are Greatly Exaggerated,https://www.foreignaffairs.com/russian-federation/reports-bears-death-are-greatly-exaggerated,Reports Of The Bear’s Death Are Greatly Exaggerated,"Nicholas Eberstadt (“The Dying Bear,” November/December 2011) is surely correct that a rapidly depopulating Russia would be confronted with a number of essentially irresolvable economic, military, and political problems. However, data from Russia’s Federal State Statistics Service suggest that over the last decade, Russia’s demographic indicators have in fact been getting better. Moreover, this improvement has intensified since the onset of the 2008 global financial crisis, confounding a number of Western experts who predicted that the downturn would have a similar eªect within Russia to that of the country’s debt default in 1998, when fertility plummeted and mortality skyrocketed."
5,True Peace Is Hard To Find,https://www.foreignaffairs.com/articles/israel/2012-03-01/true-peace-hard-find,True Peace Is Hard To Find,"After reading the compelling case made by Yosef Kuperwasser and Shalom Lipner in “The Problem Is Palestinian Rejectionism” (November/December 2011), it was quite jarring to read the companion piece, “Israel’s Bunker Mentality,” by Ronald Krebs."
6,Cough It Up,https://www.foreignaffairs.com/articles/china/2012-03-01/cough-it,Cough It Up,"Yanzhong Huang (“The Sick Man of Asia,” November/December 2011) paints a troubling picture of a China that has rapidly industrialized yet lags in modernizing its health-care system."
7,"South Africa and Contemporary Counterinsurgency: Roots, Practices, Prospects",https://www.foreignaffairs.com/reviews/capsule-review/2012-03-01/south-africa-and-contemporary-counterinsurgency-roots-practices,"South Africa and Contemporary Counterinsurgency: Roots, Practices, Prospects","As the South African army has played an increasingly important role in UN and African Union peacekeeping operations, it has had to come to grips with a politically inconvenient fact: during apartheid, the South African army gained substantial experience in nontraditional warfare and counterinsurgency, fighting against liberation movements across southern Africa. Following the transition to majority rule in the 1990s, official policy was to forget that experience, now viewed as a regrettable consequence of the apartheid regime’s deplorable policies. This remarkable collection of essays by members of the South African security establishment has the objective of legitimating anew their expertise in counterinsurgency, in order to draw lessons for the contemporary mission of the South African army. It turns out that the strategies and techniques that the apartheid-era army developed in, say, Namibia in the late 1970s remain highly instructive for peacekeeping in places such as the contemporary Democratic Republic of the Congo. The authors also cannot help but remark that the counterinsurgency doctrines developed by the American and British militaries in Afghanistan and Iraq bear no small resemblance to the South African army’s earlier efforts.Loading...Please enable JavaScript for this site to function properly."
8,An Inconvenient Youth: Julius Malema and the ‘New’ ANC,https://www.foreignaffairs.com/reviews/capsule-review/2012-03-01/inconvenient-youth-julius-malema-and-new-anc,An Inconvenient Youth: Julius Malema and the ‘New’ ANC,"Close to two decades of majority rule in South Africa have improved the welfare of its black citizens. But the country’s level of economic inequality remains among the highest in the world; worse, wealth correlates uncomfortably with race, with whites controlling a hugely disproportionate share of assets and income. Forde’s biography of Julius Malema, a rising populist firebrand, demonstrates that resentment of this racial inequality has long festered among the black population, providing ambitious politicians with a temptingly easy path to political notoriety. Forde portrays Malema as the most skillful of these politicians and documents his rapid rise to power, from a childhood of poverty through the ranks of the African National Congress, where he served as president of the Youth League -- until the party suspended him from that post last year after he was convicted of hate speech against whites. Forde portrays the ANC as an increasingly flabby organization that is losing the legitimacy necessary to prevent the racialist demagoguery in which Malema dabbles. At the same time, her finely grained portrait of Malema makes clear that he is more interested in power than in redressing historical inequities. Loading...Please enable JavaScript for this site to function properly."
9,From Protest to Parties: Party-Building and Democratization in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2012-03-01/protest-parties-party-building-and-democratization-africa,From Protest to Parties: Party-Building and Democratization in Africa,"This book examines contemporary politics in Kenya, Zambia, and Zimbabwe to understand why some opposition parties manage to wrest power away from long-standing autocratic rulers, as in Zambia in 1991, and others do not, as in Kenya in 1992. LeBas’ ingenious answer is that autocratic regimes establish the instruments of their own demise by creating relatively strong corporate actors, such as trade unions, to buttress their own rule. Indeed, trade unions created by African regimes have sometimes turned against their patrons and become the core of effective opposition parties. LeBas shows how a highly contentious transition to democracy can help strengthen political parties but also tends to increase the possibility of political violence -- as it has in both Kenya and Zimbabwe. The book’s analysis of party competition in these three countries is astute and rings true. But additional evidence from other political transitions is needed to determine whether LeBas’ findings are applicable to other low-income countries.Loading...Please enable JavaScript for this site to function properly."
