,title1,page_url,title2,first_paragraph
0,What Happened to the American Century?,https://www.foreignaffairs.com/issue-packages/2019-06-11/what-happened-american-century,What’s Inside,"A generation ago, the United States was confidently leading the world into what was supposed to be a new millennium of peace, prosperity, freedom, and community. Now, the globe is heading into turbulence, and the United States is a Leonard Cohen song; that’s how it goes, and everybody knows. How could things fall apart so quickly?"
1,China’s Feminist Fight,https://www.foreignaffairs.com/reviews/review-essay/2019-06-11/chinas-feminist-fight,China’s Feminist Fight,"As the #MeToo movement spreads around the globe, women’s rights advocates are looking for cases to cheer, stories of women standing up to sexual harassment and assault and saying, “Enough is enough.” Chinese women who are doing just that are the focus of Betraying Big Brother, a deeply affecting book by the journalist and China specialist Leta Hong Fincher. The main characters in her tale are a small group of relatively well-off, college-educated young women in China’s major cities who connect with one another through social media. Coming of age in an era of economic progress and promise, these women had high hopes for their lives and careers. But their aspirations were dealt a blow by widespread sexism. Beginning in 2012, they dared to take to the streets to engage in performance art, including forming flash mobs, and then posted videos of their activities online to promote discussion and raise awareness about gender among the general public."
2,Europe Alone,https://www.foreignaffairs.com/articles/europe/2019-06-11/europe-alone,Europe Alone,"Speaking at the Munich Security Conference in early 2019, former Vice President Joe Biden had a reassuring message for European politicians, diplomats, and military leaders worried about American disengagement: “We will be back.” Biden’s speech was met with applause and relief. Wait out the tenure of U.S. President Donald Trump, he seemed to be saying, and sooner or later, leaders can return to the transatlantic consensus that defined the post–World War II era. Patience is the name of the game."
3,Ready for Robots?,https://www.foreignaffairs.com/reviews/review-essay/2019-06-11/ready-robots,Ready for Robots?,"In 1955, John McCarthy coined the term “artificial intelligence” (AI) in a grant proposal that he co-wrote with his colleague Marvin Minsky and a group of other computer scientists seeking funding for a workshop they hoped to hold at Dartmouth College the following summer. Their choice of words set in motion decades of semantic squabbles (“Can machines think?”) and fueled anxieties over malicious robots such as HAL 9000, the sentient computer in the film 2001: A Space Odyssey, and the cyborg assassin played by Arnold Schwarzenegger in The Terminator. If McCarthy and Minsky had chosen a blander phrase—say, “automaton studies”—the concept might not have appealed as much to Hollywood producers and journalists, even as the technology developed apace."
4,How Should a Liberal Be?,https://www.foreignaffairs.com/reviews/review-essay/2019-06-11/how-should-liberal-be,How Should a Liberal Be?,"In James Grant, it sometimes seems, the nineteenth century has been resuscitated. Towering, gaunt, bow-tied, and pinstriped, he writes with a sly wit that recalls the novels of William Thackeray. His signal achievement is a fortnightly cult publication bearing the antique title Grant’s Interest Rate Observer. He is a nostalgic believer in the nineteenth-century gold standard. He eyes modern banking innovations with stern, starch-collared suspicion, as though peering at them through a monocle. Even traditional financial instruments elicit a wry scorn. “To suppose that the value of a common stock is determined purely by a corporation’s earnings,” Grant once wrote, “is to forget that people have burned witches, gone to war on a whim, risen to the defense of Joseph Stalin and believed Orson Welles when he told them over the radio that the Martians had landed.”"
5,Faith-Based Finance,https://www.foreignaffairs.com/united-states/faith-based-finance,Faith-Based Finance,"What caused the global financial crisis? And how can the United States avoid a repeat? Those questions have sparked endless handwringing among economists, policymakers, financiers, and voters over the last decade. Little wonder: the crisis not only entailed the worst financial shock and recession in the United States since 1929; it also shook the country’s global reputation for financial competence."
6,The Global Economy’s Next Winners,https://www.foreignaffairs.com/articles/world/2019-06-11/global-economys-next-winners,The Global Economy’s Next Winners,"The countries that once led the world toward economic openness are retreating into protectionism. Over the past two and a half years, the United States has abandoned the Trans-Pacific Partnership and imposed tariffs on steel, aluminum, and a wide range of Chinese goods. The United Kingdom is in the process of leaving the world’s largest free-trade area. And rising nationalist sentiment is threatening to repeat these self-destructive acts elsewhere. The rich world is turning inward."
7,"It’s the Institutions, Stupid",https://www.foreignaffairs.com/united-states/its-institutions-stupid,"It’s the Institutions, Stupid","American democracy, most observers seem to agree, is in crisis. Some pin the blame on President Donald Trump, citing his assaults on the country’s democratic norms and institutions—the electoral system, the independent judiciary, the rule of law, and the media. “This is not normal,” former President Barack Obama declared in a September 2018 speech rebuking his successor. Others see Trump as merely the culmination of a long decline in American democracy, a story that began decades ago with growing political polarization, congressional infighting, and economic and social inequality. Whatever the precise cause, however, there is a consensus about the effect: a broken system."
8,America’s Forgotten Colony,https://www.foreignaffairs.com/articles/puerto-rico/2019-06-11/americas-forgotten-colony,America’s Forgotten Colony,"When Hurricane Maria struck Puerto Rico in September 2017, Americans on the mainland were horrified by the scale of the damage—thousands of deaths, hundreds of thousands displaced, millions left without electricity, and, by some estimates, economic losses as high as $90 billion. What few registered, as the hurricane’s toll and the shocking inadequacy of the U.S. government’s response became clear, was an underlying cause of Puerto Rico’s condition: that the island is still effectively a U.S. colony."
9,Africa’s Democratic Moment?,https://www.foreignaffairs.com/articles/africa/2019-06-11/africas-democratic-moment,Africa’s Democratic Moment?,"In the 60-plus years since the countries of sub-Saharan Africa started becoming independent, democracy there has advanced unevenly. During the Cold War, many African states turned into Soviet- or U.S.-backed dictatorships. Afterward, some nascent democracies made notable gains, but others ended up backsliding. Even as some countries in the region have grown into success stories, most have failed to embrace true democracy, despite a deep hunger for it among their populations. Today, a mere 11 percent of Africans live in countries that Freedom House considers free."
