,title1,page_url,title2,first_paragraph
0,Bearish on Brazil,https://www.foreignaffairs.com/articles/brazil/2012-04-24/bearish-brazil,Bearish on Brazil,"Until recently, the consensus view of Brazil among investors and pundits was almost universally bullish. Under the landmark presidency of Luiz Inácio Lula da Silva, the country became known as a paragon of financial responsibility among emerging markets. Having contained hyperinflation and reduced its debt, Brazil weathered the 2008 financial crisis better than most, growing at an average annual rate of nearly four percent over the past five years. And in the last ten years, some 30 million Brazilians have entered the middle class, giving their country, according to Brazil's promoters, the power to expand despite a turbulent global environment and to reduce income inequality even as it grew elsewhere in Latin America."
1,"The New Banks in Town: Chinese Finance in Latin America; Chinese Investment in Latin American Resources: The Good, the Bad, and the Ugly",https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/new-banks-town-chinese-finance-latin-america-chinese-investment,"The New Banks in Town: Chinese Finance in Latin America; Chinese Investment in Latin American Resources: The Good, the Bad, and the Ugly","Suddenly, China has become a major source of capital for other emerging- market economies, providing both long-term loans and direct investments to Latin America. These two timely studies document this development and assess its benefits and costs to the region. From the Latin American perspective, the badly needed capital and accompanying access to Chinese markets are clearly welcome. But certain Chinese investment practices violate hard-won international standards and demand correction."
2,"Mexico: A Middle Class Society; Poor No More, Developed Not Yet",https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/mexico-middle-class-society-poor-no-more-developed-not-yet,"Mexico: A Middle Class Society; Poor No More, Developed Not Yet","Forget the alarming mass-media images of a crime-ridden, poverty-stricken Mexico. In this highly readable monograph, two of Mexico’s leading public intellectuals identify the country’s expanding, prosperous middle class -- similar in many ways to its counterparts in other emerging-market economies or, for that matter, in the United States -- as the dominant factor in a paradigm shift that is transforming modern Mexico for the better. Behind this fortuitous trend are steady, if modest, economic growth rates, more open and competitive markets, and the smaller families that result from sharply declining fertility rates. De la Calle and Rubio employ an admittedly elastic culture-based definition of “middle class”: families that believe that a better future is possible and see education as the best means to upward social mobility. Such a classification based on individuals’ aspirations will sit more comfortably with marketing firms and pollsters than with social scientists, who favor traditional metrics of income and wealth. But savvy companies and politicians who appeal to this burgeoning middle class will crush competitors still adhering to outdated mythologies.Loading...Please enable JavaScript for this site to function properly."
3,UN Peacekeeping in Africa: From the Suez Crisis to the Sudan Conflicts,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/un-peacekeeping-africa-suez-crisis-sudan-conflicts,UN Peacekeeping in Africa: From the Suez Crisis to the Sudan Conflicts,"Roughly 40 percent of all armed United Nations peacekeeping operations have occurred in Africa, and the biggest and most expensive to date is the current UN mission in the Democratic Republic of the Congo, which involves some 20,000 soldiers. Adebajo argues that such operations can succeed only under certain conditions. First, the backing of the permanent members of the UN Security Council is crucial, as peacekeeping missions are much less likely to secure budgetary resources and diplomatic support without it. Second, the peacekeepers must rely on the cooperation of the local belligerent parties in order to neutralize potential spoilers. Finally, neighboring countries and regional powers, such as Nigeria and South Africa in the case of Congo, can increase the chances of success by providing diplomatic and military support to peacekeeping efforts. Of course, all three of these exacting conditions rarely exist in combination, and most UN operations in the region cannot be considered successful. Adebajo pleads for more support from Western powers for multilateral peacekeeping operations and advocates a larger peacekeeping role for regional organizations such as the African Union.Loading...Please enable JavaScript for this site to function properly."
4,The Origins of AIDS; Tinderbox: How the West Sparked the AIDS Epidemic and How the World Can Finally Overcome It,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/origins-aids-tinderbox-how-west-sparked-aids-epidemic-and-how,The Origins of AIDS; Tinderbox: How the West Sparked the AIDS Epidemic and How the World Can Finally Overcome It,"These two books deserve to be read by anyone interested in Africa's HIV/AIDS crisis. Pepin has written an absorbing analysis of the roots of the epidemic. It reads a bit like a crime novel, as he gathers evidence from various colonial-era archives to trace the spread of the virus, beginning with its initial transmission from chimpanzees to humans in central Africa sometime during the first half of the twentieth century. Pepin argues convincingly that modernization, urbanization, and the growth of prostitution all combined with catastrophic flaws in colonial health systems to aid the spread of the virus. He presents a readable explanation of the complex biological details of the virus and its different strains while also providing an intriguing social history of central Africa."
5,Africa’s Moment,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/africas-moment,Africa’s Moment,"This book delivers a lively introduction to contemporary sub-Saharan Africa, surveying current trends in the region, including the recent emergence of a number of dynamic economies, the high costs of endemic corruption, the stubborn persistence of civil war, and the destabilizing potential of elections in fledgling democracies. Most interesting, however, is Severino and Ray’s emphasis on demographic changes and natural-resource issues. They cite projections that the population of Africa will exceed 1.8 billion people in 2050 -- a quarter more than China’s predicted population by that point. Such population growth will entail massive urbanization and put enormous pressure on natural resources, especially water, with potentially explosive political consequences. But it will also create significant economic opportunities. Arrestingly, the authors also predict that urbanization will lead to a progressive decline in the salience of ethnic conflict in the region, as Africans move away from parochial identities and toward broader ones. Loading...Please enable JavaScript for this site to function properly."
6,Charles Taylor and Liberia: Ambition and Atrocity in Africa’s Lone Star State,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/charles-taylor-and-liberia-ambition-and-atrocity-africas-lone,Charles Taylor and Liberia: Ambition and Atrocity in Africa’s Lone Star State,"Waugh has written a splendid biography of one of the most fascinating figures in recent African history. Charles Taylor rose from modest circumstances to become a powerful warlord during the civil war in Liberia in the 1990s. In 1997, he was elected president, but he was later forced from office. In 2003, the Special Court for Sierra Leone (based in The Hague) indicted Taylor for a bevy of war crimes, including terrorism, rape, and the conscription of child soldiers. (A verdict in the case is expected soon.) Waugh relates this story with a wealth of telling details that reveal Taylor as a savvy strategist who carefully nurtured his relationship with the press and courted a wide range of international allies, from Libya’s Muammar al-Qaddafi to French officials to Burkina Faso’s president, Blaise Compaoré, all of whom offered Taylor diplomatic support and resources at one time or another. Waugh never underestimates Taylor, but he also makes it clear that Taylor’s sole motivation has always been a desire for personal aggrandizement and wealth.Loading...Please enable JavaScript for this site to function properly."
7,China Hand: An Autobiography,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/china-hand-autobiography,China Hand: An Autobiography,"Davies was a U.S. Foreign Service officer best known as one of the victims of the Red Scare purges in the early 1950s. He died in 1999, leaving behind this unfinished memoir. It deals mostly with his time in Burma (now officially called Myanmar), China, and India as a civilian aide to U.S. General Joseph Stilwell during World War II; his service in the U.S. embassy in Moscow after the war; and his feud with Patrick Hurley, then U.S. ambassador to China, over relations with the Chinese Communists. Davies acknowledges that his advice to try to win the Chinese Communists away from Moscow’s side was unrealistic. At the same time, he shows how Chiang Kai-shek manipulated American policy and how Hurley laid the basis for the McCarthy-era witch-hunt by portraying some of the best-informed Foreign Service officers who worked with him as having a pro-communist bias. The book is filled with vivid personalities and brings to life the fluid strategic situation at the end of the war. Its wry style makes for a delightful read, even though the foreordained outcome suffuses the story with regret.Loading...Please enable JavaScript for this site to function properly."
8,After Leaning to One Side: China and Its Allies in the Cold War,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/after-leaning-one-side-china-and-its-allies-cold-war,After Leaning to One Side: China and Its Allies in the Cold War,"Shen and Li are highly regarded in China for their nuanced histories of key episodes in the Cold War, which form a solid contribution to the field of Cold War international history. Their work belongs to a wave of independent Chinese scholarship that demystifies China’s role in the conflict by showing the country to be a self-interested state like any other. In these translated selections from their work, they address key episodes in relations among China, the Soviet Union, North Korea, and North Vietnam. The basic method is a painstaking analysis of documents; still, the stories crackle with the tension of real politics. They find that Mao’s decision to enter the Korean War was not planned in advance but was taken reluctantly in response to the American intervention, which Mao had not expected; that disputes over command, strategy, and logistics bitterly divided the Chinese and Korean allies throughout the war and after; and that North Korean leader Kim Il Sung’s fear of a pro-China faction in his own party led to the withdrawal of Chinese troops from the North in 1958. Throughout the episodes Shen and Li studied, national interest always trumped proletarian solidarity, a truth that remains useful as contemporary observers peer behind the façade of Beijing-Pyongyang comity today. Loading...Please enable JavaScript for this site to function properly."
9,Walmart in China,https://www.foreignaffairs.com/reviews/capsule-review/2012-05-01/walmart-china,Walmart in China,"In the last decade or so, a Bentonville–Guangdong nexus has become one of the thickest links in the U.S.-Chinese relationship. If Walmart were a country, it would be China’s sixth-largest export market. The Arkansas-based merchandiser has become the sole customer for an entire network of subcontractors and sub-subcontractors throughout southern China. With its buying power and tight logistical management, the retailer virtually controls its suppliers without having to own them. Walmart has also become a major retailer in China, with about 200 stores catering to the rising middle class. The book’s contributors used cloak-and-dagger fieldwork skills to provide a sharp picture of labor conditions at Walmart’s suppliers and in its Chinese stores. They show that the company’s Ethical Standards Program has done little to prevent sweatshop-like abuses among its suppliers. On the other hand, its store employees have taken easily to the corporate culture, whose Christian- and rural-inflected ethos meshes with Chinese traditions of moral exhortation, mutual surveillance, and the pursuit of personal ambition through collective service. Loading...Please enable JavaScript for this site to function properly."
