,title1,page_url,title2,first_paragraph
0,To the Finland Station,https://www.foreignaffairs.com/articles/china/2010-05-01/finland-station,To the Finland Station,TAIPEI IS NOT HELSINKI
1,Africa's Infrastructure: A Time for Transformation,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/africas-infrastructure-time-transformation,Africa’s Infrastructure: A Time for Transformation,"It will be the standard empirical source on African infrastructure for the foreseeable future. According to the report, the public infrastructure in most African countries increasingly lags behind those of poor countries in other regions -- in part due to Africa's difficult geography, but largely thanks to governments' and private actors' chronic underspending. For instance, in 1970, Africa's per capita power generating capacity was three times as great as South Asia's; now, it is less than half as great. Lagging infrastructure, the report estimates, depresses firms' productivity by about 40 percent. The solution, it suggests, is to more than double infrastructure spending from present levels. Given that total investment in Africa's infrastructure has already doubled over the last decade, this only confirms the depth of the problem.Loading...Please enable JavaScript for this site to function properly."
2,Development and Dreams: The Urban Legacy of the 2010 Football World Cup,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/development-and-dreams-urban-legacy-2010-football-world-cup,Development and Dreams: The Urban Legacy of the 2010 Football World Cup,"The planet's top international soccer tournament, the FIFA World Cup, will take place in South Africa this summer and will easily constitute the biggest and most expensive sporting event ever organized on the African continent. FIFA, the sanctioning international governing structure, sold television rights to the event for over $3 billion. But will hosting the World Cup benefit the average South African? This collection of essays by South African academics and policy experts provides some tentative answers. In particular, it assesses the event's impact on the nine big cities where matches will be held. For the most part, the contributors are skeptical about the economic benefits; previous World Cup host countries saw only minimal net increases in tourism, and the overall economic gains are unlikely to compensate for the enormous cost of building new sports stadiums and improving urban infrastructure (notably, public transportation). Nonetheless, the contributors praise the selected cities for coming up with pragmatic strategies to maximize the long-term benefits of the resources they have received for hosting the month-long event. The main gain from holding a successful World Cup, they conjecture, will be South Africa's improved global image.Loading...Please enable JavaScript for this site to function properly."
3,From Global Apartheid to Global Village: Africa and the United Nations; Africa and the World Trade Organization,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/global-apartheid-global-village-africa-and-united-nations-africa,From Global Apartheid to Global Village: Africa and the United Nations; Africa and the World Trade Organization,"Given their weakness domestically and internationally, African governments have traditionally turned to multilateral organizations more often than most other governments have. It is in the United Nations, which counts more member countries from Africa in the General Assembly (53) than from any other region, where these governments have pursued their most active diplomacy. As the large and sometimes unwieldy volume edited by Adebajo notes, much of the regional diplomacy against South African apartheid was coordinated through the UN, and a disproportionate share of UN organizations' activities, from development assistance to peacekeeping, concern Africa. The collection's early chapters focus on the core institutions of the UN; a second section addresses its peacekeeping and human rights operations in the region; and a third, more sprawling section covers the Africa-focused activities of 12 different UN bodies."
4,The Ethiopian Revolution: War in the Horn of Africa,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/ethiopian-revolution-war-horn-africa,The Ethiopian Revolution: War in the Horn of Africa,"Tareke's perceptive and readable history of contemporary Ethiopia and its violent conflicts is billed as a military history. But only the last third of the book provides the kind of detailed description of military campaigns that would qualify it as such. There, making judicious use of extensive internal Ethiopian military records and interviews with key officers, Tareke recounts the major battles that Mengistu Haile Mariam's regime fought and lost against the Eritrean and Tigrayan guerrilla movements during the Ogaden War against Somalia in 1977-78 and during the 1980s. The first two thirds of the book place these battles in their context, analyzing the country's political dynamics since the 1970s. Tareke blames the downfall of Mengistu's communist dictatorship on its repeated purges of public officials, which weakened the military and left too many mediocre sycophants in charge of state institutions. Tareke also dissects the Eritrean and Tigrayan secessionist movements and investigates the sources of their battlefield victories. In Eritrea, the single-minded discipline of the secessionist movement's leaders -- particularly the country's current strongman, Isaias Afwerki -- helped account for its resilience and military success. But it also explains the movement's dogmatism in power and the authoritarian stagnation of the independent nation it created.Loading...Please enable JavaScript for this site to function properly."
5,The Struggle for Tibet; Tibet's Last Stand? The Tibetan Uprising of 2008 and China's Response,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/struggle-tibet-tibets-last-stand-tibetan-uprising-2008-and-chinas,The Struggle for Tibet; Tibet’s Last Stand? The Tibetan Uprising of 2008 and China’s Response,"What first catches one's attention in The Struggle for Tibet, a collection of back-and-forth articles by Wang (an independent Chinese intellectual) and Shakya (a Tibetan academic living in exile), is Shakya's blistering response to Wang's initial effort to understand the Tibetan frame of mind. Since Wang is the most sympathetic Han scholar writing on the issue, the exchange testifies to the gap between the two ethnic groups. The issues at stake (summarized in an introduction by  Robert Barnett) are fundamental -- such as what geographic unit constitutes Tibet, whether modernization is good or bad for the Tibetans, whether resistance is self-generated or incited from abroad, and whether the Dalai Lama is a religious or a political figure. As the dialogue proceeds, both authors converge on the view that Han Chinese rule in Tibet is infused with old-fashioned colonialist attitudes of racial and cultural superiority, including contempt for the Tibetans' religion. It is not so much the struggle for sovereignty as the struggle for respect that drives Tibetan resistance, which persists despite improvements in Tibet's economic conditions. Unfortunately, the March 2008 demonstrations in the Tibetan Autonomous Region and other Tibetan-populated areas of China and the vitriolic popular Han response have further polarized ethnic antagonisms."
6,Islamism and Democracy in India: The Transformation of Jamaat-e-Islami; Islamism in Indonesia: Politics in the Emerging Democracy,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/islamism-and-democracy-india-transformation-jamaat-e-islami,Islamism and Democracy in India: The Transformation of Jamaat-e-Islami; Islamism in Indonesia: Politics in the Emerging Democracy,"The fountainhead of political Islam in South Asia was Syed Abul Ala Maududi (1903-79), whose writings inspired disciples in India, Pakistan, Bangladesh, and Sri Lanka and eventually influenced al Qaeda. In Islamism and Democracy in India, an exploration of the Jamaat-e-Islami (Party  of Islam) movement in India and its student movement offshoot, the anthropologist Ahmad shows how political Islam adapts its tactics (and even its ideology) to political circumstances. Because the religious neutrality of the Indian political system served its constituents' interests, the movement became a supporter of secular democracy. The student offshoot, however, responded to the rise of Hindu fundamentalism by going radical, through a process of internal struggle that Ahmad describes."
7,The Beijing Consensus: How China's Authoritarian Model Will Dominate the Twenty-first Century,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/beijing-consensus-how-chinas-authoritarian-model-will-dominate,The Beijing Consensus: How China’s Authoritarian Model Will Dominate the Twenty-first Century,"Amid the flood of writings on how China's rise threatens the West, this breezily written work sensibly locates the main threat not in the military or the economic field, or (despite its subtitle) in a supposed Chinese strategy to dominate the world, but in the realm of values. Beijing's ""market authoritarian model,"" as Halper calls it, looks increasingly attractive compared to the faltering liberal capitalist model. Even though no other authoritarian state has the organizational resources to model itself fully on China, many are emboldened to try their own homebrews of repression and state capitalism. Disagreeing with those who think that a search for respectability will lead China to scale back its relations with rogue states, Halper argues that Beijing is locked into such relationships due to its dependence on natural resources. Likewise, he doubts that China will democratize as it grows richer, because it is wealth that underwrites the regime's legitimacy. In Halper's telling, the real threat facing the West is the West's own failure to practice and promote its values. Loading...Please enable JavaScript for this site to function properly."
8,Nothing to Envy: Ordinary Lives in North Korea; The Hidden People of North Korea: Everyday Life in the Hermit Kingdom,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/nothing-envy-ordinary-lives-north-korea-hidden-people-north-korea,Nothing to Envy: Ordinary Lives in North Korea; The Hidden People of North Korea: Everyday Life in the Hermit Kingdom,"Why do North Koreans continue to obey a regime that abuses and starves them? Demick interviewed six citizens from a single small town who had defected. Rich in context and detail, the book provides a riveting account of how a functioning totalitarian system decayed into a land of starvation. Each individual was subjected to multiple vectors of fear -- for his career, his freedom, and his life. Demick explores the double-mindedness that political repression creates, when the prudent self helps the regime force the doubting self to keep quiet. As their belief in the Kim dynasty fell apart, these North Koreans went through a lonely, painful process. The careful objectivity of its author makes this compulsively readable, intimate story of fear, conformity, starvation, and flight all the more moving."
9,The Future of Islam; Princeton Readings in Islamist Thought: Texts and Contexts From al-Banna to Bin Laden,https://www.foreignaffairs.com/reviews/capsule-review/2010-05-01/future-islam-princeton-readings-islamist-thought-texts-and,The Future of Islam; Princeton Readings in Islamist Thought: Texts and Contexts From al-Banna to Bin Laden,"Esposito, who has spent some three decades writing books that present Islam and Muslims to nonspecialists, is at his best here. He shows Islam as a sister religion to Judaism and Christianity and as equally diverse. And he addresses the hot-button questions suspicious Westerners pose about Islam and Muslims; the book's section headings include ""Muslims in the West: Can They Be Loyal Citizens?"" ""Is Islam Capable of Reform?"" and ""What About Women's Rights?"" The result is a sort of comparative religion catechism. Although Osama bin Laden and his ilk are given their space, Esposito  devotes many more words to modernists and mainline Muslims. (He also introduces Islam's ""Billy Grahams,"" the several successful Muslim televangelists.) Some scholars and secularists would say that Esposito's interpretation of Islam and Muslims today is too rosy. But he rightly shows that Islam and Muslims are not some strange and frightening ""other."""
