,title1,page_url,title2,first_paragraph
0,A Grand Strategy of Resilience,https://www.foreignaffairs.com/articles/united-states/2020-08-11/grand-strategy-resilience,A Grand Strategy of Resilience,"Every so often in the history of the United States, there are moments of political realignment—times when the consensus that defined an era collapses and a new paradigm emerges. The liberal era ushered in by President Franklin Roosevelt defined U.S. politics for a generation. So did the neoliberal wave that followed in the 1980s. Today, that era, too, is coming to a close, its demise hastened by the election of President Donald Trump and the chaos of the coronavirus pandemic."
1,The Fragile Republic,https://www.foreignaffairs.com/articles/united-states/2020-08-07/democracy-fragile-republic,The Fragile Republic,"When the U.S. president used his power to target immigrants, the press, and his political opponents, the sheer overreach of his actions shocked many citizens. Tensions among the country’s political leaders had been escalating for years. Embroiled in one intense conflict after another, both sides had grown increasingly distrustful of each other. Every action by one camp provoked a greater counterreaction from the other, sometimes straining the limits of the Constitution. Fights and mob violence often followed."
2,Messiah Complex,https://www.foreignaffairs.com/articles/brazil/2020-08-11/jair-bolsonaro-messiah-complex,Messiah Complex,"Brazil has a face that it tends to present to the world: a country of glittering beaches and hillside favelas, of Oscar Niemeyer’s delightful churches and museums, of João Gilberto crooning “The Girl From Ipanema.” This is the Brazil of Rio de Janeiro, which is also, not coincidentally, the city that hosts global events, such as the Olympics, and that serves as a base for most foreign correspondents. This Brazil is troubled but romantic, a racial mosaic, violent but impossible to resist. It is a postcard, a nightmare, a dream."
3,An Answer to Aggression,https://www.foreignaffairs.com/articles/china/2020-08-11/ccp-answer-aggression,An Answer to Aggression,"The Chinese Communist Party’s initial mismanagement of the COVID-19 pandemic and its subsequent attempts to exploit the crisis have produced enduring problems for the rest of the world. But the CCP’s behavior has also helped clarify the threat that China poses to the security, prosperity, and well-being of other countries. Public opinion polls show that over 60 percent of Americans of both political parties now hold a negative view of Beijing’s leadership and intentions, and similar attitudes can be found across the democratic world. This heightened awareness of a shared danger creates an opportunity for the United States and its allies to formulate a new and more effective strategy for dealing with China."
4,"Democratic Struggle, Institutional Reform, and State Resilience in the African Sahel",https://www.foreignaffairs.com/reviews/democratic-struggle-institutional-reform-and-state-resilience-african-sahel,"Democratic Struggle, Institutional Reform, and State Resilience in the African Sahel","This excellent collection of studies of six Francophone countries in the Sahel region of West Africa (Burkina Faso, Chad, Mali, Mauritania, Niger, and Senegal) examines the impact of democratization on state building since the early 1990s. The supporters of democratization assumed that it would produce more legitimate and effective central states. The process has proved partial and uneven, but all six countries did allow political oppositions to form and began to convene regular multiparty elections. The valuable case studies of Burkina Faso, Mauritania, and Niger suggest that the turn to electoral politics strengthened institutions, whereas the chapter on Mali shows how democratization led to the government’s collapse in 2011. The collection offers no easy generalizations to explain this variation but draws out the social, political, and economic histories of each country, the choices made by individual politicians, and the key political groups that shaped institutional outcomes."
5,The Kremlin’s Plot Against Democracy,https://www.foreignaffairs.com/articles/russian-federation/2020-08-11/putin-kremlins-plot-against-democracy,The Kremlin’s Plot Against Democracy,"As the United States gets ready for the 2020 presidential election, there is reason to think that this time, the country might be spared the massive interference campaign that Russia carried out in 2016. Back then, Moscow had a clear opportunity. The cost of running the Internet Research Agency (IRA), the St. Petersburg–based troll farm set up by the Kremlin to spread disinformation during the U.S. election, was about $1.25 million a month. That was a small price to pay for a remarkable foreign policy coup: a seemingly pro-Russian U.S. president in Donald Trump, a humiliating defeat for Hillary Clinton (whom Russian President Vladimir Putin had long disliked), and, above all, a chance to expose U.S. democracy as dysfunctional. Unprepared and seemingly unaware of the planned Russian operation, the United States was low-hanging fruit."
6,Which Past Is Prologue?,https://www.foreignaffairs.com/articles/united-states/2020-08-11/history-which-past-prologue,Which Past Is Prologue?,"U.S. President Donald Trump largely ignores the past or tends to get it wrong. “What’s this all about?” he is reported to have asked on a visit to the Pearl Harbor National Memorial, in Hawaii, in 2017. When he has paid attention to history, it has been to call on it as a friendly judge, ready to give him top marks and vindicate him: his administration, he has claimed repeatedly, has been the best in U.S. history. The evidence—something that historians, at least, take seriously—suggests a different picture."
7,The World Trump Made,https://www.foreignaffairs.com/issue-packages/2020-08-11/world-trump-made,What’s Inside,"How will historians judge President Donald Trump’s handling of American foreign policy? Not kindly, writes Margaret MacMillan in this issue’s lead package. After nearly four years of turbulence, the country’s enemies are stronger, its friends are weaker, and the United States itself is increasingly isolated and prostrate."
8,The Bridge: Natural Gas in a Redivided Europe,https://www.foreignaffairs.com/reviews/capsule-review/2020-08-11/bridge-natural-gas-redivided-europe,The Bridge: Natural Gas in a Redivided Europe,"Few energy issues provoke as much transatlantic angst as Europe’s reliance on Russian natural gas. Critics fret that trusting Russian President Vladimir Putin to keep the heat on invites blackmail. In a useful exploration of Europe’s energy future, Gustafson offers a corrective to this view. Factors beyond geopolitics have shaped and will continue to drive the Russian-European energy relationship. Russia has suddenly stopped exports to Europe on a few occasions, but the business logic of Russian supply and European demand has generally held firm and will likely continue to do so despite U.S. pressure. Gustafson shows how the European Union has used its legal powers—enforcing regulations on competition and requirements to diversify gas transportation links—to limit the ability of the Russian energy giant Gazprom to monopolize supply for the continent. He also outlines how the changing nature of the gas industry itself has shifted the balance of power: Gazprom faces competition from U.S. and Russian liquefied natural gas producers. Indeed, the most ominous development for the natural gas sector may come not from geopolitical tensions with Russia but from growing calls in Europe to keep fossil fuels in the ground."
9,Soviet Judgment at Nuremberg: A New History of the International Military Tribunal After World War II,https://www.foreignaffairs.com/reviews/capsule-review/2020-08-11/soviet-judgment-nuremberg-new-history-international-military,Soviet Judgment at Nuremberg: A New History of the International Military Tribunal After World War II,"Histories of the Nuremberg trials, held mostly from 1945 to 1946 to punish Nazi leaders for their crimes, have traditionally taken a Western perspective. The Soviet view, examined in this pathbreaking book, rarely receives mention. Yet the Soviets were the first to suggest trials for Nazi leaders, perhaps in order to strengthen reparation claims for the Soviet Union for its unmatched sacrifice during the war. Western countries had initially preferred the summary execution of Nazi officials. Moreover, Soviet lawyers played a key role in developing Nuremberg’s legal innovations, such as the notion that those complicit in a conspiracy were guilty for actions committed by any of its members. Yet once the trials started, the roles reversed, with Western lawyers seeking to stage a high-minded fair trial and the Soviets, under tight leadership from Moscow, looking to stage a didactic show trial. Relations between the Western powers and Moscow grew tenser as Winston Churchill began calling for Western cooperation against the Soviet Union. The propaganda war over the trial offers a glimpse of the beginning of the Cold War."
