,title1,page_url,title2,first_paragraph
0,Lincoln in the World: The Making of a Statesman and the Dawn of American Power,https://www.foreignaffairs.com/reviews/capsule-review/2013-11-21/lincoln-world-making-statesman-and-dawn-american-power,Lincoln in the World: The Making of a Statesman and the Dawn of American Power,"Like many of his countrymen, Abraham Lincoln entered the world of great affairs from the outside. During the Civil War, he emerged as a deft diplomat and sought to coordinate his military and political policies at home with the needs of U.S. diplomacy. Peraino begins with Lincoln’s opposition to the Mexican-American War and chronicles his later management, as president, of relations with France and the United Kingdom during the Civil War. A form of intellectual isolationism frequently mars the work of American historians, who often study U.S. politicians without appreciating how those figures’ perceptions of events overseas influenced their ideas about their country’s role in global affairs. Lincoln in the World avoids this pitfall, and although it is not the final word on some of the subjects it treats, it is an important step toward a richer and more useful understanding of the American past.Loading...Please enable JavaScript for this site to function properly."
1,Smart Shift,https://www.foreignaffairs.com/articles/united-states/2012-12-27/smart-shift,Smart Shift,"The shift of U.S. attention and resources to the Asia-Pacific region, a signature piece of President Barack Obama's foreign policy agenda, enjoys considerable bipartisan support in Washington and has earned the praise of scholars and practitioners alike. Skeptics demur, however, arguing either that this ""pivot"" -- or ""rebalancing,"" as administration officials now call it -- is toothless rhetoric or that it is a heavy-handed policy that has unnecessarily antagonized China."
2,"Marked for Life; Coercion, Control, Surveillance, and Punishment; The Hidden Gulag",https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/marked-life-coercion-control-surveillance-and-punishment-hidden,"Marked for Life; Coercion, Control, Surveillance, and Punishment; The Hidden Gulag","The Washington-based Committee for Human Rights in North Korea produces valuable research that sheds light on life in the “hermit kingdom.” These three recent reports reveal North Korea’s extraordinary system of repression. Collins describes the institution of songbun, under which each North Korean citizen is assigned “a heredity-based class and socio-political rank over which the individual exercises no control but which determines all aspects of his or her life.” Fifty-one subcategories are clustered into three classes, defined by their level of commitment to the regime: core, wavering, and hostile. Access to jobs, housing, medical care, and even marriage depends on one’s class status. Members of the lower classes are not allowed to live in relatively prosperous cities, such as Pyongyang. The regime directs foreign aid to the “core” group, while the lower groups—perhaps up to 80 percent of the population—suffer from famine and a high risk of political imprisonment."
3,Democratization in Africa; Governing Africa’s Changing Societies,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/democratization-africa-governing-africas-changing-societies,Democratization in Africa; Governing Africa’s Changing Societies,"These two collections assess the prospects for positive change in sub-Saharan Africa. Crawford and Lynch survey the region’s political progress and generally find it wanting. Although they concede that two decades of democratization have resulted in some improvement in political and civil rights, they argue that only a few countries in the region can really be considered fully democratic; most are little more than authoritarian regimes that occasionally hold rigged elections. The region has enjoyed strong economic growth in recent years, but the growth remains uneven and fragile and has resulted in increasing inequality and more polarized politics. The book also details the endemic state corruption, feckless political parties, growing ethnic conflict, and lack of basic security that hamstring sub-Saharan Africa, concluding that the region needs much more political reform. They criticize Western donors as mostly uninterested in deepening democracy and African elites as content with the status quo and therefore suggest that positive change is unlikely."
4,After Mandela: The Struggle for Freedom in Post-apartheid South Africa,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/after-mandela-struggle-freedom-post-apartheid-south-africa,After Mandela: The Struggle for Freedom in Post-apartheid South Africa,"Foster spent the last few years interviewing South African political elites and their relatives, civil-society activists, and a handful of “street kids” in South Africa’s burgeoning cities. He explores the contradiction at the core of postapartheid South Africa: the massive gap between the ideals of pluralist democracy articulated by the country’s exemplary constitution and the violence, corruption, and inequality that shape everyday society and politics. This analysis is not particularly original, but the book is salvaged by Foster’s ability to get his subjects to reveal themselves and shed light on their milieu and by his sharply drawn portraits of President Jacob Zuma and former President Nelson Mandela and his family. Foster emphasizes the differences between an older generation of black elites steeped in the discipline of the struggle against apartheid and a younger generation that views South Africa in more cosmopolitan terms and is less interested in politics than in pop music and designer clothes.Loading...Please enable JavaScript for this site to function properly."
5,RethinkHIV: Smarter Ways to Invest in Ending HIV in Sub-Saharan Africa,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/rethinkhiv-smarter-ways-invest-ending-hiv-sub-saharan-africa,RethinkHIV: Smarter Ways to Invest in Ending HIV in Sub-Saharan Africa,"Lomborg believes that better policies can come only from dispassionate cost-benefit analysis—which is just what his organization, the Copenhagen Consensus Center, claims to produce. In this book, he tackles the HIV/AIDS crisis in Africa. Chapters by top experts present state-of-the-art research on prevention and treatment, public health systems, and vaccines. These thorough analyses will be of interest to anyone who cares about the state of the pandemic, but they are almost completely silent on the political and social dimensions of the crisis. Moreover, most of the contributors concede that a lack of quality data precludes the kind of cost-benefit analysis that Lomborg promotes, and they put forward few strong policy recommendations other than to call for more research. The book concludes with a brief and disappointing reaction to the preceding chapters by a group of contributors Lomborg describes as “African civil society leaders,” which serves mostly to remind the reader of the unfortunate degree to which the fight against aids in Africa is conceived, funded, and directed from outside the continent.Loading...Please enable JavaScript for this site to function properly."
6,Reforming the Unreformable: Lessons From Nigeria,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/reforming-unreformable-lessons-nigeria,Reforming the Unreformable: Lessons From Nigeria,"Okonjo-Iweala is a veteran senior official at the World Bank, and she is often mentioned as a likely choice to become the bank’s president if and when Western powers stop insisting that an American lead the organization. In 2003, Nigerian President Olusegun Obasanjo asked Okonjo-Iweala to return to her native Nigeria to help the country deal with its massive foreign debt. Over the next few years, she helped persuade the country’s creditors to cancel 60 percent of the debt, making good use of her personal connections within the international financial community. But her attempts to enact economic reforms were less successful, at least in part because of the ambivalence of much of the Nigerian government. Fiscal and monetary reforms have played only a supporting role in helping Nigeria and other African countries achieve a level of economic stability in recent years: rising commodity prices, growing remittances from an increasingly wealthy diaspora, and the emergence of new investors, notably from China and India, have been at least as important. Meanwhile, Nigeria has made very little progress on other pressing problems, from its woeful infrastructure, to its dysfunctional agricultural sector, to its growing social inequality and persistent poverty. Those issues receive only passing references in Okonjo-Iweala’s upbeat account.Loading...Please enable JavaScript for this site to function properly."
7,"Liu Xiaobo, Charter 08, and the Challenges of Political Reform in China",https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/liu-xiaobo-charter-08-and-challenges-political-reform-china,"Liu Xiaobo, Charter 08, and the Challenges of Political Reform in China","Anyone pondering the choices confronting China’s recently installed new leadership will want to read this perfectly timed collection of stimulating essays by a diverse group of perceptive China watchers. That said, it will certainly discourage readers who believe that the time has come for the Chinese Communist Party to establish genuine democratic political and legal institutions. Indeed, the expert analyses presented here can lead to only one conclusion: the party will continue to rely on increasingly harsh repression to cope with the burgeoning social problems stemming from China’s prodigious economic development. That is likely to keep the lid on the boiling cauldron for the next five or ten years, but it is not a reliable path to the “harmony” and “stability maintenance” incessantly preached by party propagandists. Probing the texture and complexities of Chinese life, each of these essays helps readers understand why Chinese society has become so contentious. In their contributions, Béja, Joshua Rosenzweig, Willy Wo-Lap Lam, and a group of Chinese lawyers (led by the noted defense attorney Mo Shaoping) analyze the unjust, politicized prosecutions of the Nobel Peace Prize winner Liu Xiaobo and other valiant human rights advocates. Michaela Kotyzova explains why, despite the kinship between Liu’s Charter 08 and Charter 77, the manifesto written by Václav Havel when he was a young Czech dissident, one cannot expect China to follow the Czech path to freedom. And Fu, Pils, and Teng Biao relate the experiences and views of attorneys who have bravely taken on the authorities in China, a state in which, as Fu notes, “Lawyers cannot be the representatives of the people’s interests; only the Party can.”Loading...Please enable JavaScript for this site to function properly."
8,Resistant Islands: Okinawa Confronts Japan and the United States,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/resistant-islands-okinawa-confronts-japan-and-united-states,Resistant Islands: Okinawa Confronts Japan and the United States,"In recent years, the main source of friction in the U.S.-Japanese defense relationship has been local opposition to the basing of U.S. marines on the Japanese island of Okinawa. The resistance is motivated partly by the environmental and social effects of the presence of U.S. military facilities and also by public anger over crimes committed against Japanese citizens by U.S. servicemen. But McCormack and Norimatsu lay bare the resentment’s deeper historical roots. Okinawans see themselves as an ethnic minority, historically separate and geographically distant from the Japanese. Japan took possession of the Okinawan island chain in the late nineteenth century and later forced its inhabitants to bear terrible burdens during World War II. From 1945 to 1972, the territory was a U.S. military colony without any form of self-rule, and many Okinawans believe that even after the islands’ reversion to Japanese control, their interests have continued to be sacrificed on behalf of Tokyo’s relationship with Washington. The larger frame for McCormack and Norimatsu’s analysis is their sharply worded indictment of the U.S.-Japanese relationship, which they believe is constructed not so much to defend Japan as to serve a U.S. forward deployment strategy aimed at Southeast Asia and China.Loading...Please enable JavaScript for this site to function properly."
9,The China Choice: Why America Should Share Power,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/china-choice-why-america-should-share-power,The China Choice: Why America Should Share Power,"Here is a radical idea from Down Under: the United States should share power on an equal basis with China as part of a “Concert of Asia,” which would also include India and Japan. White, a former Australian defense official, sees an era of “sea-denial” coming, when the technology for striking major warships will be so far ahead of their defensive capabilities that even small powers will be able to prevent the largest navies from projecting power at low risk. Along with other factors, this will make it impossible for the United States to dominate the region as it once did and for China to dominate it as some believe it intends to do. White fears that the current U.S. posture of pushing back against Chinese assertiveness will lead to escalation. His arguments have been controversial in Australia, where some have interpreted them as counseling that Australia tilt preemptively toward China. Even if his proposed solution to the problem of how to create a stable balance of power in Asia is a bit too neat, the book is worth reading for its plainspoken analysis of how China’s rise is undermining the confidence of U.S. allies in the region. As China grows, White argues, no one can be sure that the Chinese “will settle for as little as an equal share in the leadership of Asia.”Loading...Please enable JavaScript for this site to function properly."
