,title1,page_url,title2,first_paragraph
0,Trump Time,https://www.foreignaffairs.com/issue-packages/2017-02-13/trump-time,What’s Inside,"After the most unusual election in modern U.S. history came the most unusual transition, to be followed, surely, by the most unusual presidency. As David Bowie might say, it is time to turn and face the strange."
1,"Humor, Silence, and Civil Society in Nigeria",https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/humor-silence-and-civil-society-nigeria,"Humor, Silence, and Civil Society in Nigeria","Dissatisfied with the increasing tendency of scholars to reduce the meaning of “civil society” to the activities of nongovernmental organizations, Obadare argues that the everyday discourse of Nigerians produces the kind of political effects—including resistance to the state’s authority and demands for accountability—that political scientists usually ascribe only to more institutional forms of civil society. Obadare contributes to the debate about what counts as civil society by making a compelling case that “associating is not undertaken by associations alone”: it also results from ordinary social life. His book is at its best when it brings his argument to life by cataloging and analyzing the witty stories, jokes, and wordplay that Nigerians employ to mock powerful politicians and government institutions. Public discourse undoubtedly shapes Nigerians’ attitudes toward their government, but it’s unclear whether it truly promotes state responsiveness, as Obadare maintains, or whether it mostly just palliates mass discontent."
2,Guinea-Bissau: Micro-State to “Narco-State”,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/guinea-bissau-micro-state-narco-state,Guinea-Bissau: Micro-State to “Narco-State”,"It is no surprise that Guinea-Bissau, with a population of less than two million and a GDP of just $7.5 billion, receives little attention from scholars. This excellent collection of essays on the West African country’s complicated politics is the first comprehensive English-language study of the topic to appear in more than a decade. Guinea-Bissau has weathered an unstable democracy since 1994, when it held its first multiparty elections. A brief civil war broke out in 1998–99; since then, there have been a number of military coups. Taken together, the essays collected here do a better job of describing the country’s political environment than of explaining the persistence of its toxic mixture of extreme poverty, weak state capacity, and rapacious elites. But a number of them usefully examine Guinea-Bissau’s transformation into a “narco-state,” the result of collusion between authorities and Latin American drug cartels, which has turned the country into a significant way station along the routes of the international drug trade."
3,Beyond Ethnic Politics in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/beyond-ethnic-politics-africa,Beyond Ethnic Politics in Africa,"The ethnic violence that has marred recent elections in African countries, such as Kenya and Nigeria, has reinforced the notion that African politics is structured by stringent ethnic logics. In fact, as Koter shows in her fine book, the political salience of ethnicity varies enormously within and across African countries. Even in countries with easily identifiable ethnic groups, politicians and political parties don’t necessarily rely on such cleavages. Based on a careful comparison of Benin and Senegal (and buttressed with examples from Botswana, Guinea, Kenya, and Mali), Koter’s research reveals that African leaders play the ethnic card on the national level only when they can’t rely on strong traditional or religious leaders at the local level to mobilize voters on their behalf or when they lack the organizational capacity and resources to make broader appeals based on promises to deliver services and create economic opportunity. Koter’s model of careful scholarship is representative of a wider trend toward high-quality research on the evolution of African electoral politics."
4,The Mayor of Mogadishu: A Story of Chaos and Redemption in the Ruins of Somalia,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/mayor-mogadishu-story-chaos-and-redemption-ruins-somalia,The Mayor of Mogadishu: A Story of Chaos and Redemption in the Ruins of Somalia,"With the end of the Islamist militia al Shabab’s control of Mogadishu in 2011, the establishment of a new federal constitution in 2012, and the significant decline in political violence since then, Somalia seems as close as it ever has been to escaping the bloodshed and chaos that have plagued it for so long. Harding’s stunning book relates the country’s recent history through the perspective of one man. The result is great storytelling by a master reporter. Mohamud “Tarzan” Nur was born into rural poverty before Somalia won its independence from the United Kingdom in 1960. He was brought up in a bleak orphanage in Mogadishu and spent his childhood as a street urchin respected for his fighting skills. But he grew up to become a civil engineer and successful businessman, first in Saudi Arabia and later in London. In 2010, he returned to Somalia after the country’s transitional government appointed him mayor of Mogadishu. At its strongest, Harding’s portrait of him resembles a Somali version of Charles Dickens’ David Copperfield; the passages evoking 1960s street life in Mogadishu alone make the book worth reading. Harding never whitewashes Nur’s faults, giving voice to some of his detractors and pointing to a few shady episodes that have dogged him. But Harding renders Nur as a symbol of the optimism and resilience that Somalis have demonstrated even in the face of their country’s collapse. By the end of the book, most readers will find themselves rooting for Nur, Mogadishu, and Somalia."
5,Subversive Lives: A Family Memoir of the Marcos Years,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/subversive-lives-family-memoir-marcos-years,Subversive Lives: A Family Memoir of the Marcos Years,"A militant leftist movement has existed in various forms in the Philippines since the early twentieth century. It burgeoned from the 1960s through the 1980s as students and young professionals reacted to Ferdinand Marcos’ repressive rule and his 1972 imposition of martial law. Seven of the ten Quimpo siblings were among those who joined the Maoism-influenced Communist Party of the Philippines (CPP). All who survive have contributed chapters to this collective memoir, which manages to present a coherent story despite the multitude of voices. The family saga began when the older siblings demonstrated against the Vietnam War as high school students, to the horror of their cautious, hard-working parents. Step by step, the children deepened their involvement, until most were living on the run, trying to spark an armed revolution. The male siblings suffered imprisonment, torture, and exile. With the end of the Marcos dictatorship and the breakup of the CPP, the surviving siblings returned to their middle-class roots as teachers and government officials, although they remain outraged by the injustices in Philippine society. At once political and personal, this is a valuable source on a lesser-known chapter of Philippine history."
6,Dealing With an Ambiguous World; Choices: Inside the Making of India’s Foreign Policy,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/dealing-ambiguous-world-choices-inside-making-indias-foreign,Dealing With an Ambiguous World; Choices: Inside the Making of India’s Foreign Policy,"Realism is a worldview forced by circumstance on tiny Singapore, and few articulate it better than Kausikan, who in 2013 retired as the top civil servant in the country’s Ministry of Foreign Affairs. The lectures collected in his book brim with insights. “The small countries of Southeast Asia have lived in the midst of competition by larger powers for many centuries,” he points out; “to balance, hedge, and bandwagon is embedded in our foreign policy dna.” Washington and Beijing will find a way to get along since the United States cannot contain China and China cannot expel the United States from Asia. But he warns the region’s smaller countries that “when major powers strike a deal, they generally try to make lesser beings pay the price.” An equal opportunity critic, he calls into question the alleged universality of Western values while also admonishing China that a great power “cannot forever portray itself as a victim without calling its intentions into question.” And to endear himself to academics, he states, “Any resemblance between what I studied and what I did for a living is almost coincidental.”"
7,Electoral Reform and National Security in Japan: From Pork to Foreign Policy,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/electoral-reform-and-national-security-japan-pork-foreign-policy,Electoral Reform and National Security in Japan: From Pork to Foreign Policy,"Before 1994, Japan elected the lower house of its parliament using an unusual “multimember district” system that forced candidates from each party to run not only against the other party but also against one another. As a result, candidates tended to build ties with relatively small, safe pools of voters, delivering them a stream of targeted building projects, subsidies, and other help that Catalinac terms “pork.” In 1994, the electoral system was changed to one that combined single-member districts and proportional representation, forcing candidates to broaden their appeal to larger constituencies. Ever since, scholars have debated the policy impact. Catalinac uses an innovative computerized analysis of candidates’ election manifestoes to show that after the reform they paid more attention to national security issues than before, and she argues that this helps explain the government’s moves toward a more assertive security policy. She responds resourcefully to possible objections, among them that the manifestoes don’t matter much in Japanese election campaigns and that security policy more likely shifted because of changes in the threat environment. Her contribution will not end the debate, but it offers an interesting new twist."
8,"How China Escaped the Poverty Trap; Centrifugal Empire: Central-Local  Relations in China; Unlikely Partners: Chinese Reformers, Western Economists, and the Making of Global China",https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/how-china-escaped-poverty-trap-centrifugal-empire-central-local,"How China Escaped the Poverty Trap; Centrifugal Empire: Central-Local  Relations in China; Unlikely Partners: Chinese Reformers, Western Economists, and the Making of Global China","Are there lessons in the Chinese miracle for other countries that want to surge from deep poverty to advanced development in a matter of decades? Surveying the experience of three Chinese counties, Ang cuts through the usual debate about whether good governance or economic growth should come first, seeing a more cyclical process at work. First, authorities allowed markets to emerge even though they were hampered by corruption, weak property rights, and underregulation. Market activity then generated problems that required officials to build stronger institutions, which in turn fostered the further development of markets."
9,Ike’s Gamble: America’s Rise to Dominance in the Middle East,https://www.foreignaffairs.com/reviews/capsule-review/2017-02-13/ikes-gamble-americas-rise-dominance-middle-east,Ike’s Gamble: America’s Rise to Dominance in the Middle East,"In this richly researched, brisk, and insightful book, Doran argues that during the Suez crisis of 1956, U.S. President Dwight Eisenhower and his advisers were in the grip of a misleading diplomatic paradigm, operating under a flawed set of assumptions about how international politics worked. Despite mounting evidence to the contrary, they believed they could appease the Egyptian leader Gamal Abdel Nasser by extracting concessions from his British, French, and Israeli adversaries. Instead, U.S. protection only whetted Nasser’s geopolitical appetite, and Eisenhower eventually rued his administration’s folly. Ike’s Gamble is broadly persuasive, but it loses traction in places. The author sweepingly characterizes, and sometimes dismisses, the work of other historians but seldom tells readers who they are. Moreover, although Doran deftly exposes Nasser’s cynicism and aggressiveness, he downplays the defensive aspects of the Egyptian leader’s position. During the period in question, Egypt endured Israeli sabotage and an invasion launched by British, French, and Israeli forces. Meanwhile, Egypt’s ally Syria faced subversive attacks launched by Iraq, the United Kingdom, and the United States. Doran acknowledges most of those realities but, echoing the U.S. policymakers he criticizes, does not permit them to dislodge his own favored paradigm. Still, the book offers a forceful and challenging interpretation of the Suez crisis that no student of Middle Eastern history can afford to ignore."
