,title1,page_url,title2,first_paragraph
0,European Foreign Policy Scorecard 2010,https://www.foreignaffairs.com/reviews/capsule-review/2011-09-01/european-foreign-policy-scorecard-2010,European Foreign Policy Scorecard 2010,"Commentators argue endlessly about whether the EU’s foreign policy is a success or a failure. Vaïsse, a foreign policy analyst at the Brookings Institution, and Kundnani, a former journalist working for the European Council on Foreign Relations, assembled a team of researchers in an effort to get beyond such “glass half empty or half full” debates. They assign numerical ratings to the annual performance of EU foreign policy and intend to update them every year. The strength of the exercise lies in the details: 80 separate issues are rated on the extent to which EU member states agree on a policy, the resources committed to the issue, and the outcome. Its weakness lies in the media-friendly aggregation of scores into a single number and a letter grade (A to F) for each issue. This oversimplifies. Is unity is a component of success, or are some issues better handled by a vanguard of leading countries? Does grading Europe down for failing to devote massive resources and political will to difficult areas with nearly intractable tradeoffs, such as climate change or Chinese human rights, simply penalize politicians for setting sensible priorities? Readers should ignore the grades and focus on the subtler virtues of this pioneering experiment in foreign policy analysis.Loading...Please enable JavaScript for this site to function properly."
1,Commanding Democracy in Egypt,https://www.foreignaffairs.com/articles/north-africa/2011-09-01/commanding-democracy-egypt,Commanding Democracy in Egypt,"Many of the iconic images from Egypt's revolution depict the Egyptian military supporting the uprising in Tahrir Square. As soldiers joined demonstrators and allowed them to scrawl ""Mubarak Leave"" on the sides of their tanks, the protesters became convinced that the military would protect the revolution and move Egypt toward democracy. The Egyptian army's top commanders pledged to do just that. The day after Hosni Mubarak fell, the Supreme Council of the Armed Forces (SCAF), the military body now governing the country, vowed to ""ensure a peaceful transition of authority within a free and democratic system that allows an elected civilian authority to take charge of governing the country."" Yet the SCAF's attempts to curtail dissent and the democratic process have fueled doubts about its true intentions. Will the military fulfill its promise to support democracy? Or will it seek to replace Mubarak's rule with its own or that of a friendly autocrat?"
2,"Invading Afghanistan, Then and Now",https://www.foreignaffairs.com/reviews/review-essay/2011-08-19/invading-afghanistan-then-and-now,"Invading Afghanistan, Then and Now","""As the result of two successful campaigns, of the employment of an enormous force, and of the expenditures of large sums of money,"" the secretary of state observed, ""all that has yet been accomplished has been the disintegration of the State . . . and a condition of anarchy throughout the remainder of the country."" A highly decorated general, recently returned from service in Kandahar, concluded, ""I feel sure that I am right when I say that the less the Afghans see of us the less they will dislike us."" The politician was Spencer Cavendish, Marquis of Hartington, the British secretary of state for India. The general was Sir Frederick Roberts, who eventually became a field marshal and the subject of three ballads by Rudyard Kipling. The year was 1880. As U.S. President Barack Obama tries to wind down the longest war in U.S. history, while leaving behind some measure of stability, he would be wise to keep in mind this bitter truth: most of Afghanistan's would-be conquerors make the same mistakes, and most eventually meet the same disastrous fate."
3,Tokyo's Transformation,https://www.foreignaffairs.com/articles/japan/2011-08-19/tokyos-transformation,Tokyo’s Transformation,"The earthquake and tsunami that struck northeastern Japan on March 11, 2011, caused almost unimaginable damage and misery. In a surge of floodwater that lasted just two minutes, Japan lost nearly as many people as a proportion of its population as the United States did during the entire Vietnam War. The subsequent meltdown of the Fukushima nuclear reactors deepened the crisis."
4,The Unbreakable Muslim Brotherhood,https://www.foreignaffairs.com/articles/north-africa/2011-09-01/unbreakable-muslim-brotherhood,The Unbreakable Muslim Brotherhood,"The protesters who led Egypt's revolt last January were young, liberal, and linked-in. They were the bloggers who first proposed the demonstrations against Hosni Mubarak on Twitter; the Facebook-based activists who invited their ""friends"" to protest; and Wael Ghonim, the 30-year-old Google executive who, after Egypt's state security agency detained him for 12 days, rallied the crowds to hold Tahrir Square. Far from emulating Ayatollah Ruhollah Khomeini, they channeled Thomas Paine, calling for civil liberties, religious equality, and an end to Mubarak's dictatorship. Their determination, punctuated by the speed of their triumph, fueled optimism that the long-awaited Arab Spring had finally sprung -- that the Middle East would no longer be an autocratic exception in an increasingly democratic world."
5,Palestine Goes to the UN,https://www.foreignaffairs.com/articles/middle-east/2011-08-19/palestine-goes-un,Palestine Goes to the UN,"Mahmoud Abbas, the president of the Palestinian Authority (PA) and chair of the Palestine Liberation Organization (PLO), plans to call on the United Nations in September to recognize a Palestinian state and admit it as a full member of the organization. This strategy marks a dramatic shift in the Palestinians' approach to the conflict with Israel: they are not seeking to revive the moribund peace process; they are seeking to bypass it altogether."
6,The Middling Kingdom,https://www.foreignaffairs.com/articles/china/2011-08-19/middling-kingdom,The Middling Kingdom,"By any measure, China's economic growth has been unprecedented, even miraculous. According to the International Monetary Fund, the Chinese economy grew by an average of 9.6 percent per year between 1990 and 2010. At the beginning of the recent global financial crisis, many feared that the Chinese growth engine would grind to a halt. In late 2008, Chinese exports collapsed, triggering fears of political instability and popular revolt in the country. In the end, however, the global economic crisis turned out to be little more than a pothole on the road of China's economic growth. Inflationary pressures may now be building up in China, and China's property bubble may be threatening to burst, but most economists continue to predict rapid growth for the country well into the future. Although their forecasts vary widely, they seem to share the view that China's growth will be fast—if not as fast as it has been—and that this rate of growth will continue for decades. These predictions are at once cautious about the near future (China's performance will not be as extraordinary as it has been) and optimistic about the distant future (they see no end to China's upward trajectory). By coincidence or design, they are moderated extrapolations of current trends."
7,The Inevitable Superpower,https://www.foreignaffairs.com/articles/china/2011-08-19/inevitable-superpower,The Inevitable Superpower,"To debtors, creditors can be like dictators. Governments in financial trouble often turn to the International Monetary Fund as supplicants, and acting at the behest of its own major creditors, the IMF often imposes tough conditions on them. After the Asian financial crisis of the late 1990s, Mickey Kantor, U.S. trade representative under President Bill Clinton, called the organization ""a battering ram,"" because it had served to open up Asian markets to U.S. products. During the 1956 Suez crisis, the United States threatened to withhold financing that the United Kingdom desperately needed unless British forces withdrew from the Suez Canal. Harold Macmillan, who, as the British chancellor of the exchequer, presided over the last, humiliating stages of the crisis, would later recall that it was ""the last gasp of a declining power."" He added, ""perhaps in 200 years the United States would know how we felt."""
8,Afghanistan's Ethnic Puzzle,https://www.foreignaffairs.com/articles/afghanistan/2011-08-19/afghanistans-ethnic-puzzle,Afghanistan’s Ethnic Puzzle,"In late 2001,when U.S. forces expelled the Taliban from Afghanistan, the country appeared headed for a breakup. The United States and the rest of the international community feared that Afghanistan's rival ethnic groups would use their regional power bases to pull apart any unitary state, forming in its place independent ministates or aligning with their ethnic brethren across Afghanistan's borders. At the time, such fears seemed credible: NATO troops were still dealing with the fallout from the violent disintegration of the former Yugoslavia in the 1990s."
9,Leaving Afghanistan to the Afghans,https://www.foreignaffairs.com/articles/afghanistan/2011-08-19/leaving-afghanistan-afghans,Leaving Afghanistan to the Afghans,"In the summer of 2011, I visited the Afghan army's Regional Military Training Center in Helmand Province. The recruits had been there for two weeks, and they looked as strong as any group of U.S. soldiers in basic training. The Afghan drill instructors were as competent, and had the same cocky swagger, as American ones. ""Sir, look at all of our volunteers,"" one drill sergeant proudly said to me. ""They're great. We have already won. . . . We just don't know it yet."""
