,title1,page_url,title2,first_paragraph
0,The Undead Past,https://www.foreignaffairs.com/issue-packages/2017-12-12/undead-past,What’s Inside,"How do nations handle the sins of the fathers and mothers? Take genocide, or slavery, or political mass murder. After such knowledge, what forgiveness—and what way forward? The Germans have a word for it, of course: Vergangenheitsbewältigung, or “coming to terms with the past.” But the concept is applicable far beyond the Nazis—as Americans belatedly recognized when Robert E. Lee shot to the front of the culture wars last August after the riots in Charlottesville, Virginia."
1,From Nazism to Never Again,https://www.foreignaffairs.com/articles/western-europe/2017-12-12/nazism-never-again,From Nazism to Never Again,"Defeated regimes are not only swiftly removed from power but often immediately erased from memory as well. When Adolf Hitler’s “thousand-year German Reich” came crashing down in 1945 with the Allied victory in World War II, reminders of the 12 years of its actual existence were hastily scrubbed away as Germans scrambled to adjust to life after Nazism. Stone swastikas were chiseled off the façades of buildings, Nazi insignia were taken down from flagpoles, and, in towns and cities across Germany, streets and squares named after Hitler reverted to their previous designations."
2,Let Women Work,https://www.foreignaffairs.com/articles/2017-12-12/let-women-work,Let Women Work,"In June, Saudi Arabia will make it legal for women to drive, marking the end of one of the world’s most conspicuous examples of gender discrimination. The ban’s removal has been rightly hailed as a victory in a country that systematically limits women’s freedoms. But for Saudi officials, this policy reversal has more to do with economics than concern for women’s rights. In recent years, even culturally conservative countries such as the Gulf kingdom have begun to recognize that they cannot get ahead if they leave half of their human capital behind."
3,Police in Africa: The Street Level View,https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/police-africa-street-level-view,Police in Africa: The Street Level View,"Because maintaining law and order is such a vital function of the state, studying policing can reveal clues about the nature of a country’s government. In its better chapters, this collection of insightful ethnographic studies of policing in sub-Saharan Africa details the accomplishments and limits of state building in the region. Police organizations there continue to be shaped by colonial-era institutions but demonstrate surprisingly strong norms of professionalism, even as individual police officers struggle to perform their jobs with limited means in increasingly dangerous environments. Well-organized police bureaucracies have formed in recent decades, but various forms of bribery and corruption remain extremely common, and inadequate skill levels persist. A fascinating chapter by Beek deconstructs the practices at a police checkpoint in Ghana, where officers will ignore multiple infractions if a citizen offers them a small gift. This ritual follows long-standing local norms, but the behavior of individual police officers is increasingly shaped by worries that people will complain about them on local radio stations, which may result in social sanctions, as well as an official reprimand."
4,Radio Okapi Kindu: The Station That Helped Bring Peace to the Congo; A Memoir,https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/radio-okapi-kindu-station-helped-bring-peace-congo-memoir,Radio Okapi Kindu: The Station That Helped Bring Peace to the Congo; A Memoir,"In 2004, Bakody spent nine months in Kindu, a provincial capital in the Democratic Republic of the Congo, managing a radio station set up by the UN peacekeeping force at a time when the country’s civil war, which originally began in 1996, appeared to be winding down. (In fact, it has still yet to fully end.) She has written a deeply affecting memoir of her time there, one that details the enormous difficulties faced by journalists in poor, war-torn regions with great empathy. The usual problem with this type of book is that it places too much attention on the foreign narrator and too little on the local people. But Bakody inserts herself in the story mostly to deprecate her own experience and knowledge and emphasizes instead her local colleagues, who made the radio station a success—often at great personal sacrifice and risk. One dramatic highlight is the brilliantly understated account that one of Bakody’s colleagues gives of how he was brutally beaten by soldiers in retaliation for a story he wrote about the army’s poor performance in battle. Thanks to Bakody’s talent for snappy dialogue, eye for detail, and humorous prose, the book never flags, even when its pace slows down to capture the everyday slog of running a radio station."
5,Boko Haram: The History of an African Jihadist Movement,https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/boko-haram-history-african-jihadist-movement,Boko Haram: The History of an African Jihadist Movement,"A number of solid journalistic accounts of the rise of Boko Haram have appeared in recent years, but Thurston’s scholarly work stands out and deserves a wide readership. It offers an authoritative take on the group’s murky origins and wisely situates its rise within the context of Nigerian political history. In particular, Thurston’s account links the divisions and lively debates within Nigerian Islam in the 1970s and 1980s to the radical anti-Western views developed by Boko Haram’s first leader and ideologue, Mohammed Yusuf. Thurston also discusses the regionalization of the emergency created by Boko Haram’s assault, which has now spread to Cameroon, Chad, and Niger, places where the jihadists launched several hundred armed attacks in 2016 alone. Thurston’s most troubling argument is that the Nigerian state’s intensely repressive response to Boko Haram has served only to further radicalize the organization. Where this otherwise superb book falls short, however, is in its vague call to pursue a political solution that would involve governmental negotiations with Boko Haram."
6,"Another Fine Mess: America, Uganda, and the War on Terror",https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/another-fine-mess-america-uganda-and-war-terror,"Another Fine Mess: America, Uganda, and the War on Terror","Epstein joins a number of other critics of current U.S. policy in Africa in noting that the “war on terror” has led Washington to sharply increase military assistance to the region, emphasize stability over democracy, and tacitly or explicitly support dictators. Epstein focuses her criticism on Washington’s relationship with the regime of Ugandan President Yoweri Museveni, who has been in power since the mid-1980s. For decades, Museveni has received massive amounts of U.S. support, all in the name of containing Islamist regimes in nearby Somalia and Sudan. In Epstein’s telling, Museveni has manipulated Washington to maintain his own rapacious rule and has exported instability throughout Uganda’s neighborhood. Epstein thus partly blames the United States for the civil wars in Somalia and South Sudan and for the 1994 genocide in Rwanda and the long-running conflict in the Democratic Republic of the Congo, which she suggests would not have happened without U.S. support of Museveni. It is worth asking whether the Americans have given a blank check to their Ugandan ally, and Epstein has produced an often troubling indictment of U.S. policy. But her book tends to exaggerate the influence of both Uganda and the United States in shaping the area’s awful recent history."
7,"A Moonless, Starless Sky: Ordinary Women and Men Fighting Extremism in Africa",https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/moonless-starless-sky-ordinary-women-and-men-fighting-extremism,"A Moonless, Starless Sky: Ordinary Women and Men Fighting Extremism in Africa","Avoiding standard reportorial clichés about Africa, Okeowo, a Nigerian American journalist, narrates four stories about ordinary people thrust into extraordinary circumstances. One story describes the oddly resilient relationship between two young Ugandans kidnapped by the Lord’s Resistance Army: a man forced to fight for the group and an abducted woman whom its leaders assigned to be the man’s sex slave—and who now live together as husband and wife after having separately escaped the militants’ clutches. Another describes a young Somali woman who pursues her passion for basketball in war-torn Mogadishu despite receiving death threats from radical Islamists. A third portrays the life of a modern-day slave in rural Mauritania and then profiles the work of a Mauritanian abolitionist. And a final tale revolves around a young Nigerian girl who escaped after being kidnapped by the jihadists of Boko Haram and a middle-aged man who leads a group of citizens fighting against them. Okeowo masterfully fleshes out her subjects, allowing them to come alive on the page while also capturing the complexities of contemporary African societies. She never holds back on the brutal details, yet the reader comes away somehow more sanguine about the region."
8,"Hard Target: Sanctions, Inducements, and the Case of North Korea",https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/hard-target-sanctions-inducements-and-case-north-korea,"Hard Target: Sanctions, Inducements, and the Case of North Korea","Both of the main strategies that the major powers and international institutions have employed to deal with North Korea—sanctions and engagement—are based on an economic logic that the authors of this rigorous analysis believe to be flawed. Such policies were supposed to work by hurting or helping the general population—but the public’s welfare is of little concern to Pyongyang’s leaders. When punishments or payoffs were narrowed to target the core group of leaders, they found ways of passing the suffering to the people. When carrots were offered along with sticks, they took them without making policy changes. Moreover, both strategies were vulnerable to the lack of coordination among Pyongyang’s negotiating and trading partners. Haggard and Noland substantiate their arguments with empirical data on North Korea’s authoritarian political structure, autarkic policies, opportunistic and often illicit foreign trade, and ability to wring aid and investment not only from China but also from South Korea. They use a survey of Chinese and South Korean firms doing business with North Korea to show that engagement does not increase marketization; it plays into the hands of Pyongyang’s state enterprises. The authors’ analysis provides many reasons to doubt that the enhanced sanctions regime recently put in place will bring North Korea to the negotiating table."
9,"Asia’s Reckoning: China, Japan, and the Fate of U.S. Power in the Pacific Century",https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/asias-reckoning-china-japan-and-fate-us-power-pacific-century,"Asia’s Reckoning: China, Japan, and the Fate of U.S. Power in the Pacific Century","McGregor takes a fresh look at the defining triangle of East Asian power politics, which links China, Japan, and the United States. Having served as a correspondent in all three capitals, he has a sharp eye for personalities and policy factions, as well as a firm grasp of geopolitics. His fascinating narrative of the three countries’ relations over 50 years is filled with fresh anecdotes drawn from interviews and newly released archival documents. From the outside, the shape of the relationships appears fixed, with Tokyo and Washington lined up firmly against Beijing. But McGregor’s close analysis reveals a constant fluidity. Flinty realism has usually driven trilateral diplomacy, but in McGregor’s view, no factor has done more to sustain the shape of the triangle than Japan’s inability to allay Chinese resentment over the depredations of the 1930s and 1940s. At a moment when U.S. President Donald Trump is challenging the U.S. relationship with both Asian powers, McGregor warns that a breakdown in the U.S.-Japanese alliance could lead to a three-way free-for-all that would force Japan to develop nuclear weapons."
10,Red at Heart: How Chinese Communists Fell in Love With the Russian Revolution,https://www.foreignaffairs.com/reviews/capsule-review/2017-12-12/red-heart-how-chinese-communists-fell-love-russian-revolution,Red at Heart: How Chinese Communists Fell in Love With the Russian Revolution,"Thousands of Chinese Communists went to Moscow in the 1920s and 1930s to learn from the Soviet Union. Moved by revolutionary idealism and liberationist sexual ideas, many fell in love, some with each other and others (especially the men) with Russians. These Moscow-born relationships flourished while the two countries were allied and suffered when they split. One sojourner, Chiang Ching-kuo, married a Russian woman and later became president of Taiwan. McGuire presents a richly researched set of personal stories, involving both the lovers and their children, nested within a larger political story. Today, Chinese President Xi Jinping is striving to resurrect the selfless “party spirit” of a mythical golden age. As Xi extols the supposed virtues of that era, Chinese would do well to remember the chaotic personal lives of those who built the Chinese Communist Party in the first place."
