,title1,page_url,title2,first_paragraph
0,The Power of Populism,https://www.foreignaffairs.com/issue-packages/2016-10-17/power-populism,What’s Inside,"On November 8, scores of millions of voters will cast their ballots for the most remarkable presidential candidate in the history of American politics—a charismatic real estate developer turned reality TV star whose strident populism and checkered past have been denounced even by many in his own party.  Last June, meanwhile, defying most of the country’s establishment, a majority of voters in the United Kingdom opted to abruptly exit the European Union, throwing the region’s future into chaos. And elsewhere in Europe, surging populist parties now control parliamentary majorities or pluralities in six countries and share in government in three others. What tectonic shifts are generating these earthquakes? How and why has populism reemerged with a vengeance in the heart of the advanced industrial world, and what will happen next? These are the questions we try to answer in this issue’s lead package, drawing as usual on a broad range of experts from various perspectives. The package kicks off with a fascinating interview with Marine Le Pen, the second-generation leader of France’s National Front, western Europe’s flagship populist party, who endorses Donald Trump, defends the burkini ban, and calls for a “Frexit.” Then, Fareed Zakaria surveys the West’s populist revival, arguing that its roots lie in the convergence of opinion on economic policy, the divergence of opinion on culture, and a pushback against increased immigration. Michael Kazin looks at the Trump phenomenon through the history of American populism, casting the fiery candidate as the latest champion of the ethnonationalist strand of the movement, which trains its fire on nonwhite “others” below as much as nefarious elites above. Cas Mudde explores the European scene, tracing how the decades-long erosion of support for mainstream political parties created an opening for outsider challenges. And Shannon O’Neil explains why Latin America, long a region notorious for its populist political antics, has moved away from populism in recent years. Sheri Berman dispels the notion that today’s populists are fascists but warns that they are symptoms of a decline in the ability of traditional political parties on both the left and the right to satisfy the needs of most voters—a trend that could lead to even greater turmoil down the road. And Pankaj Mishra locates the West’s populist surge in a broader uprising around the world against elites who have backed neoliberal globalization while ignoring the persistence of massive inequalities. Whatever the U.S. election results turn out to be, it is clear that today’s populist revolt cannot be ignored or dismissed. New voices are being heard, new issues are being forced onto the agenda, and politics as usual is unlikely to return anytime soon."
1,The End of White Christian America,https://www.foreignaffairs.com/reviews/capsule-review/2016-10-17/end-white-christian-america,The End of White Christian America,"The combination of a decline in the percentage of Americans who consider themselves white and a decline in the percentage of those white Americans who call themselves Christian leads Jones to announce the death of “white Christian America” and the end of the long period during which it defined the national discourse. This topic matters, but the book disappoints. Readers looking for insights into how this shift will change U.S. politics and culture won’t find much to chew on here. Jones, a product of the liberal wing of American Protestantism, seems more interested in scoring polemic points against evangelical rivals than in analyzing what he argues is an epochal transformation. It’s a missed opportunity: something is clearly happening in the world of American religion, but The End of White Christian America offers only a few tantalizing insights into what it might mean."
2,Off-Target,https://www.foreignaffairs.com/articles/2016-10-12/target,Off-Target,"Not one of the articles in your package “Tomorrow’s Military” (September/October 2016) addresses the impact of climate change on the U.S. armed forces or the world in which they will operate. Yet in a 2015 report to Congress, the U.S. Department of Defense noted that “climate change is an urgent and growing threat to our national security, contributing to increased natural disasters, refugee flows, and conflicts over basic resources such as food and water. These impacts are already occurring, and the scope, scale, and intensity of these impacts are projected to increase over time.”"
3,"Been There, Done That",https://www.foreignaffairs.com/articles/2016-10-12/been-there-done,"Been There, Done That","Fred Kaplan (“Rethinking Nuclear Policy,” September/October 2016) rightly argues that “the United States stands on the precipice of another nuclear debate,” as its leaders confront major decisions about how to modernize its nuclear forces. But his closing argument is misleading. Kaplan claims that “no civilian officials have scrutinized the U.S. nuclear war plan . . . since the review of a quarter century ago”; he concludes that “it’s long past time” for the government to review its approach to nuclear weapons, “scouring the war plan clean, as if there were no nuclear weapons at all, then building it up from scratch, based on a rational assessment of how many are needed, to do what.”"
4,"The Ghana Reader: History, Culture, Politics",https://www.foreignaffairs.com/reviews/capsule-review/2016-12-12/ghana-reader-history-culture-politics,"The Ghana Reader: History, Culture, Politics","This collection of essays, scholarly articles, newspaper reports, poems, and song lyrics provides a wonderful introduction to Ghana and its people, stretching all the way back to prehistoric times. Opening the book to virtually any page yields a judiciously selected text that reveals something about Ghana: Konadu’s reflections on the origins of Akan ethnic identity; a poem by Abena Busia about a famous private school in Accra that sits in what was once a dense forest with spiritual significance for locals; a lovely essay by Esi Sutherland-Addy about the funeral of a traditional king in eastern Ghana. The book ends with the poet Kwesi Brew’s laud of Ghana’s resilience:"
5,"Muslims Talking Politics: Framing Islam, Democracy, and Law in Northern Nigeria",https://www.foreignaffairs.com/reviews/capsule-review/2016-10-12/muslims-talking-politics-framing-islam-democracy-and-law-northern,"Muslims Talking Politics: Framing Islam, Democracy, and Law in Northern Nigeria","Since the mid-1990s, several states in Nigeria’s predominantly Muslim north have sought to institutionalize Islamic law (sharia). Kendhammer combines deft ethnographic research with a deep knowledge of Nigerian history and culture to examine this trend, its implications for democracy and liberalism, and the reasons why many Muslim Nigerians have welcomed it. He finds that although some northern politicians have cynically exploited Muslim fears of being attacked and marginalized in an increasingly secular society in order to promote sharia, many ordinary Muslim Nigerians required little convincing: they sincerely believe that implementing Islamic law will improve the performance of woefully deficient state administrations and legal systems, encourage economic development, and lead to a more responsive democracy. In practice, Kendhammer finds that sharia has served to strengthen the state’s regulatory apparatus over religion, and that it has also harmed the interests of non-Muslim minorities. Meanwhile, sharia’s effects on good governance and growth have been inconsistent and partial."
6,Women and Power in Postconflict Africa,https://www.foreignaffairs.com/reviews/capsule-review/2016-10-12/women-and-power-postconflict-africa,Women and Power in Postconflict Africa,"The country with the world’s largest proportion of female legislators is Rwanda, where, following national elections in 2013, 64 percent of the seats in Parliament were held by women. In this regard, Rwanda—which barely more than two decades ago was mired in a genocidal civil war—is exceptional but not quite an exception in sub-Saharan Africa. As Tripp’s book convincingly demonstrates, countries in the region that have suffered civil wars have empowered women to a significantly greater extent than countries that have not. Based on data-rich case studies of Angola, Liberia, and Uganda, Tripp argues that since the 1990s, protracted periods of civil conflict have led to changes in the nature of gender relations. Peace agreements have contained measures, including constitutional reforms, that have mandated greater gender equality. Tripp argues that the main factors behind such steps are domestic in nature but also acknowledges the influence of the international institutions and foreign donors that have more systematically supported gender equality in the last quarter century. This is an optimistic but not misty-eyed book, and Tripp concedes that much work remains to be done in securing rights and opportunities for African women."
7,Ebola: How a People’s Science Helped End an Epidemic,https://www.foreignaffairs.com/reviews/capsule-review/2016-10-12/ebola-how-peoples-science-helped-end-epidemic,Ebola: How a People’s Science Helped End an Epidemic,"In 2013, when the Ebola epidemic broke out in Guinea, Liberia, and Sierra Leone, many issued grim predictions about its likely impact, as it was widely believed that these desperately poor countries lacked the health-care infrastructure necessary to contain the highly infectious virus. Thankfully, the worst fears were not realized, as a large international effort helped to eventually halt the spread of the disease, although not before more than 11,000 people had died. In this provocative book, Richards argues that the international response may actually have extended the epidemic’s duration, as it offered no medical solution (no cure or vaccine is yet available) and slowed the ability of the affected populations to develop the cultural and behavioral adaptations that were ultimately the key to defeating the virus—for example, changes to practices around care for the ill and burial of the dead. Too often, the well-intentioned international response was shaped by a top-down logic that sought to impose novel practices on people rather than work with them to adapt their existing customs to the new reality."
8,Morning in South Africa,https://www.foreignaffairs.com/reviews/capsule-review/2016-10-17/morning-south-africa,Morning in South Africa,"In the process of making the contrarian argument that South Africa’s prospects are promising despite the country’s current difficulties, Campbell has also written an excellent introduction to the South African political economy. After a concise history of the recent past, Campbell ably surveys such policy areas as economic development, health care, and education. He repeatedly concedes that South Africa’s performance since the end of apartheid has been mediocre at best, but he also sees reasons for meas-ured optimism. Inequality is rising, but some poverty alleviation has taken place. The quality of educational opportunities for black South Africans remains low, but there has been a notable increase in their overall access to education. Corruption is increasing and the ruling African National Congress shows signs of an authoritarian drift, but the judiciary remains professional and largely apolitical. Campbell’s optimism stems from his belief that the country’s democratic institutions are strong and resilient and that its people have already completed much of the hard work of building a “nonracial” democracy. Whether or not one finds that persuasive, the book’s reasonable tone and fact-based review of the record represent a useful antidote to more common alarmist accounts. Also welcome is Campbell’s call for more active and ambitious U.S. engagement with South Africa."
9,Trading With the Enemy: The Making of U.S. Export Control Policy Toward the People’s Republic of China,https://www.foreignaffairs.com/reviews/capsule-review/2016-10-17/trading-enemy-making-us-export-control-policy-toward-peoples,Trading With the Enemy: The Making of U.S. Export Control Policy Toward the People’s Republic of China,"During the Cold War, the United States made the sensible decision to restrict the export of advanced military technologies to its chief strategic rival, the Soviet Union. In contrast, U.S. high-tech firms now need access to large and growing markets in China in order to fund the research and development that keeps them at the cutting edge of information, communications, and space technologies. Meijer charts an admirably clear path through the technological and bureaucratic complexities of his subject to show how U.S. export control policy evolved over 30 years in the direction of “higher walls around fewer items.” Under this policy, the United States has sold China a widening range of dual-use technologies, hoping to provide American firms with the financial resources to “run faster” in the innovation competition with China. The policy remains risky and has long caused controversy in the executive branch and in the U.S. Congress. But Meijer’s analysis suggests that technological and market developments have left American policymakers with few alternatives."
