,title1,page_url,title2,first_paragraph
0,Banned Aid,https://www.foreignaffairs.com/reviews/review-essay/2010-01-01/banned-aid,Banned Aid,"Dead Aid: Why Aid Is Not Working and How There Is a Better Way for Africa. By Dambisa Moyo. Farrar, Straus & Giroux, 2009, 208 pp. $24.00."
1,The Long Road to Zero,https://www.foreignaffairs.com/united-states/long-road-zero,The Long Road to Zero,"Over the past three years, a remarkable bipartisan consensus has emerged in Washington regarding nuclear security. The new U.S. nuclear agenda includes renewing formal arms control agreements with Russia, revitalizing a strategic dialogue with China, pushing for ratification of the Comprehensive Nuclear Test Ban Treaty, repairing the damaged nuclear nonproliferation regime, and redoubling efforts to reduce and secure fissile material that may be used in weapons. During the 2008 presidential campaign, the veteran foreign policy experts Henry Kissinger, Sam Nunn, William Perry, and George Shultz successfully encouraged both major-party candidates, Barack Obama and John McCain, to embrace the idea of a world free of nuclear weapons. In the past year, President Obama has made this goal a priority for his administration, although he admits that it is not likely to occur in his lifetime."
2,Not So Dire Straits,https://www.foreignaffairs.com/articles/china/2010-01-01/not-so-dire-straits,Not So Dire Straits,"Since 2005, Taiwan and China have been moving into a closer economic and political embrace -- a process that accelerated with the election of the pro-détente politician Ma Ying-jeou as Taiwan's president in 2008. This strengthening of relations presents the United States with its greatest challenge in the Taiwan Strait since 1979, when Washington severed ties with Taipei and established diplomatic relations with Beijing."
3,Against the Grain,https://www.foreignaffairs.com/world/against-grain,Against the Grain,"In the late eighteenth century, the English political economist Thomas Malthus took a look at two sets of numbers and had an unnerving vision: with food supplies increasing arithmetically while the number of people grew geometrically, the world population would eventually run out of food. ""By that law of our nature which makes food necessary to the life of man,"" he wrote in 1798, ""the effects of these two unequal powers must be kept equal. This implies a strong and constantly operating check on population from the difficulty of subsistence. This difficulty must fall some where and must necessarily be severely felt by a large portion of mankind."""
4,A Few Dollars at a Time,https://www.foreignaffairs.com/articles/africa/2010-01-01/few-dollars-time,A Few Dollars at a Time,"Starting in this quarter, hundreds of millions of people will have an unprecedented opportunity to help the world's most unfortunate inhabitants. When purchasing airline tickets through most major reservation Web sites or through a travel agent, consumers will be asked if they want to make a direct contribution to the fight against the world's three deadliest epidemics: HIV/AIDS, malaria, and tuberculosis. Part of a movement called innovative financing, the project is a new kind of aid that could fundamentally change the relationship between the rich and the poor throughout the world, a few dollars at a time."
5,The New Energy Order,https://www.foreignaffairs.com/articles/liechtenstein/2009-12-21/new-energy-order,The New Energy Order,"The last decade has seen an extraordinary shift in expectations for the world energy system. After a long era of excess capacity, since 2001, prices for oil and most energy commodities have risen sharply and become more volatile. Easy-to-tap local fuel supplies have run short, forcing major energy consumers to depend on longer and seemingly more fragile supply chains. Prices have yo-yoed over the last 18 months: first reaching all-time highs, then dropping by two-thirds, and after that rising back up to surprisingly high levels given the continuing weakness of the global economy. The troubles extend far beyond oil. Governments in regions such as Europe worry about insecure supplies of natural gas. India, among others, is poised to depend heavily on coal imports in the coming decades. For these reasons, governments in nearly all the large consuming nations are now besieged by doubts about their energy security like at no time since the oil crises of the 1970s. Meanwhile, the biggest energy suppliers are questioning whether demand is certain enough to justify the big investments needed to develop new capacity. Producers and consumers, each group unsure of the other, cannot agree on how best to finance and manage a more secure energy system."
6,Mind Over Martyr,https://www.foreignaffairs.com/articles/saudi-arabia/2009-12-21/mind-over-martyr,Mind Over Martyr,"Is it possible to deradicalize terrorists and their potential recruits? Saudi Arabia, a pioneer in rehabilitation efforts, claims that it is. Since 2004, more than 4,000 militants have gone through Saudi Arabia's programs, and the graduates have been reintegrated into mainstream society much more successfully than ordinary criminals. Governments elsewhere in the Middle East and throughout Europe and Southeast Asia have launched similar programs for neo-Nazis, far-right militants, narcoterrorists, and Islamist terrorists, encouraging them to abandon their radical ideology or renounce their violent means or both."
7,Thaksin on Trial,https://www.foreignaffairs.com/articles/southeast-asia/2009-12-20/thaksin-trial,Thaksin on Trial,To the Editor:
8,Cooling the Climate,https://www.foreignaffairs.com/articles/commons/2009-12-20/cooling-climate,Cooling the Climate,To the Editor:
9,Bosnia on the Brink?,https://www.foreignaffairs.com/articles/southeastern-europe/2009-12-20/bosnia-brink,Bosnia on the Brink?,To the Editor:
