,title1,page_url,title2,first_paragraph
0,Sudan: Darfur and the Failure of an African State,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/sudan-darfur-and-failure-african-state,Sudan: Darfur and the Failure of an African State,"The great merit of this history of Sudan since independence is Cockett's skill at integrating the crises in southern Sudan and Darfur with the politics of Khartoum. Each of the rebellions against central rule, he explains, is a product of growing resentment over the centralization of political power in a narrow part of the country around the capital. Much of the book is devoted to the crisis in Darfur, and Cockett discusses both the complex web of racial and ethnic aspects and the elite personal conflicts that shaped the collapse of the province. Examining the international dimensions of the conflict, he finds that the Sudanese government's cooperation with American and British intelligence after 9/11 led the U.S. and British governments to ""go soft"" on Khartoum regarding the deteriorating situation in Darfur. It was only once the massive ethnic cleansing started that U.S. and British policy changed."
1,"The Fear: Robert Mugabe and the Martyrdom of Zimbabwe; Making History in Mugabe's Zimbabwe: Politics, Intellectuals, and the Media; Zimbabwe's Land Reform: Myths and Realities",https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/fear-robert-mugabe-and-martyrdom-zimbabwe-making-history-mugabes,"The Fear: Robert Mugabe and the Martyrdom of Zimbabwe; Making History in Mugabe’s Zimbabwe: Politics, Intellectuals, and the Media; Zimbabwe’s Land Reform: Myths and Realities","Reading these three fine books on Zimbabwe under Robert Mugabe produces something of a Rashomon effect, so different are the elements they emphasize and the information they put forward. Godwin's harrowing account of events at the peak of the political violence in 2008 fits most neatly within the dominant narrative of events. A somewhat less autobiographical sequel to his 2006 memoir, When a Crocodile Eats the Sun, his new book examines the violent crackdown Mugabe engaged in after his ruling party, the Zimbabwe African National Union-Patriotic Front (ZANU-PF), lost the elections to the Movement for Democratic Change (MDC) in March 2008. Godwin recounts gruesome stories of MDC stalwarts being beaten, tortured, and killed by the regime's goons, in the context of a country that has collapsed both economically and morally. Although Zimbabwe's small white minority features prominently in the book, it is less about race than about the horrors of arbitrary and cruel authoritarian rule and the attempts by courageous men and women to promote democracy and the rule of law."
2,Dancing in the Glory of Monsters: The Collapse of the Congo and the Great War of Africa,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/dancing-glory-monsters-collapse-congo-and-great-war-africa,Dancing in the Glory of Monsters: The Collapse of the Congo and the Great War of Africa,"Stearns' readable account of the ongoing war in the Democratic Republic of the Congo lacks the sweeping historical detail of Gérard Prunier's Africa's World War or the careful examination of the underlying ethnocultural sources of the conflict of René Lemarchand's The Dynamics of Violence in Central Africa. Stearns is more concerned with the perceptions, motivations, and actions of an eclectic mix of actors in the conflict -- from a Tutsi warlord who engaged in massive human rights violations to a Hutu activist turned refugee living in the camps and forests of eastern Congo. He tells their stories with a judicious mix of empathy and distance, linking them to a broader narrative of a two-decade-long conflict that has involved a dozen countries and claimed six million victims. Although everyone agrees that the war was initiated by Rwandan President Paul Kagame's regime in the wake of the 1994 Rwandan genocide, observers tend to disagree about how much blame should be placed on Rwanda for the crimes against humanity that have characterized the conflict that continues to fester in northeastern Congo. Stearns is among those who believe that violence against civilians has been a consistent policy on the part of the Rwandan regime and its agents."
3,The Perils of Proximity: China-Japan Security Relations,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/perils-proximity-china-japan-security-relations,The Perils of Proximity: China-Japan Security Relations,"The scholar-diplomat Bush argues cogently that China will ""widen its Eastern strategic buffer"" -- in the East China Sea and on the islands (Taiwan and the Senkaku Islands) located therein. In doing so, it will alter the status quo and increase the likelihood of a clash between the Chinese military and the Japanese forces already there. Through a close analysis of the institutions that govern each nation's military, he documents an even larger problem: that neither country is well equipped to deal with the consequences. He expects sclerotic collective leadership and multiple debilities in the countries' respective political and military systems to conspire with the security dilemma to turn clash into crisis. Along the way, Bush identifies dangers that have largely escaped notice, such as the capabilities of China's ""independent cyber militias,"" which exist beyond state policy, and the uncoordinated command-and-control systems and ""dysfunctional intelligence communities"" in both countries. His sobering, but not unduly inflated, analysis ends by mapping Washington's frustrations with both countries. Scholars will find leads for further research, analysts will find insights into the moving parts of East Asia's security community, and policymakers will find evenhanded guidance for how to manage the revival of China as a great power."
4,Weapons of the Wealthy: Predatory Regimes and Elite-Led Protests in Central Asia,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/weapons-wealthy-predatory-regimes-and-elite-led-protests-central,Weapons of the Wealthy: Predatory Regimes and Elite-Led Protests in Central Asia,"The Tulip Revolution that overthrew President Askar Akayev's government in Kyrgyzstan in 2005 entered the honor roll of ""color revolutions."" But Radnitz argues that this was not a case of civil society rising up spontaneously to overthrow an authoritarian elite. Instead, elites on the outs with the ruling group mobilized their clients at the village level in a process he labels ""subversive clientelism."" They replaced one corrupt regime with what turned out to be another, which, in turn, was upended by new protests in 2010. Ironically, the groundwork for this revolution was laid by the relatively liberal political and economic reforms of the first post-Soviet Kyrgyz regime, which allowed independent elites to strike roots in the villages. In neighboring Uzbekistan under President Islam Karimov, Radnitz writes, a more statist regime left no room for autonomous elites. When popular protests occurred there -- most notably in 2005 -- they remained localized and failed to overthrow the government."
5,Cambodia's Curse: The Modern History of a Troubled Land,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/cambodias-curse-modern-history-troubled-land,Cambodia’s Curse: The Modern History of a Troubled Land,"Brinkley cuts a clear narrative path through the bewildering, cynical politics and violent social life of one of the world's most brutalized and hard-up countries. Years of foreign aid, the well-meaning hectoring of diplomats and nongovernmental organizations, and several rounds of elections have done nothing to reform the lawless scramble for self-interest that permeates Cambodia's government from top to bottom. Brinkley's chief villain is the dictator Hun Sen, who has fixed elections and assassinated challengers since he came to power in 1985. But the author has equal contempt for Hun Sen's rivals -- among them, the former king Norodom Sihanouk and the pro-American reformer Sam Rainsy -- and for the foreign idealists who have repeatedly accepted Cambodian politicians' promises of improvement in exchange for billions of dollars in largely misused aid. Brinkley finds the roots of the Cambodian tragedy in a historical tradition of abusive dictatorship, the psychological wounds of the Khmer Rouge's genocide, and a geostrategic position that is just important enough to draw Western aid but not important enough to attract the political capital required to make the aid work."
6,The Making of Northeast Asia,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/making-northeast-asia,The Making of Northeast Asia,"Countering the prevailing view of Northeast Asia as constantly in crisis, Calder and Ye document the region's intensifying economic, cultural, and human interactions; its expanding financial and environmental interdependencies; and its growing policy coordination, especially among China, Japan, and South Korea. Cultural conflicts focused on Japan are fading into the background, tensions between Taiwan and mainland China have cooled, multilateral policy dialogues and other transnational institutions are becoming more common, and visionaries have proposed new transportation and energy links. Most analysts focus on how crises involving North Korea, Taiwan, or various territorial disputes could derail regional relations, but these authors focus on integrative forces that they think are quieter but more powerful: the economic pulling power of China, the cross-border interests of businesses, and the ambitions of political leaders to gain more independence from the United States."
7,Advantage: How American Innovation Can Overcome the Asian Challenge,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/advantage-how-american-innovation-can-overcome-asian-challenge,Advantage: How American Innovation Can Overcome the Asian Challenge,"Segal, a senior fellow at the Council on Foreign Relations, believes that there is no way to stop the forces of globalization from diffusing high technology to rising U.S. competitors such as China and India. But he thinks the United States can maintain its dominance by innovating faster than technology leaks out. Unlike China or India, the United States benefits from low levels of government interference in business, a culture of risk taking, freedom of information, robust intellectual property rights -- and the very openness to the world that makes technology so hard to control in the first place. Segal believes the United States should invest more in education and infrastructure, do more to promote innovation, and smooth out counterproductive kinks in the legal system. The analysis aims to be encouraging. But it is hard to take much comfort from such a challenging prescription."
8,Harmony and War: Confucian Culture and Chinese Power Politics,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/harmony-and-war-confucian-culture-and-chinese-power-politics,Harmony and War: Confucian Culture and Chinese Power Politics,"Does Chinese strategic culture emphasize harmony and defense, thereby assuring that China's rise will be peaceful? Or is the culture realist, encouraging China to push its interests harder as its capabilities increase? Wang's thesis is that China has a strategic culture that is predominantly peaceful and defensive but that this culture has little influence over the country's grand strategy. He tests the thesis with a rich historical account of China's international actions from 960 to 1644, showing that the Song and Ming dynasties alternated between defensive and offensive behavior depending on the balance of power with neighboring political units. The theoretical implication is that China, like other states, shapes its strategy in response to the balance of material power. The practical implication is that China's behavior will continue to emphasize defense so long as it is weaker than the United States but will become more assertive if the opportunity arises."
9,Mao's New World: Political Culture in the Early People's Republic,https://www.foreignaffairs.com/reviews/capsule-review/2011-05-01/maos-new-world-political-culture-early-peoples-republic,Mao’s New World: Political Culture in the Early People’s Republic,"The politics of remaking Chinese ideology and literature after the 1949 revolution have been thoroughly studied. Less well known are the dramas behind the reconfiguration of physical space, the staging of public celebrations, and the redesign of graphic arts. Hung's meticulous research reveals the struggles over values and power behind the granite surface of revolutionary China's new look. City planners fought over how big and what shape to make Tiananmen Square. Beijing icons such as the Great Hall of the People, the big museums, and the railway station were built in haste and with constant tinkering. Displays at what was then the Museum of the Chinese Revolution had to be revised to give enough prominence to Mao. A famous oil painting was altered four times as some of the leaders portrayed in it were purged and then rehabilitated. One failure was the party's attempt to replace charming New Year's prints of gods and fat babies with socialist realist pictures of labor heroes and political leaders: the book's illustrations make it easy to understand why the peasants were not interested."
