,title1,page_url,title2,first_paragraph
0,The United States-Japan Security Treaty at 50,https://www.foreignaffairs.com/articles/japan/2010-03-01/united-states-japan-security-treaty-50,The United States-Japan Security Treaty at 50,"On January 19, 1960, Japanese Prime Minister Nobusuke Kishi and U.S. Secretary of State Christian Herter signed a historic treaty. It committed the United States to help defend Japan if Japan came under attack, and it provided bases and ports for U.S. armed forces in Japan. The agreement has endured through half a century of dramatic changes in world politics -- the Vietnam War, the collapse of the Soviet Union, the spread of nuclear weapons to North Korea, the rise of China -- and in spite of fierce trade disputes, exchanges of insults, and deep cultural and historical differences between the United States and Japan. This treaty has lasted longer than any other alliance between two great powers since the 1648 Peace of Westphalia."
1,Global Energy After the Crisis,https://www.foreignaffairs.com/world/global-energy-after-crisis,Global Energy After the Crisis,"Commercially traded energy is what classical economists used to call a ""basic good"": directly or indirectly, it enters the production of every other produced commodity or service. Nonrenewable fossil-fuel energy and nuclear energy are produced by first converting and then burning natural resources. Because these resources are finite and unevenly distributed, they seem to become increasingly hard to come by when global economic activity expands. The need to maintain regular access to them is the simple logic behind the concept of energy security. Recently, these traditional concerns have been exacerbated by another threat: the fear that the atmosphere's capacity to absorb carbon emissions caused by humans may be exhausted long before humans' capacity to find hydrocarbons in the earth's crust and burn them for energy is."
2,Becoming Zimbabwe: A History From the Pre-colonial Period to 2008,https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/becoming-zimbabwe-history-pre-colonial-period-2008,Becoming Zimbabwe: A History From the Pre-colonial Period to 2008,"As Zimbabwe's political and economic collapse enters its second decade, this book summarizes the historical and structural factors that led to it. Western observers tend to blame Robert Mugabe's regime for the crisis, whereas the Zimbabwean scholars represented in this volume place it in a broader historical context (although they certainly do not exculpate the regime). In particular, the highly unequal distribution of arable land bequeathed by British colonialism, which left several thousand commercial white settler farmers in control of a hugely disproportionate share of the land, was a political and economic time bomb. The contributors could have devoted more space to the 1979 Lancaster House Agreement, which brought about majority rule but did little to defuse the land issue. Nor do they particularly probe the Mugabe regime's disastrous macroeconomic policies, which made impossible a level of economic growth that might have provided the regime with better choices. Still, they have written a balanced and informative introduction to Zimbabwe's troubled history. Loading...Please enable JavaScript for this site to function properly."
3,Overcoming Historical Injustices: Land Reconciliation in South Africa,https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/overcoming-historical-injustices-land-reconciliation-south-africa,Overcoming Historical Injustices: Land Reconciliation in South Africa,"As Gibson's book reminds readers, land issues lie at the heart of racial politics in contemporary South Africa. Employing opinion surveys to investigate South African attitudes about land, Gibson finds that for black South Africans, the expropriation of ancestral lands remains the central feature of the hated apartheid state. They view the redistribution of territory as a necessary righting of historical wrongs. Most white South Africans, on the other hand, recognize that some land redistribution is inevitable but are enormously ambivalent about the redistribution process and concerned about how it might affect them and their property in the coming years. Given the powerful political symbolism attached to land ownership, it is perhaps unsurprising that Gibson's opinion surveys find that racial identities often trump individual self-interest when it comes to land; even black and white citizens who would be unaffected by land redistribution tend to take on the beliefs and prejudices of their respective racial groups.  Loading...Please enable JavaScript for this site to function properly."
4,The African Diaspora: A History Through Culture,https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/african-diaspora-history-through-culture,The African Diaspora: A History Through Culture,"There are one billion Africans and people of African descent in the world. Manning's comprehensive history of the world's black population since the beginning of the fifteenth century focuses much of its attention on the slave trade and its effects on the countries in which slaves ended up. It is particularly informative on the organization of the slave trade and its economic effects in the New World, although it also has much to say about African slavery on the shores of the Indian Ocean and the Red Sea, the impact of the slave trade on Africa itself, and slavery's role in the emergence of a global black identity and culture. The book's thorough and well-documented history of slavery is perhaps more compelling than its more superficial review of the twentieth century, including the U.S. civil rights movement and African decolonization. But readers will be impressed by the book's breadth and the arresting parallels it draws between events and dynamics taking place thousands of miles apart. Loading...Please enable JavaScript for this site to function properly."
5,"The Great African War: Congo and Regional Geopolitics, 1996-2006",https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/great-african-war-congo-and-regional-geopolitics-1996-2006,"The Great African War: Congo and Regional Geopolitics, 1996-2006","The collapse of Zairean President Mobutu Sese Seko's regime in 1997 began a decade of horrendous conflict involving the Congo and most of its neighbors, killing probably more than five million people. Reyntjens has written a perceptive account of a war whose origins lie in the advanced decay of the Congolese state at the end of Mobutu's 32-year reign and in the ethnic conflict in neighboring Burundi and Rwanda. Reyntjens delineates the geopolitical motivations of the different players and the diplomatic and military relations between them. He has also included an excellent chapter on the negotiations, brokered by South Africa, that eventually ended the conflict. Throughout, Reyntjens stresses how the decisions of Paul Kagame's regime in neighboring Rwanda shaped each successive chapter of the conflict. And he sheds light on the support that Kagame received from the U.S. administrations of Bill Clinton and George W. Bush for actions that may have been justifiable in terms of Rwandan security concerns but almost certainly worsened the bloodshed in the Congo.  Loading...Please enable JavaScript for this site to function properly."
6,The Teeth May Smile but the Heart Does Not Forget: Murder and Memory in Uganda,https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/teeth-may-smile-heart-does-not-forget-murder-and-memory-uganda,The Teeth May Smile but the Heart Does Not Forget: Murder and Memory in Uganda,"This enthralling account of a political murder in the Ugandan countryside in 1972 and the victim's son's efforts, 30 years later, to get a measure of justice is a highly readable narrative of a murder investigation and trial. It is also a deeply perceptive chronicle of Uganda's troubled past that sheds much light on contemporary Africa. Eliphaz Laki, an administrative chief in rural southwestern Uganda, was executed because of his political opposition to the Idi Amin regime. His son's detective work led to the arrest and trial of three of the dictator's now-retired henchmen, although the state eventually dropped all charges against them due to the court's unwillingness to accept key evidence for technical reasons. Rice paints vivid portraits of the characters in this complex story and skillfully analyzes Uganda's dysfunctional ethnic politics, which helped undermine the country's political order in the 1960s -- and which still lurk just under the surface today. More broadly, this book is a wise meditation on memory, forgiveness, and loss in times of conflict.Loading...Please enable JavaScript for this site to function properly."
7,The Limits of Influence: America's Role in Kashmir,https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/limits-influence-americas-role-kashmir,The Limits of Influence: America’s Role in Kashmir,"In lives lost, wars spawned, and reputations ruined, the territorial dispute over Kashmir surely ranks near the top of all the world's intractable conflicts. Schaffer, a retired U.S. ambassador with decades of experience in South Asia, has written an exemplary account of the United States' efforts over 60 years to settle, or at least manage, this problem. From 1948 to 1989, U.S. diplomacy fluctuated between engagement and quiescence. But in 1989, the outbreak of a serious insurgency in the Kashmir Valley-which has drawn or nearly drawn the nuclear-armed rivals India and Pakistan into open conflict on several occasions-made further U.S. disengagement untenable. Beginning with the presidency of George H. W. Bush, crisis management, rather than conflict resolution, became the chief challenge for U.S. diplomacy. As the title of this book suggests, however, even high-level U.S. engagement has brought only modest results. Nonetheless, Schaffer argues that the time is right for a fresh U.S. initiative to help resolve the Kashmir dispute, especially since the views of India and Pakistan on the terms of a potential settlement have grown closer. U.S. President Barack Obama probably believes he already has a full plate of foreign policy problems. But were he to succeed where 11 predecessors have failed, his Nobel Peace Prize would surely take on added luster.  Loading...Please enable JavaScript for this site to function properly."
8,"Piracy and the State: The Politics of Intellectual Property Rights in China; Revenge of the Forbidden City: The Suppression of the Falungong in China, 1999-2005",https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/piracy-and-state-politics-intellectual-property-rights-china,"Piracy and the State: The Politics of Intellectual Property Rights in China; Revenge of the Forbidden City: The Suppression of the Falungong in China, 1999-2005","These two books study state capacity in China by looking at the government's ability to enforce its will in two different domains: intellectual property rights and religion. On the surface, the stories could not be more dissimilar. The government has failed to protect intellectual property rights, causing U.S. copyright, patent, and trademark holders (and Chinese companies, too) to lose billions of dollars a year. China's courts, administrative agencies, and local governments are too weak, corrupt, and inconsistent to stop piracy and counterfeiting. These flaws arise from the Chinese model of government, which concentrates power in the hands of local authorities. Only when outside pressure is brought to bear on central authorities does the signal go down through the hierarchy, leading to real progress. Through an exhaustive study of the many overlapping enforcement agencies, Dimitrov characterizes China's enforcement of intellectual property rights as high in volume but low in quality, because it lacks transparency, consistency, and fairness."
9,China and India: Prospects for Peace,https://www.foreignaffairs.com/reviews/capsule-review/2010-03-01/china-and-india-prospects-peace,China and India: Prospects for Peace,"Relations between China and India have thawed since the beginning of this century, and there has been a lot of talk about common interests, especially on the Indian side. Holslag analyzes the forces that are drawing the two nations closer, such as growing trade and investment ties, ""road diplomacy"" (tacit cooperation on opening up transportation routes in places such as Myanmar and Nepal), and shared concerns over the unstable buffer states of Myanmar, Nepal, and Pakistan. But he also points out that the relationship remains dominated by long-standing conflicts of interest over borders, Tibet, naval power in the Indian Ocean, influence in Southeast Asia, and the nuclear balance. The public's image in each country of the other is negative, making strategic cooperation harder. Even if a much-discussed bilateral free-trade agreement were signed and the border issues settled, the two powers, Holslag argues, would continue to be opponents-a rivalry that could work to the United States' advantage in the region.  Loading...Please enable JavaScript for this site to function properly."
