,title1,page_url,title2,first_paragraph
0,"Hi, Robot",https://www.foreignaffairs.com/articles/2015-06-15/hi-robot,"Hi, Robot","From the cotton gin and the steam engine to electricity and the transistor, new technologies have been revolutionizing the world for centuries, transforming life and labor and enabling an extraordinary flourishing of human development. Now some argue that advances in automation and artificial intelligence are causing us to take yet another world-historical leap into the unknown."
1,Fear of Flying,https://www.foreignaffairs.com/fear-flying,Fear of Flying,BETTER SAFE THAN SORRY
2,What Caused the Crash?,https://www.foreignaffairs.com/reviews/review-essay/2015-06-16/what-caused-crash,What Caused the Crash?,"Crises are an inevitable outgrowth of the modern capitalist economy. So argues Martin Wolf, chief economics commentator for the Financial Times, in his authoritative account of the 2008 financial crisis. Instability reveals itself in the form of shocks; even a seemingly small deviation from the norm can set off a major crisis. Consider the decline in U.S. housing prices, which began in 2006 and hit its nadir in 2012. In isolation, the trend appeared manageable. After a period of exceptionally high housing prices, U.S. policymakers initially welcomed the drop, which they saw as a much-needed correction to the market, a gradual unwinding of excess. They did not expect a crisis of the magnitude that eventually arrived; nearly no one did."
3,Hired Guns,https://www.foreignaffairs.com/reviews/hired-guns,Hired Guns,"In 2008, the actress and activist Mia Farrow approached the private security company Blackwater and some human rights organizations with a proposition: Might it be possible to hire private military contractors to end the genocide in the Darfur region of Sudan? Sean McFate, who had just finished working as a military contractor at DynCorp International, was asked to weigh in. “The plan was simple,” he writes in The Modern Mercenary, his thought-provoking book on the rise of private armies. “Blackwater would stage an armed intervention in Darfur and establish so-called islands of humanity, refugee camps protected by PMC [private military company] firepower for civilians fleeing the deadly janjaweed.” The scheme was soon scrapped—it was just too unprecedented and risky—but the very fact that it got so far was a testament to how widespread the use of private military contractors had become. The idea would have been unthinkable just a decade earlier."
4,Holier Than Thou,https://www.foreignaffairs.com/reviews/2015-06-16/holier-thou,Holier Than Thou,"Americans have been arguing about the role of religion in government since the earliest days of the republic. In 1789, soon after taking office, President George Washington declared a day of “public thanksgiving and prayer.” God had bestowed a republican government on the United States, said Washington, and the nation ought to express its gratitude. Just 12 years later, President Thomas Jefferson abruptly canceled the ritual. The First Amendment, explained Jefferson, erected a “wall of separation between church and state.”"
5,The Plunder of Africa,https://www.foreignaffairs.com/reviews/2015-06-16/plunder-africa,The Plunder of Africa,"Discussions about the fate of Africa have long had a cyclical quality. That is especially the case when it comes to the question of how to explain the region’s persistent underdevelopment. At times, the dominant view has stressed the importance of centuries of exploitation by outsiders, from the distant past all the way to the present. Scholars such as the economist William Easterly, for example, have argued that even now, the effects of the African slave trade can be measured on the continent, with areas that experienced intensive slaving still showing greater instability, a lack of social trust, and lower growth. Others observers have focused on different external factors, such as the support that powerful countries offered corrupt African dictatorships during the Cold War and the structural-adjustment policies imposed by Western-led institutions in the 1980s—which, some argue, favored disinvestment in national education, health care, and other vital services."
6,The Facts of Life,https://www.foreignaffairs.com/reviews/review-essay/2015-06-16/facts-life,The Facts of Life,"""'Where do little children come from?’ This is an embarrassing question,” admitted Jean-Jacques Rousseau. Best, he thought, was to hope your kid doesn’t ask it. But if the question does come up, Rousseau advised in 1762, answer it “with the greatest plainness, without mystery or confusion.” The important thing is to avoid having this conversation with your kid during the impossible years. Wrote Rousseau: “If you are not sure of keeping him in ignorance of the difference between the sexes till he is sixteen, take care you teach him before he is ten.”"
7,Regime Change for Humanitarian Aid,https://www.foreignaffairs.com/articles/world/2015-06-16/regime-change-humanitarian-aid,Regime Change for Humanitarian Aid,"The global humanitarian system, already under considerable strain, will soon be tested as never before. In 2013, the gap between the funds available for humanitarian aid and estimated global needs reached $4.5 billion, leaving at least one-third of the demand unmet. The gap seems certain to widen, as key donors cut their contributions and humanitarian disasters grow more frequent and severe. Complex humanitarian emergencies, such as the war in Syria, have shown just how poorly the world is prepared to respond to human suffering on a large scale, despite considerable practice. The international community’s response to last year’s outbreak of Ebola in West Africa, for example, was slow off the mark and then stumbled, leaving everyone worried about future public health emergencies. Meanwhile, climate change has increased the destructive force of natural disasters, which fuel violence and put tremendous pressure on governments and aid agencies alike. And rapid urbanization, coupled with massive migration to coasts, has amplified the toll of such crises."
8,Improving  Humanitarian Aid,https://www.foreignaffairs.com/articles/world/2015-06-16/improving-humanitarian-aid,Improving  Humanitarian Aid,"Every month, nearly one million people flee their homes because of conflicts or natural disasters. With few wars ending, and new wars starting, the number of people displaced by conflict now exceeds 50 million. Not since World War II have people sought refuge—in their own countries or in neighboring states—on such a scale. The disorder driving mass displacement is unlikely to be transitory. In a growing number of countries, the glue of national identity and state authority is unable to patch ethnic, sectarian, or tribal divisions, all of which are exacerbated by regional rivalries. Faced with such threats, multilateral institutions may be strong enough to prevent interstate war but too weak or divided to stop the fighting, as is the case in Iraq, South Sudan, Syria, and Ukraine. Further adding to the tide of humanitarian misery are climate change and demographic pressures."
9,"Go East, Young Oilman",https://www.foreignaffairs.com/articles/asia/2015-06-16/go-east-young-oilman,"Go East, Young Oilman","Most observers agree that the United States, propelled by its boom in oil and gas production, is becoming increasingly central to global energy. As oil prices have plummeted, American oil producers have taken credit. As U.S. imports have fallen, foreign policy thinkers have suggested that Washington could rely far less on the Middle East. As U.S. firms have prepared to export liquefied natural gas (LNG), market watchers have braced for a transformation of global natural gas markets and, as a result, geopolitics. And as U.S. energy companies have begun to capitalize on shale gas and renewable energy to tame their reliance on coal, scientists have hoped that Washington might finally take the lead in combating climate change. But when future historians reflect on the ongoing transformation of the global energy landscape, they won’t focus narrowly on the United States: Asia will feature at least as prominently, and interactions between the two sides of the Pacific will prove most important of all."
