,title1,page_url,title2,first_paragraph
0,Power to the People,https://www.foreignaffairs.com/issue-packages/2014-04-17/power-people,What’s Inside,"When we started putting together a package on the rap­idly evolving future of energy, our first thought was to survey exciting innovations across the sector. But the closer we looked, the more we realized that one big thing -- shale -- loomed above the rest. So we decided the occasion called for hedgehogs rather than foxes, and curated the package accordingly."
1,Commerce With the Universe; Afro-Jewish Encounters,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/commerce-universe-afro-jewish-encounters,Commerce With the Universe; Afro-Jewish Encounters,"Both of these books refute simplistic conventional portraits of the relationship between Africa and the rest of the word, which tend to suggest that the region was exposed to outside influences only as a result of European colonialism. Desai’s book relates the rich history of the relationship between South Asia and East Africa, which began with commercial links that stretch back as far as the Middle Ages. Through an analysis of a number of little-known or underappreciated literary texts, Desai assesses the impact of South Asian minorities on East Africa and the syncretic culture that has emerged owing to their presence. Desai’s savvy take on the nature of identity in diaspora populations presents readers with a new way to understand the culture of modern East Africa. Commerce plays an important role in his story, and many of the works he analyzes exhibit an interesting form of liberalism, portraying the free market as tempering the actions of the state, which often comes across as hostile or at least untrustworthy."
2,Good Growth and Governance in Africa; Governance for Development in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/good-growth-and-governance-africa-governance-development-africa,Good Growth and Governance in Africa; Governance for Development in Africa,"These two books reflect the emerging conventional wisdom within the international community that aid donors have overemphasized the importance of improving governance in the poor countries of Africa and that democratization in the region has actually hampered economic growth. The widespread embrace of these views is a bit surprising, considering that the last two decades in Africa have witnessed both significant democratization and the fastest economic growth since the end of the colonial era. Still, both books contend that democracy is bad for growth in low-income states, and both insist that Africa’s recent economic successes have not produced the kind of transformation the region needs. Finally, both argue that the recent past in Asia offers lessons for Africa, especially about the need to focus less on democratic reforms and fighting corruption and more on top-down development policies, which, they contend, offer a better chance of leading to economic success."
3,Congo: The Epic History of a People,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/congo-epic-history-people,Congo: The Epic History of a People,"A major critical and popular success in Belgium, this sweeping history of Congo begins during the precolonial era and brings readers all the way up to the current era of warlords and civil war. Van Reybrouck’s carefully researched and elegantly written book takes in the reader with compelling portraits of ordinary people that enrich what would otherwise be a fairly conventional historical narrative. The book’s best chapters focus on Belgian colonialism and the decolonization process. Van Reybrouck eschews a Manichaean view and instead paints a nuanced portrait of the successes and dismal failures of the colonial period. Under Belgian rule, Congo achieved one of the highest literacy rates in Africa. Yet when the country finally won its independence, in 1960, its citizens included only 16 college graduates and not a single medical doctor. Van Reybrouck’s analysis of the political crises of the early 1960s focuses mostly on the power struggles among leading Congolese politicians and is too perfunctory when it comes to the international dimensions of the fight for control of the country. The engaging final chapters, which cover the period since the fall of the Mobutu regime in 1997, are built on highly personal accounts of Van Reybrouck’s travels through the war-torn country and are more impressionistic and less precise than the book’s historical chapters.Loading...Please enable JavaScript for this site to function properly."
4,Restless China,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/restless-china,Restless China,"For more than three decades, the combination of the dismantling of socialist economic institutions and rapid growth has fundamentally transformed the lives of China’s citizens. Although in most respects, they have benefited from improved living standards, greater cultural diversity, and heightened contacts with the outside world, the scale and jarring speed of the changes have left many wondering, as the editors of this timely volume put it, “What does it mean now to be Chinese?” This is the third volume of essays on new trends in Chinese society and culture produced by the same editorial team. The dozen essays cover such varied topics as how rich entrepreneurs bribe local officials while at the same time preparing to escape abroad, just in case; how Chinese Internet users invent clever new Chinese characters to outwit the country’s Internet police; popular responses to mass accidents and food-safety scandals; controversies provoked by a popular television dating show; and the resurgence of faith healing and other forms of ecstatic religion. The coverage is necessarily selective -- rural Chinese and urban migrants receive little attention -- but anyone wishing to get a sense of the popular ferment that lies beneath the rapid growth and strict political controls emphasized in daily headlines will find much of value in this book.Loading...Please enable JavaScript for this site to function properly."
5,Shaping the Emerging World: India and the Multilateral Order,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/shaping-emerging-world-india-and-multilateral-order,Shaping the Emerging World: India and the Multilateral Order,"Multilateral regimes are increasingly important in regulating how states relate to one another, but India’s engagement has been hampered by its focus on its immediate regional security problems, its continuing commitment to “strategic autonomy,” its complex and inward-looking domestic politics, and even a shortage of diplomatic personnel. India has lobbied for permanent membership in the UN Security Council but has kept the World Bank and the International Monetary Fund at arm’s length, has placed obstacles in the way of trade agreements and climate negotiations, and has avoided international arms control commitments. The contributors to this volume explore India’s positions on those issues and others, including UN peacekeeping, the law of the sea, cybersecurity, financial accounting, and human rights. They reveal a pattern of ambivalence, shaped by a desire, on the one hand, for major-power status and a fear, on the other, of seeing international norms turned against India’s interests. New Delhi tends to favor multilateral institutions that can be used to constrain the actions of other major powers but not those that might be employed to influence India itself.Loading...Please enable JavaScript for this site to function properly."
6,Sources of Tibetan Tradition; The Tibetan History Reader,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/sources-tibetan-tradition-tibetan-history-reader,Sources of Tibetan Tradition; The Tibetan History Reader,"These two source books give students and general readers access to an emerging academic field, modern Tibetan studies, which challenges the shallow popular image of Tibet as an isolated land of changeless wisdom. The volumes show Tibet as part of world history, not apart from it. The chronological structures of both books reveal a society that has never been static: a turbulent mix of cultures, clans, dialects, religious lineages, and forms of rule, with a creative center that has both received and exerted cultural influence in its relations with China, India, Iran, Mongolia, and Russia."
7,Anxious Wealth: Money and Morality Among China’s New Rich,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/anxious-wealth-money-and-morality-among-chinas-new-rich,Anxious Wealth: Money and Morality Among China’s New Rich,"Corruption in China is hard work. Osburg, an American anthropologist, spent time with and observed successful Chinese businessmen in Sichuan’s capital city, Chengdu. These men seem to devote most of their time to cultivating relationships with government officials and gang bosses in teahouses, karaoke parlors, and banqueting clubs. They enact rituals of male bonding that require the conspicuous consumption of expensive cars, exotic food and drink, and sexual services. These shared activities reconfigure instrumental relationships as friendships, bribes as gifts, and criminals as volunteers who help the police maintain social order. Women serve as entertainers, paid sex partners, status symbols, and sometimes co-conspirators. Osburg’s newly prosperous subjects are squeezed between the fear that rivals better connected than they are might take their property and the sense that the system they are part of is heading toward collapse. They feel trapped in a way of life that is exhausting and often boring, but the rest of society views them as models of success. Their behavior contributes to a widespread sense of moral decay in contemporary China.Loading...Please enable JavaScript for this site to function properly."
8,"Spying for the People: Mao’s Secret Agents, 1949–1967",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/spying-people-maos-secret-agents-1949-1967,"Spying for the People: Mao’s Secret Agents, 1949–1967","Conventional wisdom has long held that the Maoist system of totalitarianism differed from its Soviet and Eastern European counterparts by relying solely on the mobilized masses to very publicly dispense terror, rather than on a system of covert informants. That turns out to be wrong. Schoenhals discovered piles of documents in flea markets and used bookshops that reveal an extensive citizen-agent apparatus at work in urban areas under the direction of the Ministry of Public Security. The agents were originally supposed to target enemy spies, saboteurs, and subversives but were soon turned against people with bad “class backgrounds,” citizens failing to show sufficient political enthusiasm, members of minority ethnic groups, and random targets unlucky enough to attract attention. The materials Schoenhals has collected focus chiefly on the bureaucratic processes of recruiting, training, and running agents. The impact of the surveillance on society remains to be studied. Schoenhals ends the story in 1967, when the system was disbanded during the factional struggles of the Cultural Revolution. But there is reason to believe that it has since been restored and expanded.Loading...Please enable JavaScript for this site to function properly."
9,Manufactured Crisis: The Untold Story of the Iran Nuclear Scare,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/manufactured-crisis-untold-story-iran-nuclear-scare,Manufactured Crisis: The Untold Story of the Iran Nuclear Scare,"Porter is a journalist who has reported on Iran for several years. He argues that Iran’s nuclear energy program is peaceful and that widely cited evidence of the Islamic Republic’s attempts to design nuclear weapons relies on fabrications concocted by Israel and the United States. He takes seriously the declarations of Iran’s supreme leader, Ali Khamenei, and of his predecessor, Ruhollah Khomeini, that nuclear weapons are un-Islamic and that Iran does not seek to develop them. To explain Iran’s record of deception relating to its nuclear program, Porter claims that U.S. efforts to prevent Iran from developing its civilian nuclear program have left Tehran with no choice but to work covertly and cover its tracks. He points to domestic political factors in Israel and the United States to explain why Tel Aviv and Washington would conspire in this alleged ruse to mislead the world about Iran’s intentions. The risk for Israel and the United States, of course, is that they might have to go to war to confront a threat that, Porter alleges, they know does not exist.Loading...Please enable JavaScript for this site to function properly."
10,Tribal Modern; Sectarian Politics in the Gulf,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/tribal-modern-sectarian-politics-gulf,Tribal Modern; Sectarian Politics in the Gulf,These books present two very different takes on the most dynamic part of the Arab world. Cooke explores tribalism in the hypermodern Gulf; Wehrey examines the causes of the region’s Shiite-Sunni divide.
11,The Struggle for Iraq’s Future,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/struggle-iraqs-future,The Struggle for Iraq’s Future,"Al-Ali, whose father was a former Iraqi diplomat who fled into exile, returned to Iraq as a legal adviser to the United Nations during the U.S. occupation. All his attempts to reform the post-Saddam state failed; this book is his lament. He inveighs against the returned Iraqi exiles who now wield power in Iraq, such as Prime Minister Nouri al-Malaki, criticizing them, along with Paul Bremer, who served as the head of the U.S.-led Coalition Provisional Authority in 2003–4, for needlessly leading Iraq into sectarianism and regionalism. Much of al-Ali’s analysis is useful but not original. Al-Ali is at his best on constitutional issues. He calls for a new Iraqi constitution that would provide for better civilian control of the military, more effective regulation of political parties, firmer anticorruption measures, reform of the oil and gas sector, and a clearer relationship between the central state and Iraq’s provinces. He predicts that the parliamentary elections of 2014 are unlikely to produce much change but hopes that Iraq might finally switch course after the provincial and parliamentary elections of 2017–18.Loading...Please enable JavaScript for this site to function properly."
12,Arik: The Life of Ariel Sharon,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/arik-life-ariel-sharon,Arik: The Life of Ariel Sharon,"No former editor in chief of the liberal Israeli newspaper Haaretz would likely be kind to Ariel Sharon, the recently deceased Israeli leader, and Landau is not. He starts gently, rehearsing Sharon’s heroic military exploits as an architect of Israel’s victory over the Arabs in the Six-Day War in 1967 and as the savior of the flat-footed Israel Defense Forces in the Yom Kippur War of 1973. Landau proceeds, though, to skewer Sharon as a self-aggrandizing “King of Israel” who conflated the elevation of his own status with the defense of the nation. On two of the most controversial events in Sharon’s career -- his role in the massacre of Palestinian refugees at the hands of Lebanese Christian militias in the Sabra and Shatila camps in Beirut in 1982 and his provocative visit to Muslim holy sites in East Jerusalem in 2000, which helped trigger the second intifada -- Landau finds Sharon guilty of the charges leveled by his fiercest critics. But Landau believes that once Sharon became prime minister, in 2001, his statesman’s instincts took over, and a “monumental transformation” led Sharon, who had played a major role in establishing Israel’s settlements, to order the unilateral evacuation of settlers from Gaza.Loading...Please enable JavaScript for this site to function properly."
13,"Revolution With a Human Face: Politics, Culture, and Community in Czechoslovakia, 1989–1992",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/revolution-human-face-politics-culture-and-community,"Revolution With a Human Face: Politics, Culture, and Community in Czechoslovakia, 1989–1992","Krapfl looks at the complex and dramatic transformations that the revolution of 1989 inspired in average Czechoslovaks far from Prague and Bratislava, where elites waged high politics -- changes that have been either neglected or casually distorted by the best-known analyses of the revolution. He argues that for the energized masses in villages and towns across the country, the common bond was not a rejection of socialism but a protest against the bureaucratic, oppressive, and inhumane way that it was pursued. By carefully sifting through a massive trove of ephemera produced by street protests and spontaneous civic mobilizations, he locates a common desire to create a new society of “humanness,” dedicated to nonviolence and democratic norms. He concludes his study by chronicling how those high hopes were fractured by more mundane conflicts over power and ceded ground to “radical, partisan” forces more preoccupied with the nationalist agendas that ultimately tore the country apart.Loading...Please enable JavaScript for this site to function properly."
14,"Romania’s Abandoned Children: Deprivation, Brain Development, and the Struggle for Recovery",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/romanias-abandoned-children-deprivation-brain-development-and,"Romania’s Abandoned Children: Deprivation, Brain Development, and the Struggle for Recovery","The Ceausescu regime’s misguided policies on population growth and on the treatment of abandoned children left as many as 170,000 Romanian children in appallingly bad institutions. After a decade of local efforts to deal with the immense damage done to those children, Nelson and his colleagues established the Bucharest Early Intervention Project in 2000. They are not social scientists but rather specialists in pediatrics, neuroscience, human development, and psychiatry, and their project was an elaborate 12-year randomized survey comparing the effects on young children of institutionalization to those of foster care. Their work confirmed many earlier studies that showed that institutionalization seriously impairs brain function and cognitive and motor development, but it also demonstrated that the timely transfer to proper foster care can materially reduce the damage done. For those interested in Romania or the region, the book offers an incisive and disturbing portrait of the benighted policies pursued in this area -- and not only by Romania. The book also contains an excellent discussion of the controversies surrounding the issue of international adoption in the Romanian context, which should also prompt thought among those focused on the parallel Russian case.Loading...Please enable JavaScript for this site to function properly."
15,Churchill’s First War: Young Winston at War With the Afghans,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/churchills-first-war-young-winston-war-afghans,Churchill’s First War: Young Winston at War With the Afghans,"In 1896, Winston Churchill was a young cavalry officer desperately in search of notoriety and glory. Just out of the Royal Military College in Sandhurst, Churchill, 21 years old and already set on a political career, used his connections to get himself assigned to one of the British Empire’s many battle scenes, where he could collect medals and burnish his reputation. A year later, he succeeded, taking part in a three-week series of military forays against Afghan tribesmen in what is today Pakistan’s province of Khyber Pakhtunkhwa and nearly losing his life twice. Coughlin does a fine job of capturing the young Churchill’s qualities and flaws, his outlook on life, and his ostentatious candor about his aspirations. He also drives home just how much the British feared the encroachment into South Asia by the Russians, who the British believed were eager to poach the jewel of the British Empire. That fear motivated innumerable British military campaigns to shore up the border between Afghanistan and India during the second half of the nineteenth century. Coughlin’s portrait of the Pashtun warriors the British fought with dubious success and the parallels he draws with the United States and NATO’s struggle against their descendants are downright unnerving.Loading...Please enable JavaScript for this site to function properly."
16,"A Very Principled Boy: The Life of Duncan Lee, Red Spy and Cold Warrior",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/very-principled-boy-life-duncan-lee-red-spy-and-cold-warrior,"A Very Principled Boy: The Life of Duncan Lee, Red Spy and Cold Warrior","Duncan Lee was a descendant of the two Lee brothers who signed the Declaration of Independence, and of Robert E. Lee, the Confederate general. He was the son of a devout Christian minister, a graduate of Yale, and a Rhodes scholar. He was a favorite of William Donovan, the founding director of the wartime Office of Strategic Services (the forerunner of the CIA), in which Lee rose to high military rank. And from 1942 to 1945, he spied for the Soviet Union. His American spymaster betrayed him to the FBI in 1945. Although the director of the FBI, J. Edgar Hoover, became obsessed with snaring him, and despite Lee’s grilling before the House Un-American Activities Committee in 1948, Lee was never indicted on any charges and lived out the rest of his life as a successful, albeit anxiety-ridden, lawyer. Bradley has produced a truly superb example of this genre, especially because he exposes in riveting fashion how the Soviet spy network worked and how it flummoxed the FBI, which was very slow to catch on. Loading...Please enable JavaScript for this site to function properly."
17,"Divided Together: The United States and the Soviet Union in the United Nations, 1945–1965",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/divided-together-united-states-and-soviet-union-united-nations,"Divided Together: The United States and the Soviet Union in the United Nations, 1945–1965","Gaiduk, one of Russia’s most talented young historians of the Cold War, died before this book was published. It is a fitting tribute to the care and balance that he and others of his generation bring to their work. Hardly any of the numerous published histories of the UN focus on the critical U.S.-Soviet interaction within the organization, and none of them exploits the recently opened Soviet archives as Gaiduk’s does. Gaiduk focuses on the formative first 20 years of the UN, the period during which high hopes for the organization dissolved into the pedestrian maneuvering of Cold War politics. The most striking thing that emerges from his account is the mechanical and small-bore approaches of both Moscow and Washington. His bottom-line conclusion is fairly predictable: the UN failed in its primary objective of sparing the world from the clash that became the Cold War, or at least easing the burden of the conflict, but many underestimate the UN’s role in mitigating the Cold War’s worst outcomes and in vastly expanding humanitarian aid and economic development.Loading...Please enable JavaScript for this site to function properly."
18,"Revolutionary Russia, 1891–1991: A History",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/revolutionary-russia-1891-1991-history,"Revolutionary Russia, 1891–1991: A History","Figes argues that the Russian Revolution lasted until the Soviet Union’s end in 1991. He begins with the famine of the early 1890s, which he sees as creating the pathway to the revolution in 1917, and then divides the century that followed into three generational phases. The first belongs to the “Old Bolsheviks,” the architects of Vladimir Lenin’s revolution, who were born in the 1870s and 1880s. The second phase began in the late 1920s, in the wake of Joseph Stalin’s collectivization program, and witnessed the monstrosity of industrialization through forced labor, the purges of the Great Terror, and the ravages of World War II. The third phase began with the Khrushchev era and ended with the collapse of the Soviet Union. The history of each phase comes in large quaffs that go down smoothly. Figes argues that for all the jarring changes, Soviet leaders, including the last, Mikhail Gorbachev, “all believed they were continuing the Revolution Lenin had begun.” It is a lucid and enlightening argument, although least compelling when Figes tries to find idealism even in the decaying entrails of the system during its final years. As he himself confesses, “what united [the third generation] was the preservation of the status quo.”Loading...Please enable JavaScript for this site to function properly."
19,Soft Landing in Cuba? Emerging Entrepreneurs and Middle Classes,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/soft-landing-cuba-emerging-entrepreneurs-and-middle-classes,Soft Landing in Cuba? Emerging Entrepreneurs and Middle Classes,"Based on interviews with dozens of Cuban small-business proprietors and aided by a sophisticated reading of demographic data, Feinberg’s findings in this monograph discredit the tiresome narrative that there has been little real change in Cuba in recent years. Feinberg reports that “Cuba today is very much host to large and growing middle classes” thanks to new laws and regulations that encourage productive ownership and work not guided by the state. Further, he argues, this change portends a shift in the nature of Cuba’s development, because the new middle classes aspire to a more consumerist lifestyle. Enriched by useful case studies, the monograph concludes with thoughtful policy recommendations for the Cuban government that might facilitate the growth of the nonstate sector and enable Cuba to update its economy while experiencing a “soft landing,” instead of an economic shock. Feinberg also recommends that Washington end its pursuit of regime collapse, which serves to strengthen Cuban hard-liners, and instead pursue initiatives that would support independent entrepreneurs.Loading...Please enable JavaScript for this site to function properly."
20,Entrepreneurship in Latin America: A Step Up the Social Ladder?,https://www.foreignaffairs.com/reviews/capsule-review/2014-04-21/entrepreneurship-latin-america-step-social-ladder,Entrepreneurship in Latin America: A Step Up the Social Ladder?,"Democratic stability in Latin America requires sustainable economic growth and ample opportunities for upward social mobility. This timely collection of academic studies explores the role of small businesses in achieving those objectives. Although it does not offer definitive answers, the volume questions some commonly held assumptions and draws distinctions among firms of various sizes and social origins. Not all pro-business public policies enhance social mobility, the editors reasonably argue. Many entrepreneurs arise from well-to-do families; indeed, in Latin America, a good predictor of an individual’s entrepreneurialism is whether his or her father was an entrepreneur. Hence, government policies that support upper-class entrepreneurialism risk consolidating existing social stratifications. The volume’s empirical studies of entrepreneurship in Argentina, Ecuador, and Mexico uncover many gems. For example, José Anchorena and Lucas Ronconi conclude that in Argentina, relatively well-paid public employment has “crowded out” entrepreneurship. A number of other contributors reflect on the business-democracy nexus and call for more business education but do not illuminate how it would directly cultivate responsible corporate citizenship and positive civic values.Loading...Please enable JavaScript for this site to function properly."
21,"How Latin America Weathered the Global Financial Crisis; Regional Public Goods in Finance, Trade, and Infrastructure",https://www.foreignaffairs.com/reviews/capsule-review/2014-04-20/how-latin-america-weathered-global-financial-crisis-regional,"How Latin America Weathered the Global Financial Crisis; Regional Public Goods in Finance, Trade, and Infrastructure","These complementary studies by two of Latin America’s leading economists astutely combine rational analysis with political sensitivity. De Gregorio, formerly the head of Chile’s central bank, brilliantly elucidates (with restrained pride) the region’s remarkable recent successes. Perry, the former chief economist for Latin America at the World Bank, proposes a compelling regional agenda to maintain the forward momentum."
