,title1,page_url,title2,first_paragraph
0,The Rise and Decline of the American Century,https://www.foreignaffairs.com/reviews/capsule-review/2019-02-12/rise-and-decline-american-century,The Rise and Decline of the American Century,"After World War II, the United States set about building a global order. Some historians believe this was an effort to balance against Soviet power. Others view the order as a modern empire, designed to make the world safe for American capitalism. Walker offers a third interpretation: the United States did want to spread its influence and the American way of life, but it did so by weaving other societies into a Pax Americana. This is the vision Walker sees in the Life owner Henry Luce’s famous 1941 call for “an American Century.” Walker provides an impressively detailed account of U.S. foreign policy in the early postwar decades, as the United States, in the words of Secretary of State Dean Acheson, learned how to “run the show.” Walker agrees with the historian Melvyn Leffler that the United States was driven by the need to protect itself against the illiberal and imperial projects that imperiled it. It sought “preponderance,” Walker says, but not “domination.” Walker closes his story with the presidency of Richard Nixon, when Americans feared that their century was already ending and the country was struggling to avoid decline."
1,The New Nationalism,https://www.foreignaffairs.com/issue-packages/2019-02-12/new-nationalism,What’s Inside,"The nation-state is so dominant today that it seems natural. But no political arrangements are natural, and any concept with a hyphen has a fault line running through it by definition. States are sovereign political structures. Nations are unified social groups. What does each owe the other?"
2,Building a Better Nationalism,https://www.foreignaffairs.com/reviews/review-essay/2019-02-12/building-better-nationalism,Building a Better Nationalism,"At a rally in Texas last October, U.S. President Donald Trump was delivering his familiar “America first” message, complaining about “corrupt, power-hungry globalists,” when he tried out a new line: “You know, they have a word—it sort of became old-fashioned—it’s called, ‘a nationalist.’ And I say, ‘Really, we’re not supposed to use that word,’” he added, grinning. “You know what I am? I’m a nationalist, OK? I’m a nationalist.” As the crowd cheered, “U.S.A.! U.S.A.!” Trump nodded. “‘Nationalist’: nothing wrong with it. Use that word!”"
3,The Broken Bargain,https://www.foreignaffairs.com/articles/world/2019-02-12/broken-bargain,The Broken Bargain,"Nationalism and nativism are roiling politics on every continent. With the election of President Donald Trump in the United States, the growing power of right-wing populist parties in Europe, and the ascent of strongmen in states such as China, the Philippines, and Turkey, liberals around the world are struggling to respond to populist nationalism. Today’s nationalists decry the “globalist” liberalism of international institutions. They attack liberal elites as sellouts who care more about foreigners than their fellow citizens. And they promise to put national, rather than global, interests first."
4,The Kurdish Awakening,https://www.foreignaffairs.com/articles/turkey/2019-02-12/kurdish-awakening,The Kurdish Awakening,"We’ve been fighting for a long time in Syria,” said U.S. President Donald Trump in the last days of 2018. “Now it’s time for our troops to come back home.” The president’s surprise call for a rapid withdrawal of the nearly 2,000 U.S. troops stationed in Syria drew widespread criticism from members of the U.S. foreign policy establishment. But it came as an even greater shock to the United States’ main partner in the fight against the Islamic State (or ISIS), the Syrian Kurds. For weeks prior to the announcement, Turkish President Recep Tayyip Erdogan had been threatening to invade areas of northern Syria controlled by Kurdish militants. The only thing stopping him was the presence of U.S. troops. Removing them would leave the Kurds deeply exposed. “If [the Americans] will leave,” warned one Syrian Kurd, “we will curse them as traitors.”"
5,Why Nationalism Works,https://www.foreignaffairs.com/articles/world/2019-02-12/why-nationalism-works,Why Nationalism Works,"Nationalism has a bad reputation today. It is, in the minds of many educated Westerners, a dangerous ideology. Some acknowledge the virtues of patriotism, understood as the benign affection for one’s homeland; at the same time, they see nationalism as narrow-minded and immoral, promoting blind loyalty to a country over deeper commitments to justice and humanity. In a January 2019 speech to his country’s diplomatic corps, German President Frank-Walter Steinmeier put this view in stark terms: “Nationalism,” he said, “is an ideological poison.”"
6,The Islamic State in Britain: Radicalization and Resilience in an Activist Network,https://www.foreignaffairs.com/reviews/capsule-review/2019-02-12/islamic-state-britain-radicalization-and-resilience-activist,The Islamic State in Britain: Radicalization and Resilience in an Activist Network,"This book contains an ethnographic study of al Muhajiroun, an outlawed radical jihadist group in London. Kenney seeks to explain how, despite intense police surveillance, the group survived, attracted adherents, and recruited fighters to join the war in Syria until the British government banned it in 2010. Ideological sympathy, ties of friendship, charismatic leaders, and youthful inexperience led people to join the group. Once there, they learned how to be activists by watching more experienced members, often imbibing even more dangerous ideologies along the way. Tight subgroups permitted the movement to deflect government pressure by frequently reconfiguring themselves and fostering ambiguity about their purposes. As they aged, some members left for more normal lives, while others turned to different, often more radical groups. These broad conclusions are hardly new, but some readers may be surprised by Kenney’s argument that such groups can allow young men to let off steam, thus containing, rather than promoting, violence. As the authorities stamp out these organizations, their disgruntled members may pose an even greater danger."
7,The End of the French Intellectual,https://www.foreignaffairs.com/reviews/capsule-review/2019-02-12/end-french-intellectual,The End of the French Intellectual,"Modern French intellectuals receive tremendous social respect—so much so that they are generally immune from punishment even when they commit common crimes, preach treason or hatred, or speak in riddles. This book argues that in recent decades, although these intellectuals’ social status has remained largely intact, the quality of their thought has ebbed. Sand is hardly the first to say this—and certainly not the most persuasive. He is concerned with only one angle of French intellectual life: the conflict between Jews and Muslims. He argues that a century ago, anti-Semitism led many leading French intellectuals to abandon the army captain Alfred Dreyfus after he was falsely convicted of treason. Under the Nazi occupation, many again failed to defend the Jews. Today, Islamophobia is common. Sand argues that the cartoons that provoked the Charlie Hebdo shooting in 2015 trucked in tasteless ethnic stereotypes that would have been unacceptable if directed at Jews. He has a point, but he is wrong to level the same charge at such leading French thinkers as Alain Finkielkraut, Michel Houellebecq, and Éric Zemmour. These men may be sensationalistic and perhaps even distasteful, but Sand does little to show that they preach systematic ethnic hatred in the manner of their anti-Dreyfusard and pro-fascist predecessors."
8,"A Bite-Sized History of France: Gastronomic Tales of Revolution, War, and Enlightenment",https://www.foreignaffairs.com/reviews/capsule-review/2019-02-12/bite-sized-history-france-gastronomic-tales-revolution-war-and,"A Bite-Sized History of France: Gastronomic Tales of Revolution, War, and Enlightenment","This engaging book recounts the history of France through its food. For the French, their cuisine is a prime source of national pride, but as Hénaut and Mitchell’s lively vignettes show, few French delicacies are indigenous. The Romans converted uncouth beer-drinking Gauls to wine. The Frank Charlemagne standardized French farms, decreeing that every estate should grow garlic, produce honey, and much else. Returning crusaders brought plums and other exotic fruits. Schismatic popes from Italy established eggplants and Syrah wine. An Italian noblewoman turned French queen, Catherine de Medicis, brought artichokes, spinach, broccoli, sorbet, and the fork. The Turks added coffee; the Austrians the croissant. Brutal slave plantations in imperial domains satisfied sugar cravings. One day, Louis XIV’s troops in Spain substituted olive oil for butter, and—voilà!—mayonnaise was born. In the nineteenth century, farmers had to graft American vines onto French grape plants to save them from disease. Today, couscous and pho are ubiquitous in Paris. Aside from a few cases, such as champagne, which was perfected by Dom Pierre Pérignon, a French Benedictine monk, French cuisine is largely the fruit of globalization and appropriation."
9,English Nationalism: A Short History,https://www.foreignaffairs.com/reviews/capsule-review/2019-02-12/english-nationalism-short-history,English Nationalism: A Short History,"Does England have a national identity distinct from that of the United Kingdom? Recent political conflict between England and the rest of the union over Brexit, Scottish independence, Irish unity, and other issues has made this a hot-button question. Black argues that English nationalism is genuine: Englishness rests on the shared experiences of Magna Carta, the Reformation, the Thirty Years’ War, the British Empire, and World War II. Yet Black struggles to persuade. Memories of internal and external warfare hundreds of years ago neither distinguish England from the rest of the United Kingdom nor reveal much about how media-savvy politicians, a sensationalistic press, and right-wing skinheads are redefining populist nationalism today—something the author all but admits in the last chapter, “Postscript From a Pub.” In general, current events stymie Black. In considering Brexit, he dismisses (without evidence) any thought that Euroskeptical voters are ignorant or have been manipulated, or that they are indulging in nationalism. Yet he fails to provide a plausible alternative explanation for their behavior."
