,title1,page_url,title2,first_paragraph
0,Schumpeter's Heirs,https://www.foreignaffairs.com/issue-packages/2014-12-12/schumpeters-heirs,What’s Inside,"The Austrian economist Joseph Schumpeter put entrepreneurs at the center of his model of capitalism. Innovation was crucial to dynamism and growth, he argued, and entrepreneurs were the ones who made innovation happen. The “new combinations” of economic factors they brought together propelled the whole system onward and upward. Moreover, their efforts were anything but ordinary or easy: “To act with confidence beyond the range of familiar beacons and to overcome [society’s] resistance requires aptitudes that are present in only a small fraction of the population.”"
1,The Intellectual Life of Edmund Burke: From the Sublime and Beautiful to American Independence,https://www.foreignaffairs.com/reviews/capsule-review/2015-12-14/intellectual-life-edmund-burke-sublime-and-beautiful-american,The Intellectual Life of Edmund Burke: From the Sublime and Beautiful to American Independence,"In a sense, the debate between Burke and his antagonists—between conservatism and radicalism, broadly defined—has shaped political debate in the Western world since the late eighteenth century. Burke himself has become known as “the father of modern conservatism.” But David Bromwich is not fond of that phrase. “No serious historian today would repeat the commonplace that Burke was the father of modern conservatism,” writes the esteemed scholar of literature in his magnificent, beautifully written new study of the first half of Burke’s career, which is the most notable addition to a recent crop of books about Burke. The trouble is not only that the line between Burke and modern conservatism is hardly straight but also that Burke’s legacy is far too complex to be captured by any such phrase. Anyone hoping to understand Burke is confronted with an array of historians and philosophers of aesthetics, politics, and political theory; social conservatives and free-market liberals; and even closet radicals—all claiming that they hold the key to the “real” Burke. Undaunted, Bromwich sets out to demonstrate “the originality and continuities” of Burke’s thought. The result is an intellectual biography of the best kind. Bromwich seeks to convey “what it meant to think like Edmund Burke” and to demonstrate the coherence and relevance of Burke’s moral and political vision. With a remarkable level of detail and sensitivity, Bromwich makes a virtue out of what others lament as problematic: the relationship between Burke’s political activity and his written works. Bromwich is convinced that people today can still learn from Burke, not as political partisans but as “thoughtful readers.” In Bromwich’s hands, Burke offers better lessons about how to think than about what to think."
2,Eisenhower: A Life,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/eisenhower-life,Eisenhower: A Life,"Johnson likes Ike, and he thinks you should, too. This short and breezy volume makes the case that President Dwight Eisenhower was a military leader of genius, a successful university president, an exemplary husband, and a great chief executive of the United States. At times, Johnson seems so intent on his hagiographic mission that he gives short shrift to anything that casts doubt on Eisenhower’s virtue or genius, and this book is unlikely to stand as a serious contribution to the literature on the 34th president. Nevertheless, it is an entertaining read, spiced with malicious sideswipes at Eisenhower’s left-wing intellectual critics, and the book will serve well as an introduction to this important historical figure."
3,America’s Pastor: Billy Graham and the Shaping of a Nation,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/americas-pastor-billy-graham-and-shaping-nation,America’s Pastor: Billy Graham and the Shaping of a Nation,"Billy Graham was the most significant religious presence in American life from the late 1940s until well into the current era. Graham brought the revival movement and evangelical Protestantism into the modern world. His repudiation of segregation and his retreat from fundamentalism and moves toward a more complex view of the relationship between the Bible and contemporary thought helped reshape the American cultural landscape. Wacker’s engaging, comprehensive, and sympathetic (although not uncritical) study of Graham’s multifaceted career is an admirable introduction both to Graham and to the evangelical movement he worked so hard to build. A product of fundamentalist Christianity during the Jim Crow era in the rural South, Graham transformed himself into someone who could reach a much wider audience: in 2005, at the last of his open-air religious “crusades,” in New York City, the majority of the more than 100,000 attendees were people of color. Graham, now 97, no longer hits the revival trail, and the religious synthesis he helped popularize does not seem to be reaching younger Christians. Nevertheless, the individualistic religious tradition that shaped Graham’s worldview remains a potent force in American culture."
4,Outpost: Life on the Frontlines of American Diplomacy,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/outpost-life-frontlines-american-diplomacy,Outpost: Life on the Frontlines of American Diplomacy,"Hill, an eminent U.S. diplomat, focuses on three episodes in this memoir: his work with the U.S. envoy Richard Holbrooke during the Balkan crises in the Clinton administration, his attempt to reach a nuclear agreement with North Korea during President George W. Bush’s second term, and his tenure as U.S. ambassador to Iraq under President Barack Obama. Hill, a masterful prose stylist who carries on a long tradition of literary excellence among U.S. diplomats, is generous to all the presidents and secretaries of state he served. He reserves his ire for the neoconservatives he believes attempted to sabotage the North Korean negotiations and for U.S. senators whose posturing and obstructionism further complicated the already difficult jobs of U.S. diplomats. The sections on Hill’s time in Iraq are deeply troubling: the overgrown U.S. embassy in Baghdad was chaotic and dysfunctional, and Washington never seems to have truly faced the sectarian and political problems that have now resulted in renewed tumult and war in that unhappy country."
5,Worthy Fights: A Memoir of Leadership in War and Peace,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/worthy-fights-memoir-leadership-war-and-peace,Worthy Fights: A Memoir of Leadership in War and Peace,"Panetta came to Washington during the Nixon administration as an idealistic young Republican. He later switched parties, rose through the Democratic ranks in Congress, and served as President Bill Clinton’s director of the Office of Management and Budget and chief of staff and as President Barack Obama’s director of the CIA and secretary of defense. This is a distinguished trajectory by any standard, and Panetta’s candid memoir offers a useful window into recent U.S. history. A few references to policy disagreements with Obama dominated the discussion of the book when it first appeared last year; the controversy seems overblown, as the book’s assessment of Obama is on the whole rather positive. Panetta’s most valuable insights involve federal budgets; few understand the subject as well. His account of how the Clinton administration was able to balance its final budgets shows how the U.S. political process can lead to good outcomes; his account of the sequester during the Obama administration shows how it can lead to terrible ones."
6,Putin’s Kleptocracy: Who Owns Russia?,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/putins-kleptocracy-who-owns-russia,Putin’s Kleptocracy: Who Owns Russia?,"“The story of this book,” Dawisha announces at its outset, is the “hope for political revanche,” by which she evidently means the Putin regime’s retaliation for Russia’s humiliation and weakness after the collapse of the Soviet Union. The bulk of the book concerns money—dirty money, in massive quantities—and the marvelously circuitous ways it has been amassed by Russian President Vladimir Putin, those around him, and the billionaires at one remove who kowtow to Putin’s regime. Dawisha’s book stands as the most detailed indictment of the venality that she argues has marked every step of Putin’s career. But the “political revanche” portion of her argument is less persuasive. She makes the case that from the very start, Putin and his circle planned to take Russia down an authoritarian path. But she is a bit fuzzy on just how much control Putin exerts over Russia’s kleptocracy and on how important he was to its emergence: indeed, her own evidence suggests that it was in place well before Putin became president. His contribution has been to increase the kleptocracy’s size."
7,Siberia: A History of the People,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/siberia-history-people,Siberia: A History of the People,"Siberia accounts for more than three-quarters of modern Russia’s territory and spans eight of the country’s 11 time zones but is home to just 30 million people. Images of Arctic winters, the Soviet gulag, and infinite wilderness tend to shape popular conceptions of Siberia. But in reality, the region is vastly more rich and varied, and its history, as related in this sweeping but compact account, features a wild diversity of settings, events, and inhabitants. Hartley’s book is a work of social, not political, history, and her primary focus is people: Cossacks, peasants in flight, indigenous groups pushed aside, political exiles, convicts, hunters, trappers, and oil men. Her stories unfold in villages and towns, in the military garrisons that secured this vast space, and in the prison camps where so many perished. Hartley cares most about the dramatic juxtapositions that characterize Siberia: free and unfree people, settlers and natives, indigenous beliefs and imported religions. In her book, Siberia emerges as an intricate, colorful mosaic, not a barren black-and-white photo."
8,"Stalin. Vol. 1, Paradoxes of Power, 1878–1928",https://www.foreignaffairs.com/reviews/capsule-review/2014-12-12/stalin-vol-1-paradoxes-power-1878-1928,"Stalin. Vol. 1, Paradoxes of Power, 1878–1928","Kotkin’s biography of Joseph Stalin is already monumental—and this is just the first entry in a planned trilogy. Stalin emerges here as a more vivid and complete figure than he does in countless other biographies. And the history surrounding the Soviet leader, as Kotkin reconstructs it, has a texture and arresting detail lacking in prior studies. The period Kotkin covers spans from Stalin’s birth in 1878 to the eve of Soviet collectivization and Stalin’s consolidation of power, in 1928. Kotkin manages to capture how a figure as larger than life, influential, and twisted as Stalin came to be by expanding the book’s boundaries beyond Russia and the Soviet Union during Stalin’s time to include other parts of the world and other historical eras. In so doing, Kotkin reveals how Stalin’s sense of geopolitical strategy and ability to seize opportunities shaped him, defined Russian and Soviet society, and determined international outcomes. Kotkin also shows how prior epochs and historical figures paved the way for the emergence of a person—or perhaps a phenomenon—as outsized as Stalin."
9,At Night We Walk in Circles,https://www.foreignaffairs.com/reviews/capsule-review/2014-12-15/night-we-walk-circles,At Night We Walk in Circles,"Novels about the immigrant experience abound, but Alarcón offers an unusual spin on the genre: a tale about those left behind, in this case in an unidentified South American country that closely resembles the author’s native Peru. The protagonist, an aspiring actor, never fully recovers from his older brother’s emigration to California, which he interprets not as an act of adventurous entrepreneurship but rather as a cruel abandonment. Alarcón captures the milieu in Peru at the turn of the millennium, when the country was still reeling in the aftermath of a virulent civil war: disoriented lower-middle classes, frustrated artists, overcrowded prisons, a ubiquitous drug trade, and a new culture of commercialism. He artfully captures the dismal melancholy of Lima and the loneliness of the Andean highlands, the numbing winds blowing through desolate villages emptied of young people, who have left to seek better opportunities elsewhere. A suspenseful page-turner, At Night We Walk in Circles also features an anxious love triangle, in which the central female figure, Ixta, is at once irresistible, heartless, careless, and confused: a metaphoric stand-in, perhaps, for Peru itself."
