,title1,page_url,title2,first_paragraph
0,Against Activism,https://www.foreignaffairs.com/articles/united-states/2013-06-17/against-activism,Against Activism,"In making the case for an activist U.S. grand strategy, Stephen Brooks, G. John Ikenberry, and William Wohlforth (“Lean Forward,” January/ February 2013) cite an article we wrote in Orbis as evidence that the budgetary savings of a strategy they pejoratively call “retrenchment” would be small. Because the “radical reduction” in defense expenditures that we proposed would reduce spending by only $900 billion over a decade, they reason, more mainstream versions of retrenchment would save an economically irrelevant pittance."
1,Pyongyang Perseveres,https://www.foreignaffairs.com/reviews/review-essay/2013-06-11/pyongyang-perseveres,Pyongyang Perseveres,"The Real North Korea: Life and Politics in the Failed Stalinist Utopia BY ANDREI LANKOV. Oxford University Press, 2013, 304 pp. $27.95."
2,The Frankfurt School at War,https://www.foreignaffairs.com/reviews/review-essay/2013-06-11/frankfurt-school-war,The Frankfurt School at War,"Secret Reports on Nazi Germany: The Frankfurt School Contribution to the War Effort. by FRANZ NEUMANN, HERBERT MARCUSE, and OTTO KIRCHHEIMER. edited by RAFFAELE LAUDANI. Princeton University Press, 2013, 704 pp. $45.00."
3,The Myth of the Omnipotent Central Banker,https://www.foreignaffairs.com/reviews/review-essay/2013-06-11/myth-omnipotent-central-banker,The Myth of the Omnipotent Central Banker,"The Alchemists: Three Central Bankers and a World on Fire. BY NEIL IRWIN. Penguin Press, 2013, 400 pp. $29.95."
4,The Second Great Depression,https://www.foreignaffairs.com/reviews/review-essay/2013-06-11/second-great-depression,The Second Great Depression,"After the Music Stopped: The Financial Crisis, the Response, and the Work Ahead BY ALAN S. BLINDER. Penguin Press, 2013, 476 pp. $29.95."
5,Lesser Israel,https://www.foreignaffairs.com/reviews/review-essay/2013-06-11/lesser-israel,Lesser Israel,"The War Within: Israel’s Ultra-Orthodox Threat to Democracy and the Nation. by YUVAL ELIZUR and LAWRENCE MALKIN. Overlook Press, 2013, 224 pp. $26.95."
6,The Rise of Mexico’s Self-Defense Forces,https://www.foreignaffairs.com/articles/mexico/2013-06-11/rise-mexicos-self-defense-forces,The Rise of Mexico’s Self-Defense Forces,"On a Tuesday morning in March, with rifles slung over their shoulders, some 1,500 men filed into the Mexican town of Tierra Colorada, which sits on the highway from Mexico City down to the Pacific coast. They seized at gunpoint 12 police officers and a local security official, whom they believed responsible for the murder of their commander. They set up roadblocks, and when a car of Acapulco-bound beachgoers refused to stop, they opened fire and injured a passenger."
7,The Next Europe,https://www.foreignaffairs.com/articles/europe/2013-06-11/next-europe,The Next Europe,"When the heads of the EU’s three major institutions -- the European Commission, the European Council, and the European Parliament -- collected the Nobel Peace Prize together in Oslo last December, they spotlighted the vague mandate and lack of institutional clarity that are at the core of the organization’s current problems. Unless these institutions can garner legitimacy among European citizens and transform the EU into a real federal union, with common fiscal and economic policies to complement its single currency, Europe will be worried by its future as much as its past and continue to find its social model battered by the gales of an ever more competitive global economy."
8,In Defense of Citizens United,https://www.foreignaffairs.com/articles/united-states/2013-06-11/defense-citizens-united,In Defense of Citizens United,"Many Americans are troubled by the country’s ongoing fiscal crisis, which is driven by endless annual budget deficits. These deficits are building up a mountain of gross national debt so large that it will eventually dwarf the country’s GDP. Some place blame for this predicament on a suite of large entitlement programs that are inherently unsustainable. Others blame expensive wars abroad, paid for on the installment plan. And still others blame democracy itself, as a shortsighted public punishes representatives who try to bring tax and spending policies into balance. But they all miss the forest for the trees."
9,The War of Law,https://www.foreignaffairs.com/articles/united-states/2013-06-11/war-law,The War of Law,"Rarely does the U.S. Senate reject a treaty. But on December 4, 2012, it did just that, blocking ratification of the UN Convention on the Rights of Persons With Disabilities. President Barack Obama had argued that by joining, the United States would “reaffirm America’s position as the global leader on disability rights” and help inspire other countries to improve their treatment of the disabled. Skeptics asked why ratification would prove more inspirational than the U.S. domestic laws already on the books. When skeptics also warned of the effect on U.S. sovereignty, supporters stressed that the treaty imposed no burdensome requirements. That was a peculiar argument, for if the treaty lacks substance, then there is no point in ratifying it, and if it makes substantive demands on the parties, then the concerns about sovereignty are well founded."
10,Cuba After Communism,https://www.foreignaffairs.com/articles/cuba/2013-07-01/cuba-after-communism,Cuba After Communism,"At first glance, Cuba’s basic political and economic structures appear as durable as the midcentury American cars still roaming its streets. The Communist Party remains in power, the state dominates the economy, and murals depicting the face of the long-dead revolutionary Che Guevara still appear on city walls. Predictions that the island would undergo a rapid transformation in the manner of China or Vietnam, let alone the former Soviet bloc, have routinely proved to be bunk. But Cuba does look much different today than it did ten or 20 years ago, or even as recently as 2006, when severe illness compelled Fidel Castro, the country’s longtime president, to step aside. Far from treading water, Cuba has entered a new era, the features of which defy easy classification or comparison to transitions elsewhere."
11,Syria’s Collapse,https://www.foreignaffairs.com/articles/syria/2013-06-11/syrias-collapse,Syria’s Collapse,"Syria is melting down. The ruling regime’s attempt to shoot its way out of the largest uprising it has ever faced has killed over 80,000 people and displaced roughly half of Syria’s population of 22 million. If the current monthly death tolls of around 6,000 keep up, Syria will by August hit a grim milestone: 100,000 killed, a number that it took almost twice as long to reach in Bosnia in the early 1990s. This a full two years after U.S. President Barack Obama pronounced that President Bashar al-Assad needed to “step aside.”"
