,title1,page_url,title2,first_paragraph
0,Embers of War: The Fall of an Empire and the Making of America's Vietnam,https://www.foreignaffairs.com/reviews/capsule-review/2012-12-27/embers-war-fall-empire-and-making-americas-vietnam,Embers of War: The Fall of an Empire and the Making of America’s Vietnam,Logevall's book describes how the United States' role in former French
1,Arms Away,https://www.foreignaffairs.com/articles/united-states/2012-08-18/arms-away,Arms Away,"Over the last two decades, the United States has enjoyed an unrivaled competitive advantage in the production and export of advanced conventional weaponry. The collapse of the Soviet Union and the breakup of the Warsaw Pact led to sharp reductions in Russian defense spending and a drop in Moscow's arms transfers to regional allies. Simultaneously, globalization rewarded firms with economies of scale, allowing U.S. defense contractors to capitalize on their size and on large orders from armed forces around the globe. The formula for success was simple: by producing a range of affordable yet sophisticated weapons, the Pentagon and its contractors would crush any rivals. Domination of the global arms trade, and the economic and geopolitical benefits that came with it, was the United States' to lose."
2,The Rise of Settler Terrorism,https://www.foreignaffairs.com/articles/israel/2012-08-18/rise-settler-terrorism,The Rise of Settler Terrorism,"Late this past June, a group of Israeli settlers in the West Bank defaced and burned a mosque in the small West Bank village of Jabaa. Graffiti sprayed by the vandals warned of a ""war"" over the planned evacuation, ordered by the Israeli Supreme Court, of a handful of houses illegally built on private Palestinian land near the Israeli settlement of Beit El. The torching of the mosque was the fourth such attack in 18 months and part of a wider trend of routine violence committed by radical settlers against innocent Palestinians, Israeli security personnel, and mainstream settler leaders -- all aimed at intimidating perceived enemies of the settlement project."
3,Bucking Beijing,https://www.foreignaffairs.com/articles/china/2012-08-18/bucking-beijing,Bucking Beijing,"In contrast to its Cold War strategy of containment, Washington's current approach to China is not the product of a deliberate planning process. It is nowhere codified in official documents. Indeed, it does not even have a name. Still, for the better part of two decades, the United States has pursued a broadly consistent two-pronged strategy combining engagement and balancing."
4,Johnson the Power Broker,https://www.foreignaffairs.com/reviews/review-essay/2012-09-01/johnson-power-broker,Johnson the Power Broker,"The fourth installment in a planned five-volume biography of Lyndon Johnson is vintage Robert Caro: enormously detailed, personality driven, power obsessed. The book begins with Johnson riding high as majority leader in the U.S. Senate during the 1950s, then follows him as he crashes to earth as vice president, shorn of power and, in power's absence, self-respect. Caro lingers on every embarrassment of the vice presidency, a period of humiliation for Johnson that ended only when President John F. Kennedy was killed and Johnson ascended to the Oval Office."
5,Latin Lessons,https://www.foreignaffairs.com/reviews/review-essay/2012-09-01/latin-lessons,Latin Lessons,"In June, as the U.S. Supreme Court ruled on Arizona's controversial immigration law and the Obama administration announced a significant change in U.S. deportation policies, the country's roughly 50 million Latino residents were once again transformed from a diverse collection of individuals into an ethnic bloc and then into a political issue in the 2012 campaign season. It was hardly the first time, and it will certainly not be the last, as the U.S. government and American society and political culture struggle to make sense of the country's rapidly shifting demographics."
6,Stimulus or Reform?,https://www.foreignaffairs.com/articles/united-states/2012-08-16/stimulus-or-reform,Stimulus or Reform?,NO TIME FOR AUSTERITY
7,"Government, Geography, and Growth",https://www.foreignaffairs.com/reviews/review-essay/2012-08-16/government-geography-and-growth,"Government, Geography, and Growth","According to the economist Daron Acemoglu and the political scientist James Robinson, economic development hinges on a single factor: a country's political institutions. More specifically, as they explain in their new book, Why Nations Fail, it depends on the existence of ""inclusive"" political institutions, defined as pluralistic systems that protect individual rights. These, in turn, give rise to inclusive economic institutions, which secure private property and encourage entrepreneurship. The long-term result is higher incomes and improved human welfare."
8,The Scottish Play,https://www.foreignaffairs.com/articles/united-kingdom/2012-09-01/scottish-play,The Scottish Play,"The monument to Sir William Wallace stands near the city of Stirling, a castle town not far from the Scottish capital of Edinburgh. On blustery days when the sun peeks through the clouds, the sandstone memorial glows golden and majestic. That is exactly the effect its Victorian-era creators intended: a tower of imagined antiquity meant to evoke the spirit of a freedom-loving Scot. In the late thirteenth century, Wallace helped lead an uprising against England's King Edward I, for which he was eventually hanged, drawn, and quartered. There are no contemporary images of the hero depicted in the 1995 epic Braveheart, but when tourism began to boom after the film came out, enthusiasts made up their own. Until a few years ago, a bas-relief panel introduced the warrior-martyr to tour groups visiting the tower as they walked from the parking lot to the gift shop. The likeness was unmistakably that of Mel Gibson."
9,The Crisis of Europe,https://www.foreignaffairs.com/articles/europe/2012-08-16/crisis-europe,The Crisis of Europe,"May 10, 1943: German forces are destroying the Warsaw ghetto. Facing armed resistance from Polish Jewish fighters, they set fire to it house by house, burning some inhabitants alive and driving others out from the cellars. ""Today, in sum 1,183 Jews were apprehended alive,"" notes the official report by the SS commander Jürgen Stroop. ""187 Jews and bandits were shot. An indeterminable number of Jews and bandits were destroyed in blown-up bunkers. The total number of Jews processed so far has risen to 52,683."" An appendix to this document contains the now-famous photograph of a terrified small boy in an outsize cloth cap, his hands held high in surrender. Marek Edelman, one of very few leaders of the Warsaw ghetto uprising to survive, concluded a memoir published immediately after the war with these words: ""Those who were killed in action had done their duty to the end, to the last drop of blood that soaked into the pavements. . . . We, who did not perish, leave it up to you to keep the memory of them alive -- forever."""
10,How China Sees America,https://www.foreignaffairs.com/articles/china/2012-08-16/how-china-sees-america,How China Sees America,"Great power"" is a vague term, but China deserves it by any measure: the extent and strategic location of its territory, the size and dynamism of its population, the value and growth rate of its economy, the massive size of its share of global trade, and the strength of its military. China has become one of a small number of countries that have significant national interests in every part of the world and that command the attention, whether willingly or grudgingly, of every other country and every international organization. And perhaps most important, China is the only country widely seen as a possible threat to U.S. predominance. Indeed, China's rise has led to fears that the country will soon overwhelm its neighbors and one day supplant the United States as a global hegemon."
11,Cybersecurity and U.S.-China Relations,https://www.foreignaffairs.com/reviews/capsule-review/2012-08-20/cybersecurity-and-us-china-relations,Cybersecurity and U.S.-China Relations,"This report considers how hacking, cyber-espionage, and the threat of cyberwarfare affect U.S.-Chinese relations. Americans hear more about Chinese threats to the United States than vice versa, but it is likely that U.S. private and government actors are probing China’s Internet as much or more than the Chinese are probing that of the United States. And in cyberspace, the advantage goes to the offense. On key issues relating to the Internet, Chinese and U.S. interests are fundamentally opposed. The United States favors information freedom, whereas China’s regime relies on control. The U.S. military operates on cybernetworks, whereas the Chinese quest for asymmetric strategies requires the capability to take such networks down. Even dialogue, which Lieberthal and Singer advocate as a first step in a long march, will be a challenge, given the diffusion of control over the Internet within each society. Moreover, one wonders whether even two such important powers can do much to enhance cyber-security when potential attackers are globally dispersed and often private.Loading...Please enable JavaScript for this site to function properly."
12,Shaping the Future of the Asia and the Pacific–Latin America and the Caribbean Relationship,https://www.foreignaffairs.com/reviews/capsule-review/2012-08-20/shaping-future-asia-and-pacific-latin-america-and-caribbean,Shaping the Future of the Asia and the Pacific–Latin America and the Caribbean Relationship,"This timely collaboration among regional development institutions details recent trends in trade, investment, and development cooperation between Asia and Latin America, a historic transformation of the global economy that is still in its early stages. Among the main findings and conclusions are the following: Asia’s share of Latin American trade surged to 21 percent in 2011, second only to the United States’, which was 34 percent; Asian investments in Latin America, although rising, are lagging relative to the growth of Asian–Latin American trade; and the two emerging regions could benefit from sharing development experiences in areas such as export promotion, poverty reduction, natural-disaster mitigation, and financial regulation. Indicating the high degree of transpacific dynamism, the study records 18 current interregional free-trade agreements and 12 more in the pipeline. To attract more high-quality Asian investment and technology, Latin American countries, the authors urge, should continue to liberalize their regulatory policies, upgrade their infrastructure, and invest in international education. Brief but illuminating case studies describe promising investments by large Latin American firms targeting growing Asian markets in food distribution, wind power generation, and iron and steel. Loading...Please enable JavaScript for this site to function properly."
