,title1,page_url,title2,first_paragraph
0,There Will Be a One-State Solution,https://www.foreignaffairs.com/articles/israel/2019-10-15/there-will-be-one-state-solution,There Will Be a One-State Solution,"For nearly three decades, the so-called two-state solution has dominated discussions of the Israeli-Palestinian conflict. But the idea of two states for two peoples in the territory both occupy was always an illusion, and in recent years, reality has set in. The two-state solution is dead. And good riddance: it never offered a realistic path forward. The time has come for all interested parties to instead consider the only alternative with any chance of delivering lasting peace: equal rights for Israelis and Palestinians in a single shared state."
1,The Tunisia Model,https://www.foreignaffairs.com/articles/tunisia/2019-10-15/tunisia-model,The Tunisia Model,"The story of how the Tunisian revolution began is well known. On December 17, 2010, a 26-year-old fruit vendor named Mohamed Bouazizi from the town of Sidi Bouzid set himself on fire outside a local government building. The man’s self-immolation—an act of protest against repeated mistreatment by police and local officials—sparked protests that quickly spread across the country. Within a few weeks, President Zine el-Abidine Ben Ali had stepped down and fled the country after 23 years in power, offering Tunisia an unprecedented opportunity for a democratic opening. A massive wave of uprisings soon swept the country’s neighbors, reaching all the way to the Levant and the Persian Gulf."
2,The Virtue of Monopoly,https://www.foreignaffairs.com/reviews/virtue-monopoly,The Virtue of Monopoly,"You’ve heard the story many times. The stock market is rigged. A highly secretive group of opaque financial institutions is making billions of dollars from socially useless high-frequency trading—placing and withdrawing stock orders hundreds of thousands of times per second—with all those profits coming, in one way or another, from the rest of us. The biggest losers of all? Small, mom-and-pop, or retail, investors, who cannot hope to compete."
3,War Is Not Over,https://www.foreignaffairs.com/world/war-not-over,War Is Not Over,"The political turmoil of recent years has largely disabused us of the notion that the world has reached some sort of utopian “end of history.” And yet it can still seem that ours is an unprecedented era of peace and progress. On the whole, humans today are living safer and more prosperous lives than their ancestors did. They suffer less cruelty and arbitrary violence. Above all, they seem far less likely to go to war. The incidence of war has been decreasing steadily, a growing consensus holds, with war between great powers becoming all but unthinkable and all types of war becoming more and more rare."
4,Rojo,https://www.foreignaffairs.com/reviews/capsule-review/2019-10-15/rojo,Rojo,"This thoughtful, disturbing melodrama is set in a nondescript provincial town in Argentina in 1975. The film’s action occurs just prior to the 1976 military coup that launched the “Dirty War,” a period of repression that would end up killing thousands of Argentines. Naishtat focuses on the silence and complicity of average citizens more interested in safeguarding their own modest, quiet lives than in resisting the atrocities visited on their neighbors and peers by right-wing death squads, which were already “disappearing” opponents even before the coup. The film is dedicated to a recently deceased legal defender of political prisoners. The protagonist is Claudio, an aloof, rather haughty lawyer, well respected in his community. He gradually becomes aware of the horrors occurring all around him, but he does not get involved. Claudio’s moral center collapses utterly when he decides to make quick profits from the empty properties of victims of state terrorism. Naishtat skillfully mixes mundane scenes of daily life (birthday parties, tennis matches) with noir atmospherics and absurdist comedy. Could it happen here? The film reminds viewers everywhere that, indeed, it did happen in Argentina and that it was all too easy for many Argentines to avert their gaze from the state-sponsored violence of the Dirty War."
5,The Caribbean Policy of the Ulysses S. Grant Administration: Foreshadowing an Informal Empire,https://www.foreignaffairs.com/reviews/capsule-review/2019-10-14/caribbean-policy-ulysses-s-grant-administration-foreshadowing,The Caribbean Policy of the Ulysses S. Grant Administration: Foreshadowing an Informal Empire,"After the Civil War, the United States embraced its “manifest destiny” to expand not only westward to the Pacific Ocean but also southward into the Caribbean. U.S. leaders actively considered the annexation of Cuba and the Dominican Republic, spurred by the lobbying of wealthy pro-annexation elites from both nations, who found a ready audience in corrupt, Gilded Age Washington. The case for annexation fell apart after wrangling between Congress and the Grant administration; however, a consensus emerged in Washington that the United States should replace Spain and the United Kingdom as the dominant foreign power in the Caribbean and that it was necessary to set up naval bases and coaling stations across the basin to protect an eventual transoceanic canal in Central America. U.S. officials differed on how to achieve these goals. Some argued for direct military intervention; others preached patience in allowing U.S. commercial power to organically secure greater influence in the Caribbean. These opposing visions of how the United States should project its power in the world still lie at the heart of foreign policy debates today."
6,Lost Children Archive: A Novel,https://www.foreignaffairs.com/reviews/capsule-review/2019-10-15/lost-children-archive-novel,Lost Children Archive: A Novel,"The daring fiction and nonfiction of Luiselli, a New York–based, Mexican-born writer, combine literary brilliance, empathetic politics, and a dazzling imagination. She has the intellectual firepower to be her generation’s Susan Sontag (whose interest in collection, documentation, and memory Luiselli references) but possesses an even wider, more global sensibility. In her novel Lost Children Archive, Luiselli conjures a couple with two young children, aged ten and five, on a long road trip from New York to the southwestern United States in search of the grave of the Apache leader Geronimo. The novel’s “lost children” include the last Apaches as well as today’s desperate young migrants from Central America. Eventually (spoiler alert), the couple’s two children go missing. Luiselli envisions the Southwest as desolate and haunted by genocide, a xenophobic wasteland occupied by a brutal border patrol. The loving interplay between the two children lightens the brooding atmosphere. Miraculously, the children never quarrel during long hours of driving, instead amusing themselves with songs, word games, and fantasies. In Luiselli’s deft hands, children are our shame and our redemption."
7,Two Books on Latin American History,https://www.foreignaffairs.com/reviews/capsule-review/2019-10-15/two-books-latin-american-history,Two Books on Latin American History,"In trying to weave a coherent narrative of centuries of Latin American history, Arana too often relies on a handful of thin sources and simplifies complicated events. In her telling, venal, self-interested elites (“silver”), violent rulers and rebels (“sword”), and cynical, compromised religious institutions (“stone”) have perennially plagued the region. The Aztecs, the Incas, and the Spanish were all bloody-minded peoples tamed only by brutal despots; homegrown revolutionaries inevitably became “tinpot dictators, insatiable caesars.” Arana’s bleak vision sees no enduring success stories, no emerging middle-class democracies, no meaningful social progress. Latin America is defined only by “the essential exploitation at its core, the racial divisions, the extreme poverty . . . the corrosive culture of corruption.” By perpetuating such profoundly negative (and poorly substantiated) stereotypes, Arana inadvertently provides ammunition for U.S. President Donald Trump’s disparaging comments about the region."
8,The Future of British Foreign Policy: Security and Diplomacy in a World After Brexit,https://www.foreignaffairs.com/reviews/capsule-review/2019-10-15/future-british-foreign-policy-security-and-diplomacy-world-after,The Future of British Foreign Policy: Security and Diplomacy in a World After Brexit,"This book by a respected Cambridge professor seeks to predict how Brexit will affect the United Kingdom’s diplomacy and geopolitical standing. A classic academic policy book, it proceeds at a leisurely pace. It takes a hundred pages to reach the central question: Will Brexit actually make any difference to British foreign policy? Or can London and its partners simply replicate their current levels of cooperation by other, perhaps more informal means? Here, Hill seems unsure. On the one hand, he persuasively dismisses as nonsense the rhetoric of Brexiteers about renewing special relationships with English-speaking peoples and forging bilateral agreements with China, India, Russia, and others. On the other hand, he recognizes that EU foreign policy is still decentralized, with member states allowed to set their own agendas, and that the United Kingdom has always played a “semi-detached” role in the making of EU foreign policy. How much will actually change? This fine overview concludes with more questions than answers."
9,Hitler: A Global Biography,https://www.foreignaffairs.com/reviews/capsule-review/2019-10-15/hitler-global-biography,Hitler: A Global Biography,"Too many books are written about Hitler. Many are amateur efforts, and even those that aren’t rarely add anything new. Yet this vivid and painstakingly researched volume revises fundamentally how historians ought to view the geopolitical motivations of the Nazi leader. Simms argues that Hitler did not see the Soviet Union as the primary obstacle to his expansionist ambitions. From the start, his real enemies were the United Kingdom and the United States, the victors of World War I, the conflict that had decisively shaped his worldview. These countries were (from Hitler’s perspective) racially pure “Anglo-Saxon” superpowers that possessed significant air and naval power, lorded over colonies, and molded the “plutocratic” system of international finance. Hitler’s supposedly controversial strategic choices—such as diverting military resources to the Balkans, declaring an apparently needless war on the United States, launching a brutal attack on the Soviet Union, and even attempting to exterminate the Jews—were far more rational than most critics allow, given his often idiosyncratic assumptions. All these actions were part of a larger mobilization of resources and popular support for an inevitable war of attrition against the Anglo-Saxons. Some will dispute this thesis. Nevertheless, the book is engaging and essential reading for anyone interested in Hitler’s policymaking."
