,title1,page_url,title2,first_paragraph
0,World War Web,https://www.foreignaffairs.com/issue-packages/2018-08-14/world-war-web,What’s Inside,"History is filled with supposed lost utopias, and there is no greater cliché than to see one’s own era as a lamentable decline from a previous golden age. Sometimes, however, clichés are right. And as we explored the Internet’s future for this issue’s lead package, it became clear this was one of those times. Contemplating where we have come from digitally and where we are heading, it’s hard not to feel increasingly wistful and nostalgic."
1,Postwar Europe and the Eurovision Song Contest,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/postwar-europe-and-eurovision-song-contest,Postwar Europe and the Eurovision Song Contest,"The Eurovision Song Contest, founded in 1956, is an annual televised pop extravaganza in which bands from dozens of countries compete before a live audience. Commentators often dismiss the cavalcade of three-minute songs as pure kitsch: recent winners include a Romanian Dracula singing in falsetto, a bearded Austrian drag queen, and a Finnish heavy-metal band clad in monster suits. Yet nearly 200 million Europeans tune in. Vuletic goes beneath the bubblegum to reveal surprising machinations. National broadcasters established Eurovision not to promote cosmopolitan ideals but to provide cheap content, and the competition tends to stoke national pride more than collective identity. Central European authoritarians spend vast sums to host it, thereby whitewashing their countries’ meager domestic freedoms, and many governments occasionally rig the selection of national entries to push political agendas. The countries with the five biggest media markets automatically make it to the last round every year—a practice that has led Turkey to withdraw in protest. And the final tally is skewed by the tendency of spectators to favor bands from neighboring countries. Yet after more than 50 years, Eurovision not only lives on but has become ever more tolerant and diverse. Europe would not be the same without it."
2,EuroTragedy: A Drama in Nine Acts,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/eurotragedy-drama-nine-acts,EuroTragedy: A Drama in Nine Acts,"In this book, the best history of the recent eurozone crisis yet to appear, Mody argues that the euro is dysfunctional “because it defies the principles of economics.” Monetary unions can work well only if inflation and employment rates converge, or if, as in the United States, mass migration, government transfers, and budgetary restrictions offset economic differences. None of this exists in the eurozone, so the monetary union has depressed growth, undermined the legitimacy of the EU, and exacerbated inequality. That is conventional wisdom, but Mody also makes a more original and disturbing contribution by demonstrating that European leaders knew all of this decades ago. They ignored the warnings of most economists, central bankers, EU officials, and even some politicians that the euro could do little good and colluded to whitewash official reports and suppress bad economic data. Mody recounts this history in admirable detail, yet his economic expertise is of little help in explaining why European leaders chose such an ill-fated course. That is perhaps because he passes over the exporters, bankers, wealthy citizens, senior citizens, debt-prone governments, and other politically powerful groups that benefit, at least in the short term, from the single currency."
3,The Good Mothers: The True Story of the Women Who Took on the World’s Most Powerful Mafia,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/good-mothers-true-story-women-who-took-worlds-most-powerful-mafia,The Good Mothers: The True Story of the Women Who Took on the World’s Most Powerful Mafia,"Perry tells the tale of three women who turned on the ’Ndrangheta, the Calabrian Mafia. Despite persistent efforts by the police to incriminate Mafia leaders using high-tech surveillance, organized crime remains powerful in southern Italy, accounting for almost four percent of the Italian economy. Few will testify against the ’Ndrangheta because the costs of informing are so high. Two of the three female informants ended up dead, despite powerful witness protection programs. One was lured to a rendezvous by her former husband, ostensibly to discuss their daughter’s college plans, then kidnapped and tortured to death by his two brothers. The second collaborator was eventually coaxed back to see her children and died after drinking hydrochloric acid. (The family claimed she had committed suicide.) The third recanted under family pressure, then agreed to testify after all, resulting in long jail sentences for 34 members of her family and their associates, including her father. Alessandra Cerreti, the enterprising prosecutor who developed the strategy of turning women against their criminal clans, now lives under around-the-clock police guard and travels only by armored car. By necessity, she and her husband have no children."
4,The History of the European Migration Regime: Germany’s Strategic Hegemony; Migration and Refugee Policies in Germany: New European Limits of Control?,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/history-european-migration-regime-germanys-strategic-hegemony,The History of the European Migration Regime: Germany’s Strategic Hegemony; Migration and Refugee Policies in Germany: New European Limits of Control?,"In 2015, civil wars in countries near the Mediterranean led refugees to flood Europe. Almost alone, Germany welcomed them, until over one million had arrived and all European countries tightened their borders. Germany has dominated Europe’s collective arrangements for governing migration for almost 70 years. Comte shows that it does so because it has always absorbed the most migrants, both from European countries, such as Italy, and from outside neighbors, such as Turkey. France and Italy, by contrast, have been more reticent, and the United Kingdom, protected by the English Channel, has vacillated. Since the 1970s, as Comte recounts, in response to slower growth and rising numbers of migrants, European governments have clamped down on illegal immigration by low-skilled laborers while allowing better-educated immigrants to enter lawfully and move about freely, mainly to promote economic exchange and foreign investment in Europe."
5,Hitler and Film: The Führer's Hidden Passion,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/hitler-and-film-fuhrers-hidden-passion,Hitler and Film: The Führer’s Hidden Passion,"Hitler’s passion for art, architecture, and Wagnerian opera is common knowledge. Yet the Führer was, above all, a film addict. In the years before World War II, he watched two or three movies a night, including all of those released in Germany. Although he personally financed, selected, and often censored films shown in public theaters and attended public screenings that were selected to cultivate popular support, his private tastes ranged far more broadly. He adored Mickey Mouse, often watched sophisticated works by Jewish émigré directors and with Jewish actors, and even viewed American, British, and French films in their original languages. Even more than his propaganda minister, Joseph Goebbels, he took responsibility for Nazi publicity. He approved every German newsreel before its release and sponsored not just Leni Riefenstahl’s famous works but also films advocating the forced sterilization of the disabled and anti-Semitic ethnic cleansing. The latter were shown to people who were tasked with the extermination of the Jews. These events took place 75 years ago, but they contain lessons for today: tyrants are often surprisingly ordinary people, and state control over the media plays an essential role in creating and sustaining dictators."
6,Good Fences Make Good Politics,https://www.foreignaffairs.com/reviews/review-essay/2018-08-13/good-fences-make-good-politics,Good Fences Make Good Politics,"The rise of right-wing populism in the West is the story of our time. In the United States and western Europe, recent years have seen antiestablishment parties and candidates win unprecedented electoral victories by casting themselves as defenders of their nations against the twin threats posed by foreigners and a corrupt elite. The two major shocks to the international order in recent years—Brexit and the election of Donald Trump as U.S. president—were both manifestations of this larger trend."
7,"A Higher Loyalty: Truth, Lies, and Leadership",https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/higher-loyalty-truth-lies-and-leadership,"A Higher Loyalty: Truth, Lies, and Leadership","It is hard to know who hates Comey, the former fbi director, more: partisans of the Democratic candidate Hillary Clinton, who blame her defeat in the 2016 presidential election on Comey’s decision to announce the reopening of an FBI investigation into her conduct days before the vote, or supporters of U.S. President Donald Trump, who see the former FBI director as part of a sinister “deep state” conspiracy against the Trump administration. In Comey’s own telling, he was an honest but unlucky man of old-fashioned principles who was forced to make fast decisions in a hyperpartisan atmosphere. Yet those principles were of little help in the wild world of Washington, where, based on Comey’s evidence, both Democrats and Republicans engaged in grave misconduct. Obama administration officials pressured him to downplay the seriousness of the FBI's investigation into Clinton’s use of a private e-mail server. Later, Comey had a one-on-one dinner with Trump that he describes as akin to an evening with a creepily insistent Mafia don. Throughout, Comey seems to have been out of his depth. But in times like these, many people struggle to keep their feet."
8,War on Peace: The End of Diplomacy and the Decline of American Influence,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/war-peace-end-diplomacy-and-decline-american-influence,War on Peace: The End of Diplomacy and the Decline of American Influence,"Farrow is a gifted writer and a sharp observer, and parts of this book are brilliant, especially its account of Farrow’s service under Richard Holbrooke, who was U.S. President Barack Obama’s special representative for Afghanistan and Pakistan. But the book’s parts do not cohere. Farrow argues that U.S. diplomacy is being crowded out by military thinking and compares the current situation to the dominance of shortsighted military planners during the Vietnam War. He reports that Holbrooke, in dealing with U.S. policy toward Afghanistan, found himself making the same arguments against the same counterinsurgency military strategies that he had argued against in the Vietnam era. Yet that very comparison undercuts the idea that the subordination of diplomatic to military thinking is something new. At times, the book reads like a memoir of Farrow’s education in statecraft; at times, it becomes a lament for a bygone era of diplomats who maintained strong personal relations with some rather horrible figures in the interest of diplomacy; at times, it is an attack on the U.S. government for collaborating too closely with Afghan warlords and Egyptian generals. Material for several first-rate books is scattered throughout the pages of War on Peace; Farrow will be heard from again."
9,"The Great Alignment: Race, Party Trans­formation, and the Rise of Donald Trump; The Left Behind: Decline and Rage in Rural America; The Great Revolt: Inside the Populist Coalition Reshaping American Politics",https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/great-alignment-race-party-trans-formation-and-rise-donald-trump,"The Great Alignment: Race, Party Trans­formation, and the Rise of Donald Trump; The Left Behind: Decline and Rage in Rural America; The Great Revolt: Inside the Populist Coalition Reshaping American Politics","These books offer three distinct perspectives on the central question in American politics: Why did so many voters support Donald Trump in the 2016 presidential election? Abramowitz uses political science to analyze the electorate, Wuthnow takes a sociological perspective on the residents of the small towns that voted disproportionately for Trump, and Zito and Todd use a mixture of journalistic interviews and demographic analysis to understand Trump voters."
10,"Peacekeeping in Africa: Politics, Security, and the Failure of Foreign Military Assistance",https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/peacekeeping-africa-politics-security-and-failure-foreign,"Peacekeeping in Africa: Politics, Security, and the Failure of Foreign Military Assistance","As Western countries have come to rely on African militaries to carry out peacekeeping operations, a complex web of training facilities for peacekeepers and programs to improve cooperation between armed forces has emerged, mostly funded by Western donors. At the core of this system are a small number of training centers. In this book, Jowell, a former analyst at the International Peace Support Training Center in Kenya, uses officer-training programs as a lens through which to analyze the logic and effectiveness of peacekeeping. The picture is not pretty, but it is instructive. Curricula at training centers are poorly designed. Participants are often attracted more by the stipends they receive and by opportunities for career advancement and foreign travel than by a desire to learn. Western donors pump in a great deal of money, but they show little concern about the low quality of the training. Yet Jowell shows that despite all these shortcomings, these training centers are creating a pan-African military ethos by forging international networks of officers with shared experiences and a common language."
11,Money for Votes: The Causes and Consequences of Electoral Clientelism in Africa,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/money-votes-causes-and-consequences-electoral-clientelism-africa,Money for Votes: The Causes and Consequences of Electoral Clientelism in Africa,"Kramon’s study of electoral patronage in Kenya represents a valuable addition to the burgeoning literature on political competition in Africa. The conventional wisdom holds that African politicians often buy voters’ support with cash payments or other perks. For that to work, however, politicians would have to be able to monitor individual votes; otherwise, people might take the money but then vote their conscience. And in fledgling democracies with poorly organ-ized political parties, the ballot is likely to be secret, as parties are often too weak to monitor individual votes. Yet politicians continue to disburse large sums even without any obvious way to confirm that they’ll get what they’ve paid for. Kramon estimates from his surveys of Kenyan voters that the average candidate for Parliament in Kenya’s 2007 elections spent $48,000 on handouts. Kramon’s ingenious solu-tion to this puzzle is that offering such handouts should not be thought of as buying votes at all; politicians instead spend money to signal to voters that they will be generous to their constituencies if elected: a handout from a candidate is more like an initial deposit on a future payment than a quid pro quo. As evidence, Kramon shows a positive correlation between pre-election hand-outs and post-election development spending across Kenyan constituencies."
12,Robert Mugabe,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/robert-mugabe,Robert Mugabe,"This excellent short biography of former Zimbabwean President Robert Mugabe covers his life from Zimbabwe’s independence, in 1980, to his ouster last year in a military coup. Mugabe devoted his entire adult life to politics, first as the ascetic and ruthless leader of a nationalist independence movement, a period during which he spent much time in prison, and then as the triumphant ruler of a new nation. Once in power, he at first surprised observers with his magnanimity toward his erstwhile enemies, leaving the economic power of whites largely untouched. But in the 1990s, when the Zimbabwean economy declined, Mugabe turned to a racially tinged populism; his seizure of white farmers’ land led directly to the collapse of the economy but allowed him to reward his rural base, whose support kept him in power. Onslow and Plaut make clear that Mugabe’s approach to power was always autocratic and repressive, and they sharply note the gap between his Marxist rhetoric and the vast personal riches he amassed and his enormous corruption."
13,The Art of Creating Power: Freedman on Strategy,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/art-creating-power-freedman-strategy,The Art of Creating Power: Freedman on Strategy,"Pulling together the vast corpus of Lawrence Freedman’s work is an ambitious feat, but this book manages it with aplomb. The contributors tackle his wide-ranging scholarship on topics such as strategy, deterrence, military policy, and international relations. Freedman, a regular contributor to this magazine, is the author of a canonical text on nuclear weapons, The Evolution of Nuclear Strategy. After the 9/11 attacks, he pushed the international community to reconsider its understanding of deterrence to accommodate the threat of terrorism. In the years that followed, Freedman’s work on humanitarian intervention and just war theory shaped how policymakers and politicians, such as British Prime Minister Tony Blair, approached the Iraq war—although many of them misapplied Freedman’s thinking. Freedman later served as a key member of the British government’s official inquiry into the United Kingdom’s role in the war. Attempts by the contributors to this volume to view Freedman’s work through various theoretical lenses are less interesting than their substantive analysis of his thought, but this study reminds readers that Freedman has earned his status as a towering figure among scholars and practitioners of military strategy."
14,Africa’s Lost Leader: South Africa’s Continental Role Since Apartheid,https://www.foreignaffairs.com/reviews/capsule-review/2018-08-13/africas-lost-leader-south-africas-continental-role-apartheid,Africa’s Lost Leader: South Africa’s Continental Role Since Apartheid,"In 1994, with the end of apartheid and the introduction of majority rule, most observers believed that South Africa was destined to become a regional hegemon, given its large economy and its highly professional and well-equipped army. Hamill carefully explains why South Africa’s international standing has instead waned over the last two decades. Thanks to the apartheid state’s history of bullying and military intervention in southern Africa, the new democratic government was reluctant to take on an explicit leader-ship role in the region. In recent years, the country’s stagnant economy and poor governance have limited its attractiveness as a role model and its ability and willingness to exercise influ-ence. Hamill also emphasizes the sharp decline of the South African armed forces, after years of neglect and underfunding. Military spending has dropped from 4.4 percent of gdp in the final years of white minority government to just one percent today, sharply reducing South Africa’s ability to project power beyond its borders."
