,title1,page_url,title2,first_paragraph
0,Lincoln in the World: The Making of a Statesman and the Dawn of American Power,https://www.foreignaffairs.com/reviews/capsule-review/2013-10-21/lincoln-world-making-statesman-and-dawn-american-power,Lincoln in the World: The Making of a Statesman and the Dawn of American Power,"Like many of his countrymen, Abraham Lincoln entered the world of great affairs from the outside. During the Civil War, he emerged as a deft diplomat and sought to coordinate his military and political policies at home with the needs of U.S. diplomacy. Peraino begins with Lincoln’s opposition to the Mexican-American War and chronicles his later management, as president, of relations with France and the United Kingdom during the Civil War. A form of intellectual isolationism frequently mars the work of American historians, who often study U.S. politicians without appreciating how those figures’ perceptions of events overseas influenced their ideas about their country’s role in global affairs. Lincoln in the World avoids this pitfall, and although it is not the final word on some of the subjects it treats, it is an important step toward a richer and more useful understanding of the American past.Loading...Please enable JavaScript for this site to function properly."
1,Google's Original X-Man,https://www.foreignaffairs.com/interviews/2013-10-15/googles-original-x-man,Google’s Original X-Man,"Sebastian Thrun is one of the world’s leading experts on robotics and artificial intelligence. Born in Solingen, Germany, in 1967, he received his undergraduate education at the University of Hildesheim and his graduate education at the University of Bonn. He joined the computer science department at Carnegie Mellon University in 1995 and moved to Stanford University in 2003. Thrun led the team that won the 2005 DARPA Grand Challenge, a driverless car competition sponsored by the U.S. Defense Department, and in 2007, he joined the staff of Google, eventually becoming the first head of Google X, the company’s secretive big-think research lab. He co-founded the online-education start-up Udacity in 2012. In late August, he spoke to Foreign Affairs editor Gideon Rose in the Udacity offices."
2,Arctic Bungle,https://www.foreignaffairs.com/articles/americas/2013-10-15/arctic-bungle,Arctic Bungle,"Scott Borgerson (“The Coming Arctic Boom,” July/August 2013) is right to argue that “Alaska should invest its considerable wealth in its underdeveloped university system, finance ambitious infrastructure projects, and create policies that attract talented immigrants and encourage them to start new businesses, such as renewable energy ventures.”"
3,The Case for International Law,https://www.foreignaffairs.com/articles/united-states/2013-10-15/case-international-law,The Case for International Law,"In “The War of Law” (July/August 2013), Jon Kyl, Douglas Feith, and John Fonte purport to explain the state of international law and how it “undermines democratic sovereignty.” Their portrayal, however, hardly rises above caricature. Their legal prescriptions ignore constitutional history and, if followed, would drastically weaken U.S. foreign policy. The authors may not like the contemporary practice of international law, but their own ideas are painfully antiquated, better suited to an insular nineteenth-century nation than the great power the United States has become."
4,In Search of the Real China,https://www.foreignaffairs.com/reviews/review-essay/2013-10-15/search-real-china,In Search of the Real China,"My First Trip to China: Scholars, Diplomats, and Journalists Reflect on Their First Encounters With China.  Edited by Kin-Ming Liu. East Slope Publishing, 2012, 316 pp. $28.00."
5,India and Ideology,https://www.foreignaffairs.com/reviews/review-essay/2013-10-15/india-and-ideology,India and Ideology,"The Indian Ideology. By Perry Anderson. Verso, 2013, 192 pp. $19.95."
6,The Spoils of War,https://www.foreignaffairs.com/reviews/review-essay/2013-10-15/spoils-war,The Spoils of War,"A French woman has her head shaved as punishment for consorting with the Germans, Montelimar area, France, August 29, 1944."
7,The Devolution of the Seas,https://www.foreignaffairs.com/articles/commons/2013-10-15/devolution-seas,The Devolution of the Seas,"Of all the threats looming over the planet today, one of the most alarming is the seemingly inexorable descent of the world’s oceans into ecological perdition. Over the last several decades, human activities have so altered the basic chemistry of the seas that they are now experiencing evolution in reverse: a return to the barren primeval waters of hundreds of millions of years ago."
8,Bridge to Somewhere,https://www.foreignaffairs.com/united-states/bridge-somewhere,Bridge to Somewhere,"International development has moved beyond charity. Gone are the days when the United States would just spend its seemingly bottomless largess to help less fortunate or vanquished countries, as it did after World War II. International development has reached a new, globally competitive stage, bringing with it enormous strategic and economic implications for the United States in the years ahead."
9,Why Banking Systems Succeed -- And Fail,https://www.foreignaffairs.com/articles/canada/2013-10-15/why-banking-systems-succeed-and-fail,Why Banking Systems Succeed -- And Fail,"People routinely blame politics for outcomes they don’t like, often with good reason: when the dolt in the cubicle down the hall gets a promotion because he plays golf with the boss, when a powerful senator delivers pork-barrel spending to his home state, when a well-connected entrepreneur obtains millions of dollars in government subsidies to build factories that will probably never become competitive enterprises. Yet conventional wisdom holds that politics is not at fault when it comes to banking crises and that such crises instead result from unforeseen and extraordinary circumstances."
10,Never Saw It Coming,https://www.foreignaffairs.com/articles/united-states/2013-10-15/never-saw-it-coming,Never Saw It Coming,"It was a call I never expected to receive. I had just returned home from playing indoor tennis on the chilly, windy Sunday afternoon of March 16, 2008. A senior official of the U.S. Federal Reserve Board of Governors was on the phone to discuss the board’s recent invocation, for the first time in decades, of the obscure but explosive Section 13(3) of the Federal Reserve Act. Broadly interpreted, that section empowered the Federal Reserve to lend nearly unlimited cash to virtually anybody: in this case, the Fed planned to loan nearly $29 billion to J.P. Morgan to facilitate the bank’s acquisition of the investment firm Bear Stearns, which was on the edge of bankruptcy, having run through nearly $20 billion of cash in the previous week."
11,Cyberwar and Peace,https://www.foreignaffairs.com/cyberwar-and-peace,Cyberwar and Peace,"Cyberwar Is Coming!” declared the title of a seminal 1993 article by the RAND Corporation analysts John Arquilla and David Ronfeldt, who argued that the nascent Internet would fundamentally transform warfare. The idea seemed fanciful at the time, and it took more than a decade for members of the U.S. national security establishment to catch on. But once they did, a chorus of voices resounded in the mass media, proclaiming the dawn of the era of cyberwar and warning of its terrifying potential. In February 2011, then CIA Director Leon Panetta warned Congress that “the next Pearl Harbor could very well be a cyberattack.” And in late 2012, Mike McConnell, who had served as director of national intelligence under President George W. Bush, warned darkly that the United States could not “wait for the cyber equivalent of the collapse of the World Trade Centers.”"
